_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
2517,https://www.sciencedaily.com/releases/2020/04/200408104954.htm,,Carbon emission scheme  succeeding despite low prices  ,2020-04-13,,sciencedaily.com,English,United States,1,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""The scheme\u2019s success despite low prices suggests market confidence and policy effectiveness, potentially stabilizing or lifting prices."", ""The scheme\u2019s success despite low prices suggests market confidence and policy effectiveness, potentially stabilizing or lifting prices."", ""The scheme\u2019s success despite low prices suggests market confidence and policy effectiveness, potentially stabilizing or lifting prices.""]"
2523,http://blogs.edf.org/energyexchange/2020/04/16/now-more-than-ever-its-time-for-strong-eu-standards-on-methane-emissions/,,"Now more than ever , it time for strong EU standards on methane emissions",2020-04-16,,blogs.edf.org,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Stronger EU methane emission standards could increase demand for carbon credits and boost short-term EU ETS prices."", ""Stronger EU methane emission standards could increase demand for carbon credits and boost short-term EU ETS prices."", ""Stronger EU methane emission standards could increase demand for carbon credits and boost short-term EU ETS prices.""]"
2529,https://www.prnewswire.com:443/news-releases/fosun-pharma-receives-fda-emergency-use-authorization-eua-for-its-covid-19-rt-pcr-detection-kit-301043176.html,,Fosun Pharma Receives FDA Emergency Use Authorization ( EUA ) For Its COVID - 19 RT - PCR Detection Kit,2020-04-19,,prnewswire.com,English,United States,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The FDA EUA for Fosun Pharma\u2019s RT-PCR kit may signal increased demand for diagnostic tools, potentially impacting energy-intensive manufacturing or supply chains, but its direct effect on EU ETS carbon prices is unclear."", ""The FDA EUA for Fosun Pharma\u2019s RT-PCR kit may signal increased demand for diagnostic tools, potentially impacting energy-intensive manufacturing or supply chains, but its direct effect on EU ETS carbon prices is unclear."", ""The FDA EUA for Fosun Pharma\u2019s RT-PCR kit may signal increased demand for diagnostic tools, potentially impacting energy-intensive manufacturing or supply chains, but its direct effect on EU ETS carbon prices is unclear.""]"
2535,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/why-the-next-recession-will-not-break-the-world-s-largest-carbon-market-58024554,,Why the next recession will not break the world largest carbon market,2020-04-21,https://platform.mi.spglobal.com/Articles%5Chpimages%5C403634703.jpeg,spglobal.com,English,,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline suggests market resilience and confidence, implying stable or rising carbon prices despite economic downturns."", ""This headline suggests market resilience and confidence, implying stable or rising carbon prices despite economic downturns."", ""This headline suggests market resilience and confidence, implying stable or rising carbon prices despite economic downturns.""]"
2541,https://www.agriland.ie/farming-news/dairy-industry-emissions-decrease-by-3-in-2019/,,Dairy industry emissions decrease by 3 % in 2019,2020-04-23,https://cdn.agriland.ie/uploads/2016/05/shutterstock_123008938.jpg,agriland.ie,English,Ireland,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Lower emissions in the dairy sector suggest potential downward pressure on carbon prices due to reduced compliance costs and market tightening."", ""Lower emissions in the dairy sector suggest potential downward pressure on carbon prices due to reduced compliance costs and market tightening."", ""Lower emissions in the dairy sector suggest potential downward pressure on carbon prices due to reduced compliance costs and market tightening.""]"
2547,https://www.channelnewsasia.com/news/world/covid-19-coronavirus-germany-european-union-angela-merkel-12676904,,"German EU presidency to focus on COVID - 19 fight , environment",2020-04-25,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/12676902/16x9/991/557/dd6f4d7ad06640541b3c1875e72a7270/jn/german-chancellor-angela-merkel-gives-a-statement-in-berlin-1.jpg",channelnewsasia.com,English,United States,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline suggests a potential shift in policy focus away from environmental priorities, which could impact carbon pricing volatility."", ""The headline suggests a potential shift in policy focus away from environmental priorities, which could impact carbon pricing volatility."", ""The headline suggests a potential shift in policy focus away from environmental priorities, which could impact carbon pricing volatility.""]"
2553,https://www.msn.com/en-us/finance/markets/oil-crisis-prompts-campaign-to-bolster-world-e2-80-99s-top-carbon-market/ar-BB13iiHs,,Oil Crisis Prompts Campaign to Bolster World Top Carbon Market,2020-04-28,,msn.com,English,United States,1,3,carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The oil crisis may increase energy-related emissions and drive up demand for carbon allowances, boosting EU ETS prices."", ""The oil crisis may increase energy-related emissions and drive up demand for carbon allowances, boosting EU ETS prices."", ""The oil crisis may increase energy-related emissions and drive up demand for carbon allowances, boosting EU ETS prices.""]"
2559,https://news.yahoo.com/disabled-veteran-owned-small-business-130000753.html,https://news.yahoo.com/amphtml/disabled-veteran-owned-small-business-130000753.html,Service - Disabled Veteran Owned Small Business ( SDVOSB ) medical logistics company brings FDA EUA COVID19 test to North America . ,2020-05-01,https://s.yimg.com/ny/api/res/1.2/77btkvvI4U1ZKKv4GL.f0Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTgwMDtoPTI2Ng--/https://s.yimg.com/uu/api/res/1.2/M7ojIejr.vEZ7H252kR7kQ--~B/aD0xMzM7dz00MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/90d658b454d5718797177da1a31a9cd2,news.yahoo.com,English,United States,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""This headline describes a medical logistics company bringing a COVID-19 test to North America, which may affect demand for carbon-intensive logistics, but no direct link to EU ETS pricing is evident."", ""This headline describes a medical logistics company bringing a COVID-19 test to North America, which may affect demand for carbon-intensive logistics, but no direct link to EU ETS pricing is evident."", ""This headline describes a medical logistics company bringing a COVID-19 test to North America, which may affect demand for carbon-intensive logistics, but no direct link to EU ETS pricing is evident.""]"
2565,https://www.selectscience.net/industry-news/bio-rads-sars-cov-2-serology-test-becomes-first-total-antibody-test-to-secure-fda-eua?artID=51428,https://amp.selectscience.net/industry-news/bio-rads-sars-cov-2-serology-test-becomes-first-total-antibody-test-to-secure-fda-eua/?artID=51428,Bio - Rad gets FDA EUA status for SARS - CoV - 2 serology test,2020-05-05,http://www.selectscience.net/images/articles/8817_biorad1.jpg,selectscience.net,English,United States,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""This headline relates to a medical product approval and has no direct financial or carbon trading implications for the EU ETS."", ""This headline relates to a medical product approval and has no direct financial or carbon trading implications for the EU ETS."", ""This headline relates to a medical product approval and has no direct financial or carbon trading implications for the EU ETS.""]"
2571,https://www.reuters.com/article/us-eu-carbon-swiss/eu-swiss-carbon-trading-link-mechanism-postponed-idUSKBN22J0W6,https://mobile.reuters.com/article/amp/idUSKBN22J0W6,"EU , Swiss carbon trading link mechanism postponed",2020-05-07,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The postponement of the EU-Swiss carbon trading link likely reduces market integration and may dampen price signals, leading to lower short-term carbon price volatility."", ""The postponement of the EU-Swiss carbon trading link likely reduces market integration and may dampen price signals, leading to lower short-term carbon price volatility."", ""The postponement of the EU-Swiss carbon trading link likely reduces market integration and may dampen price signals, leading to lower short-term carbon price volatility.""]"
2577,https://www.reuters.com/article/us-climate-change-eu-aviation/global-airline-co2-scheme-will-supplement-not-replace-eu-carbon-market-commission-idUSKBN22N2JL,https://mobile.reuters.com/article/amp/idUSKBN22N2JL,"Global airline CO2 scheme will supplement , not replace EU carbon market : Commission",2020-05-11,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased demand for EU ETS credits as global airlines adopt complementary carbon pricing, potentially boosting short-term prices."", ""This signals increased demand for EU ETS credits as global airlines adopt complementary carbon pricing, potentially boosting short-term prices."", ""This signals increased demand for EU ETS credits as global airlines adopt complementary carbon pricing, potentially boosting short-term prices.""]"
2583,https://www.eureporter.co/frontpage/2020/05/12/commission-approves-compensation-to-energy-intensive-companies-in-romania-for-indirect-emission-costs/,https://www.eureporter.co/frontpage/2020/05/12/commission-approves-compensation-to-energy-intensive-companies-in-romania-for-indirect-emission-costs/amp/,Commission approves compensation to energy - intensive companies in # Romania for indirect emission costs - EU Reporter,2020-05-13,https://www.eureporter.co/wp-content/uploads/2014/05/CarbonEmissions.jpg,eureporter.co,English,United Kingdom,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""This move may reduce the financial burden on energy-intensive firms, potentially lowering demand for carbon allowances and suppressing short-term carbon prices."", ""This move may reduce the financial burden on energy-intensive firms, potentially lowering demand for carbon allowances and suppressing short-term carbon prices."", ""This move may reduce the financial burden on energy-intensive firms, potentially lowering demand for carbon allowances and suppressing short-term carbon prices.""]"
2589,https://www.marketresearchnewspaper.com/2020/05/16/global-hydropower-equipment-market-report-production-revenue-price-trend-by-types-market-analysis-by-application/,,"Global Hydropower Equipment Market Report : Production , Revenue , Price Trend by Types & Market Analysis by Application",2020-05-16,,marketresearchnewspaper.com,English,,2,3,carbon_terms=2;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline focuses on global hydropower equipment, which is not directly tied to EU ETS carbon pricing dynamics or short-term market sentiment."", ""The headline focuses on global hydropower equipment, which is not directly tied to EU ETS carbon pricing dynamics or short-term market sentiment."", ""The headline focuses on global hydropower equipment, which is not directly tied to EU ETS carbon pricing dynamics or short-term market sentiment.""]"
2595,https://www.miragenews.com/ambitious-eu-climate-efforts-could-increase-greenhouse-gas-emissions-in-rest-of-world/,,Ambitious EU climate efforts could increase greenhouse gas emissions in rest of world,2020-05-18,https://cdn1.miragenews.com/wp-content/uploads/2019/04/newsdevelopments-image.jpg,miragenews.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline suggests potential global emission increases that could boost EU ETS demand as other economies respond to EU climate policies."", ""This headline suggests potential global emission increases that could boost EU ETS demand as other economies respond to EU climate policies."", ""This headline suggests potential global emission increases that could boost EU ETS demand as other economies respond to EU climate policies.""]"
2601,https://www.independent.ie/business/farming/forestry-enviro/environment/eu-mulls-fertiliser-cut-to-curb-farming-emissions-draft-39219672.html,https://amp.independent.ie/business/farming/forestry-enviro/environment/eu-mulls-fertiliser-cut-to-curb-farming-emissions-draft-39219672.html,EU mulls fertiliser cut to curb farming emissions – draft,2020-05-20,https://www.independent.ie/business/farming/c944a/37881613.ece/AUTOCROP/w1240h700/2017-06-27_bus_32345872_I1.JPG,independent.ie,English,Ireland,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""A potential fertiliser cut could reduce agricultural emissions, boosting demand for carbon credits and supporting EU ETS prices."", ""A potential fertiliser cut could reduce agricultural emissions, boosting demand for carbon credits and supporting EU ETS prices."", ""A potential fertiliser cut could reduce agricultural emissions, boosting demand for carbon credits and supporting EU ETS prices.""]"
2607,https://af.reuters.com/article/commoditiesNews/idAFL8N2D24GW,https://mobile.reuters.com/article/amp/af/idAFL8N2D24GW,EUROPE POWER - Monday prices weakened by German wind supply influx - Agricultural Commodities,2020-05-22,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Increased German wind supply reduces demand for carbon credits, temporarily lowering EU ETS prices."", ""Increased German wind supply reduces demand for carbon credits, temporarily lowering EU ETS prices."", ""Increased German wind supply reduces demand for carbon credits, temporarily lowering EU ETS prices.""]"
2613,https://therealnews.com/columns/climate-crisis-eu-green-stimulus-meat-apocalypse-public-lands-climate-music,,"Climate Crisis : EU Green Stimulus , Meat Apocalypse , Public Lands , Climate Music",2020-05-24,https://therealnews.com/wp-content/uploads/2020/05/TXT052220_horn_climatenews.jpg,therealnews.com,English,,2,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline\u2019s vague and sensationalized tone suggests policy and market uncertainty, making short-term ETS price movement unpredictable."", ""The headline\u2019s vague and sensationalized tone suggests policy and market uncertainty, making short-term ETS price movement unpredictable."", ""The headline\u2019s vague and sensationalized tone suggests policy and market uncertainty, making short-term ETS price movement unpredictable.""]"
2619,https://www.hellenicshippingnews.com/shipping-plan-would-reel-international-emissions-into-eu-carbon-market/,https://www.hellenicshippingnews.com/shipping-plan-would-reel-international-emissions-into-eu-carbon-market/amp/,Shipping plan would reel international emissions into EU carbon market | Hellenic Shipping News Worldwide,2020-05-26,,hellenicshippingnews.com,English,China,1,6,eu_context;carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""This expands the EU ETS\u2019s scope to include international shipping emissions, increasing demand and potentially boosting carbon prices."", ""This expands the EU ETS\u2019s scope to include international shipping emissions, increasing demand and potentially boosting carbon prices."", ""This expands the EU ETS\u2019s scope to include international shipping emissions, increasing demand and potentially boosting carbon prices.""]"
2625,https://af.reuters.com/article/commoditiesNews/idAFL8N2DA222,https://mobile.reuters.com/article/amp/af/idAFL8N2DA222,EUROPE POWER - Spot prices climb on tumbling German wind power - Agricultural Commodities,2020-05-28,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Lower German wind power output increases demand for carbon credits, pushing spot prices up."", ""Lower German wind power output increases demand for carbon credits, pushing spot prices up."", ""Lower German wind power output increases demand for carbon credits, pushing spot prices up.""]"
2631,https://en.delfi.lt/business/lithuania-could-apply-for-eur-63-billion-from-eu-recovery-fund.d?id=84386411,https://m.delfi.lt/endelfi/article.php?id=84386411 =1,Lithuania could apply for EUR 6 . 3 billion from EU recovery fund,2020-05-31,https://g4.dcdn.lt/images/pix/eurai-84234009.jpg,en.delfi.lt,English,Lithuania,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Lithuania\u2019s application for EU recovery funds may influence long-term carbon pricing dynamics but does not directly signal short-term ETS price movement."", ""Lithuania\u2019s application for EU recovery funds may influence long-term carbon pricing dynamics but does not directly signal short-term ETS price movement."", ""Lithuania\u2019s application for EU recovery funds may influence long-term carbon pricing dynamics but does not directly signal short-term ETS price movement.""]"
2637,https://renews.biz/60708/eu-uk-trade-groups-call-for-efficient-energy-deal/,,"EU , united kingdom trade groups call for  efficient energy deal  - reNews",2020-06-03,https://renews.biz/media/22309/eu-british-flag_credit_windeurope.jpg,renews.biz,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""A call for an efficient energy deal signals potential policy alignment that could stabilize or boost carbon pricing in the EU ETS."", ""A call for an efficient energy deal signals potential policy alignment that could stabilize or boost carbon pricing in the EU ETS."", ""A call for an efficient energy deal signals potential policy alignment that could stabilize or boost carbon pricing in the EU ETS.""]"
2643,https://www.ecowatch.com/denmark-outdoes-rest-of-europe-with-ambitious-emissions-reduction-goal-1881860991.html,https://www.ecowatch.com/amp/denmark-outdoes-rest-of-europe-with-ambitious-emissions-reduction-goal-1881860991,Denmark Outdoes Rest of Europe With Ambitious Emissions Reduction Goal,2020-06-08,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy82NDUxNjczL29yaWdpbi5qcGciLCJleHBpcmVzX2F0IjoxNjA5NjEyNTU1fQ.MvzU9_Sh-FggIieWaPgnqscepCStRyfluis5JDUx1lc/img.jpg,ecowatch.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Denmark\u2019s ambitious emissions reduction goal could drive up EU ETS carbon prices by increasing demand for allowances."", ""Denmark\u2019s ambitious emissions reduction goal could drive up EU ETS carbon prices by increasing demand for allowances."", ""Denmark\u2019s ambitious emissions reduction goal could drive up EU ETS carbon prices by increasing demand for allowances.""]"
2649,https://sciencebusiness.net/network-updates/eua-highlights-benefits-continued-eu-uk-cooperation-research-and-education,,EUA highlights the benefits of continued EU - UK cooperation in research and education,2020-06-10,,sciencebusiness.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline focuses on research and education cooperation, which may indirectly support long-term carbon policy but does not directly signal short-term price movement."", ""The headline focuses on research and education cooperation, which may indirectly support long-term carbon policy but does not directly signal short-term price movement."", ""The headline focuses on research and education cooperation, which may indirectly support long-term carbon policy but does not directly signal short-term price movement.""]"
2655,https://www.leinsterexpress.ie/news/news/549899/teagasc-in-80-million-programme-to-improve-soil-management-in-europe.html,,Teagasc in €80 million programme to improve soil management in Europe,2020-06-14,https://www.leinsterexpress.ie/resizer/600/315/true/GN4_DAT_16433228.jpg--.jpg,leinsterexpress.ie,English,Ireland,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Soil management improvements may influence long-term carbon sequestration but do not immediately impact short-term EU ETS pricing."", ""Soil management improvements may influence long-term carbon sequestration but do not immediately impact short-term EU ETS pricing."", ""Soil management improvements may influence long-term carbon sequestration but do not immediately impact short-term EU ETS pricing.""]"
2661,https://whtc.com/news/articles/2020/jun/15/court-backs-refinery-expansion-in-challenge-to-swedens-emissions-aims/1029392/,,Court backs refinery expansion in challenge to Sweden emissions aims | News,2020-06-16,,whtc.com,English,United States,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Refinery expansion may increase emissions, potentially boosting carbon price as demand for allowances rises."", ""Refinery expansion may increase emissions, potentially boosting carbon price as demand for allowances rises."", ""Refinery expansion may increase emissions, potentially boosting carbon price as demand for allowances rises.""]"
2667,https://www.carbonreporter.com/post/what-s-the-point-of-a-carbon-floor-price,,What the point of a carbon floor price ? ,2020-06-18,"https://static.wixstatic.com/media/94cb07_ef48eccba6484804ae3a8473eb19e7ef~mv2.png/v1/fit/w_299,h_172,al_c,q_80/file.png",carbonreporter.com,English,,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline raises questions about policy design and market mechanics, which could influence future pricing but doesn\u2019t indicate immediate market direction."", ""The headline raises questions about policy design and market mechanics, which could influence future pricing but doesn\u2019t indicate immediate market direction."", ""The headline raises questions about policy design and market mechanics, which could influence future pricing but doesn\u2019t indicate immediate market direction.""]"
2673,http://english.astroawani.com/world-news/eastern-countries-reject-using-eu-carbon-revenue-repay-covid-debt-248050,,Eastern countries reject using EU carbon revenue to repay COVID debt,2020-06-20,,english.astroawani.com,English,Malaysia,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Reduced reliance on EU carbon revenue for pandemic repayment may lower market pressure and stabilize or slightly boost carbon prices."", ""Reduced reliance on EU carbon revenue for pandemic repayment may lower market pressure and stabilize or slightly boost carbon prices."", ""Reduced reliance on EU carbon revenue for pandemic repayment may lower market pressure and stabilize or slightly boost carbon prices.""]"
2679,https://www.theglobalist.com/european-union-united-states-taxation-coronavirus-recovery-fund/,,EU 2020 = US in 1913 ? - The Globalist,2020-06-23,https://www.theglobalist.com/wordpress/wp-content/uploads/2017/01/EU-flag.png,theglobalist.com,English,United States,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline\u2019s historical analogy lacks clear economic or policy context to determine its immediate impact on EU ETS pricing."", ""The headline\u2019s historical analogy lacks clear economic or policy context to determine its immediate impact on EU ETS pricing."", ""The headline\u2019s historical analogy lacks clear economic or policy context to determine its immediate impact on EU ETS pricing.""]"
2685,https://www.euractiv.com/section/energy-environment/news/arcelormittal-outlines-demands-for-net-zero-steelmaking-in-eu-by-2050/,,ArcelorMittal outlines demands for net - zero steelmaking in EU by 2050,2020-06-25,https://www.euractiv.com/wp-content/uploads/sites/2/2020/06/ArcelorMittal-800x450.jpg,euractiv.com,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased regulatory pressure on steelmakers, potentially boosting carbon price expectations as compliance costs rise."", ""This signals increased regulatory pressure on steelmakers, potentially boosting carbon price expectations as compliance costs rise."", ""This signals increased regulatory pressure on steelmakers, potentially boosting carbon price expectations as compliance costs rise.""]"
2691,https://euobserver.com/opinion/148722,,Covid - 19 derails Germany EU presidency climate focus,2020-06-30,https://s3.eu-central-1.amazonaws.com/euobs-media/43dc004b33759f8166d966cd3bc8ee87-480x.jpg,euobserver.com,English,United Kingdom,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Reduced climate policy momentum under Germany\u2019s EU presidency may weaken carbon price support."", ""Reduced climate policy momentum under Germany\u2019s EU presidency may weaken carbon price support."", ""Reduced climate policy momentum under Germany\u2019s EU presidency may weaken carbon price support.""]"
2697,https://splash247.com/european-parliament-to-vote-this-week-on-whether-to-include-shipping-in-eus-emissions-trading-system/,,European Parliament to vote this week on whether to include shipping in EU emissions trading system - ,2020-07-06,https://splash247.com/wp-content/uploads/2020/06/MSC-Sixin-at-Gioia-Tauro.jpg,splash247.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Including shipping in the EU ETS expands the scope of emissions coverage, likely increasing demand and pushing carbon prices higher in the short term."", ""Including shipping in the EU ETS expands the scope of emissions coverage, likely increasing demand and pushing carbon prices higher in the short term."", ""Including shipping in the EU ETS expands the scope of emissions coverage, likely increasing demand and pushing carbon prices higher in the short term.""]"
2703,https://www.greencarcongress.com/2020/07/20200708-ep.html,,Euro Parliament Environment Committee votes to include shipping CO2 in EU ETS ; shipping industry to contribute to climate neutrality,2020-07-08,,greencarcongress.com,English,United States,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Including shipping emissions in the EU ETS increases demand for carbon credits, boosting short-term prices."", ""Including shipping emissions in the EU ETS increases demand for carbon credits, boosting short-term prices."", ""Including shipping emissions in the EU ETS increases demand for carbon credits, boosting short-term prices.""]"
2709,https://www.agriland.ie/farming-news/mep-warns-against-weakening-of-eu-budget-by-horse-trading-between-member-states/,,MEP warns against weakening of EU budget  by horse - trading between member states  ,2020-07-10,https://cdn.agriland.ie/uploads/2020/01/EP-Brexit-800x400.jpg,agriland.ie,English,Ireland,1,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline relates to budgetary horse-trading, not direct carbon pricing or ETS policy, making its impact on short-term carbon prices uncertain."", ""The headline relates to budgetary horse-trading, not direct carbon pricing or ETS policy, making its impact on short-term carbon prices uncertain."", ""The headline relates to budgetary horse-trading, not direct carbon pricing or ETS policy, making its impact on short-term carbon prices uncertain.""]"
2715,https://balkangreenenergynews.com/carbon-prices-jump-in-eu-taking-industrial-pollution-costs-to-14-year-high/,,"Carbon prices jump in EU , taking industrial pollution costs to 14 - year high",2020-07-14,https://balkangreenenergynews.com/wp-content/uploads/2020/07/Carbon-prices-EU-industrial-pollution-costs.jpg,balkangreenenergynews.com,English,Serbia,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Carbon prices surging to a 14-year high signals strong market demand and tightening emissions caps, boosting short-term EU ETS values."", ""Carbon prices surging to a 14-year high signals strong market demand and tightening emissions caps, boosting short-term EU ETS values."", ""Carbon prices surging to a 14-year high signals strong market demand and tightening emissions caps, boosting short-term EU ETS values.""]"
2721,https://oilprice.com/Latest-Energy-News/World-News/World-Biggest-Oil-Majors-Set-Collective-Goal-To-Cut-Carbon-Emissions.html,https://oilprice.com/Latest-Energy-News/World-News/World-Biggest-Oil-Majors-Set-Collective-Goal-To-Cut-Carbon-Emissions.amp.html,World Biggest Oil Majors Set Collective Goal To Cut Carbon Emissions,2020-07-16,https://d32r1sh890xpii.cloudfront.net/news/718x300/2020-07-16_twf3zgoc16.jpg,oilprice.com,English,United States,2,4,carbon_terms=3;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased corporate climate ambition, potentially boosting demand for EU ETS allowances and supporting carbon prices."", ""This signals increased corporate climate ambition, potentially boosting demand for EU ETS allowances and supporting carbon prices."", ""This signals increased corporate climate ambition, potentially boosting demand for EU ETS allowances and supporting carbon prices.""]"
2727,https://www.energyworldmag.com/coal-in-europes-energy-mix/,,Coal in Europe energy mix,2020-07-18,https://www.energyworldmag.com/wp-content/uploads/2020/06/coal-unit.jpg,energyworldmag.com,English,Romania,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Coal\u2019s continued presence in Europe\u2019s energy mix introduces uncertainty about long-term carbon price trends due to variable policy and market dynamics."", ""Coal\u2019s continued presence in Europe\u2019s energy mix introduces uncertainty about long-term carbon price trends due to variable policy and market dynamics."", ""Coal\u2019s continued presence in Europe\u2019s energy mix introduces uncertainty about long-term carbon price trends due to variable policy and market dynamics.""]"
2733,https://apnews.com/aa4c8cd566f444a293089be4f6480dca,,Greenlane Renewables Signs Definitive Agreement With SWEN Impact Fund for Transition to Provide Turnkey Biogas Upgrading as a Service in Europe,2020-07-20,https://apnews.com/images/PaidContent3.png,apnews.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This deal signals increased demand for biogas upgrading services, potentially boosting EU ETS carbon prices as more emissions are captured and reduced."", ""This deal signals increased demand for biogas upgrading services, potentially boosting EU ETS carbon prices as more emissions are captured and reduced."", ""This deal signals increased demand for biogas upgrading services, potentially boosting EU ETS carbon prices as more emissions are captured and reduced.""]"
2739,https://www.reuters.com/article/europe-electricity/europe-power-spot-prices-diverge-as-french-renewables-dip-idUSL5N2ET25N,https://mobile.reuters.com/article/amp/idUSL5N2ET25N,EUROPE POWER - Spot prices diverge as French renewables dip,2020-07-22,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""French renewables dipping may reduce supply and tighten EU ETS pricing pressure in the short term."", ""French renewables dipping may reduce supply and tighten EU ETS pricing pressure in the short term."", ""French renewables dipping may reduce supply and tighten EU ETS pricing pressure in the short term.""]"
