_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
2319,https://www.gatestoneinstitute.org/15376/eu-integration-report,,New EU Report on Integration Misses the Point,2020-01-25,https://www.gatestoneinstitute.org/pics/4295.jpg,gatestoneinstitute.org,English,Israel,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests a missed opportunity for EU ETS integration, which may imply regulatory or market uncertainty but lacks concrete data to confirm short-term price impact."", ""The headline suggests a missed opportunity for EU ETS integration, which may imply regulatory or market uncertainty but lacks concrete data to confirm short-term price impact."", ""The headline suggests a missed opportunity for EU ETS integration, which may imply regulatory or market uncertainty but lacks concrete data to confirm short-term price impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2325,https://ieefa.org/low-gas-prices-warm-weather-pushing-coal-out-of-european-generation-market/,,"Low gas prices , warm weather pushing coal out of European generation market - Institute for Energy Economics & Financial Analysis",2020-01-27,https://ieefa.org/wp-content/uploads/2018/02/IEEFA-META-IMG.jpg,ieefa.org,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coal's reduced use due to weather and gas prices may slightly depress demand for carbon credits, but overall ETS price volatility remains driven by policy and emissions targets."", ""Coal's reduced use due to weather and gas prices may slightly depress demand for carbon credits, but overall ETS price volatility remains driven by policy and emissions targets."", ""Coal's reduced use due to weather and gas prices may slightly depress demand for carbon credits, but overall ETS price volatility remains driven by policy and emissions targets.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2331,https://www.socialeurope.eu/moving-beyond-coal-policy-lessons-from-across-europe,https://www.socialeurope.eu/moving-beyond-coal-policy-lessons-from-across-europe/amp,Moving beyond coal : policy lessons from across Europe – Elena Bixel,2020-01-29,https://www.socialeurope.eu/wp-content/uploads/2020/01/Elena-Bixel-1.jpg,socialeurope.eu,English,United Kingdom,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Discusses policy lessons but lacks specific market data or emissions trends to predict short-term EU ETS price movement."", ""Discusses policy lessons but lacks specific market data or emissions trends to predict short-term EU ETS price movement."", ""Discusses policy lessons but lacks specific market data or emissions trends to predict short-term EU ETS price movement.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2337,https://finance.yahoo.com/news/global-powertrain-market-industry-trends-151300117.html,https://finance.yahoo.com/amphtml/news/global-powertrain-market-industry-trends-151300117.html,"Global Powertrain Market Industry Trends & Forecast to 2025 - Asia - Pacific , Europe , North America & the Rest of the World",2020-01-31,https://s.yimg.com/uu/api/res/1.2/Ti4WWUdY2ToTPR5BuXTeUA--~B/aD0xMjt3PTEyMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/391f1807862fcaaa53dcf42a8f943cb4,finance.yahoo.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Indirect impact on ETS via long-term demand shifts in heavy industry, not immediate price driver."", ""Indirect impact on ETS via long-term demand shifts in heavy industry, not immediate price driver."", ""Indirect impact on ETS via long-term demand shifts in heavy industry, not immediate price driver.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2343,https://stopthesethings.com/2020/02/02/renewable-energy-transition-wind-solar-obsession-leaves-germans-suffering-the-worlds-highest-power-prices/,https://stopthesethings.com/2020/02/02/renewable-energy-transition-wind-solar-obsession-leaves-germans-suffering-the-worlds-highest-power-prices/amp/,Renewable Energy Transition : Wind & Solar Obsession Leaves Germans Suffering the World Highest Power Prices – STOP THESE THINGS,2020-02-02,https://stopthesethings.files.wordpress.com/2019/09/2-image-7.png,stopthesethings.com,English,Australia,2,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term price spikes may persist due to supply constraints amid rapid renewable rollout."", ""Short-term price spikes may persist due to supply constraints amid rapid renewable rollout."", ""Short-term price spikes may persist due to supply constraints amid rapid renewable rollout.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2349,https://www.hellenicshippingnews.com/europes-lng-imports-expected-to-soar-to-100-mln-tonnes-in-2020/,,Europe LNG Imports Expected to Soar to 100 Mln Tonnes in 2020 | Hellenic Shipping News Worldwide,2020-02-04,,hellenicshippingnews.com,English,China,2,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""LNG import surge may offset EU ETS demand but doesn\u2019t directly signal price direction."", ""LNG import surge may offset EU ETS demand but doesn\u2019t directly signal price direction."", ""LNG import surge may offset EU ETS demand but doesn\u2019t directly signal price direction.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2355,https://uk.reuters.com/article/us-fortum-oyj-results/fortum-says-the-eus-emissions-trading-clearly-delivering-idUKKBN2001MI,https://uk.mobile.reuters.com/article/amp/idUKKBN2001MI,Fortum says the EU emissions trading  clearly delivering  ,2020-02-06,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Fortum\u2019s statement suggests positive momentum in EU ETS, potentially boosting short-term prices."", ""Fortum\u2019s statement suggests positive momentum in EU ETS, potentially boosting short-term prices."", ""Fortum\u2019s statement suggests positive momentum in EU ETS, potentially boosting short-term prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2361,https://www.politico.eu/newsletter/politico-eu-influence/politico-eu-influence-lobbying-breton-croatias-sponsors-marketplace-lobby-shakeup/,,POLITICO - POLITICO EU Influence,2020-02-10,https://www.politico.eu/wp-content/themes/politico-eu/static/design/core/template/opengraph.jpg,politico.eu,English,United States,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU political influence may shift policy but lacks immediate market signal for ETS price."", ""EU political influence may shift policy but lacks immediate market signal for ETS price."", ""EU political influence may shift policy but lacks immediate market signal for ETS price.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2367,https://www.edie.net/news/6/EU-starts-to-chart-shipping-s-new-green-course/,https://www.edie.net/amp-news/6/EU-starts-to-chart-shipping-s-new-green-course/,EU starts to chart shipping new green course,2020-02-13,https://e2k9ube.cloudimg.io/s/cdn/x/https://edienet.s3.amazonaws.com/news/images/39828.jpg,edie.net,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Shipping emissions are a major EU ETS sector; new green course likely triggers stricter compliance and higher prices."", ""Shipping emissions are a major EU ETS sector; new green course likely triggers stricter compliance and higher prices."", ""Shipping emissions are a major EU ETS sector; new green course likely triggers stricter compliance and higher prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2373,https://www.fool.com/news/2020/02/14/iea-carbon-emissions-didnt-grow-in-2019-oil-demand.aspx?source=iedfolrf0000001,https://www.fool.com/amp/news/2020/02/14/iea-carbon-emissions-didnt-grow-in-2019-oil-demand.aspx,IEA : Carbon Emissions Didnt Grow in 2019 ; Oil Demand to Fall in First Quarter,2020-02-15,https://g.foolcdn.com/editorial/images/558303/wind-turbines-and-oil-pumpjacks.jpg,fool.com,English,United States,2,4,carbon_terms=3;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Carbon emissions stagnation in 2019 may signal structural decarbonization, but oil demand decline in Q1 is not yet a clear signal for EU ETS price movement."", ""Carbon emissions stagnation in 2019 may signal structural decarbonization, but oil demand decline in Q1 is not yet a clear signal for EU ETS price movement."", ""Carbon emissions stagnation in 2019 may signal structural decarbonization, but oil demand decline in Q1 is not yet a clear signal for EU ETS price movement.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2379,https://www.reuters.com/article/uk-eu-budget-official/plastics-tax-carbon-trading-cash-to-cover-brexit-gap-in-eu-budget-officials-idUSKBN2081V8,https://mobile.reuters.com/article/amp/idUSKBN2081V8,"Plastics tax , carbon - trading cash to cover EU Brexit gap , officials say",2020-02-17,https://s4.reutersmedia.net/resources/r/?m=02&d=20200214&t=2&i=1490291950&r=LYNXMPEG1D18X,reuters.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Plastics tax revenue may supplement EU ETS funds to bridge Brexit-related carbon market gaps, influencing short-term price dynamics."", ""Plastics tax revenue may supplement EU ETS funds to bridge Brexit-related carbon market gaps, influencing short-term price dynamics."", ""Plastics tax revenue may supplement EU ETS funds to bridge Brexit-related carbon market gaps, influencing short-term price dynamics.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2385,https://splash247.com/new-coalition-demands-europe-takes-the-lead-over-imo-on-emissions/,,New coalition demands Europe takes the lead over IMO on emissions - ,2020-02-19,https://splash247.com/wp-content/uploads/2015/09/European-Commission-EU-Brussels-e1582105562800.jpg,splash247.com,English,China,1,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Political pressure on IMO may shift focus away from EU ETS, but doesn\u2019t directly impact price mechanics."", ""Political pressure on IMO may shift focus away from EU ETS, but doesn\u2019t directly impact price mechanics."", ""Political pressure on IMO may shift focus away from EU ETS, but doesn\u2019t directly impact price mechanics.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2391,https://www.finanznachrichten.de/nachrichten-2020-02/48916453-ice-to-recommence-emissions-auctions-on-behalf-of-the-uk-government-publishes-auction-calendar-for-2020-004.htm,,ICE to Recommence Emissions Auctions on Behalf of the united kingdom Government Publishes Auction Calendar for 2020,2020-02-21,https://www.finanznachrichten.de/chart-intercontinental-exchange-inc-aktie-intraklein-tg.png,finanznachrichten.de,English,Germany,1,4,carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price not directly impacted by UK auction calendar as UK is not a direct ETS participant."", ""EU ETS price not directly impacted by UK auction calendar as UK is not a direct ETS participant."", ""EU ETS price not directly impacted by UK auction calendar as UK is not a direct ETS participant.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2397,https://af.reuters.com/article/energyOilNews/idAFL8N2AJ3XP,https://mobile.reuters.com/article/amp/af/idAFL8N2AJ3XP,N . Macedonia wins EU praise for pioneering coal - to - solar shift - Energy & Oil,2020-02-23,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Coal-to-solar transition signals long-term emissions reduction, potentially boosting EU ETS demand."", ""Coal-to-solar transition signals long-term emissions reduction, potentially boosting EU ETS demand."", ""Coal-to-solar transition signals long-term emissions reduction, potentially boosting EU ETS demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2403,https://uk.reuters.com/article/us-climate-change-britain-eu/no-backsliding-on-climate-goals-carbon-price-eu-tells-britain-idUKKBN20J1XA,https://uk.mobile.reuters.com/article/amp/idUKKBN20J1XA,"No backsliding on climate goals , carbon price , EU tells Britain",2020-02-25,https://s1.reutersmedia.net/resources/r/?m=02&d=20200225&t=2&i=1495054622&r=LYNXMPEG1O150,uk.reuters.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""EU\u2019s firm stance signals sustained carbon pricing pressure, likely boosting short-term ETS prices."", ""EU\u2019s firm stance signals sustained carbon pricing pressure, likely boosting short-term ETS prices."", ""EU\u2019s firm stance signals sustained carbon pricing pressure, likely boosting short-term ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2409,https://www.energyworldmag.com/eu-hopefuls-up-climate-game-in-western-balkans/,,EU hopefuls up climate game in Western Balkans | EnergyWorld Magazine,2020-02-27,https://www.energyworldmag.com/wp-content/uploads/2019/11/Germany_Coal_RWE.jpg,energyworldmag.com,English,Romania,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU climate ambitions may indirectly influence regional emissions, but immediate ETS price impact is uncertain."", ""EU climate ambitions may indirectly influence regional emissions, but immediate ETS price impact is uncertain."", ""EU climate ambitions may indirectly influence regional emissions, but immediate ETS price impact is uncertain.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2415,https://portfolio-adviser.com/eu-officials-put-transparency-at-heart-of-ambitious-green-deal/,,EU officials put transparency at heart of ambitious Green Deal,2020-03-02,https://s31974.pcdn.co/wp-content/uploads/sites/2/2018/12/Brexit-forensics-investigation-600x315.jpg,portfolio-adviser.com,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Enhanced transparency may build investor confidence but doesn\u2019t directly alter supply/demand dynamics in EU ETS."", ""Enhanced transparency may build investor confidence but doesn\u2019t directly alter supply/demand dynamics in EU ETS."", ""Enhanced transparency may build investor confidence but doesn\u2019t directly alter supply/demand dynamics in EU ETS.""]",5,1.0,0.5,0.5,"[5, 5, 5]"
2421,https://www.envirotech-online.com/news/business-news/44/international-labmate-ltd/krakow-welcomes-cem-2020-international-emissions-monitoring-event/51639,,Krakow welcomes CEM 2020 international emissions monitoring event,2020-03-04,,envirotech-online.com,English,United Kingdom,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""International emissions monitoring events typically have limited direct impact on short-term EU ETS pricing unless they trigger policy or market sentiment shifts."", ""International emissions monitoring events typically have limited direct impact on short-term EU ETS pricing unless they trigger policy or market sentiment shifts."", ""International emissions monitoring events typically have limited direct impact on short-term EU ETS pricing unless they trigger policy or market sentiment shifts.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2427,https://www.euractiv.com/section/health-consumers/news/the-brief-powered-by-eva-closing-the-stable-after-the-corona-horse-has-bolted/,,"The Brief , powered by EVA – Closing the stable after the corona - horse has bolted – EURACTIV . com",2020-03-06,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/The-Brief_Article-1-800x450.jpg,euractiv.com,English,United Kingdom,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests a market reaction to a sudden policy or regulatory shift, but lacks specific data to confirm short-term ETS price direction."", ""The headline suggests a market reaction to a sudden policy or regulatory shift, but lacks specific data to confirm short-term ETS price direction."", ""The headline suggests a market reaction to a sudden policy or regulatory shift, but lacks specific data to confirm short-term ETS price direction.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2433,https://af.reuters.com/article/energyOilNews/idAFL8N2B36B5,https://mobile.reuters.com/article/amp/af/idAFL8N2B36B5,UPDATE 1 - EU plans support for heavy industry climate challenge - Energy & Oil,2020-03-10,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,1,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Heavy industry support may boost emissions reductions, potentially increasing ETS demand."", ""Heavy industry support may boost emissions reductions, potentially increasing ETS demand."", ""Heavy industry support may boost emissions reductions, potentially increasing ETS demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2439,https://www.theland.com.au/story/6676352/nutrien-boss-says-carbon-management-should-be-rewarded-not-a-cost/?cs=4932,,Nutrien Chuck Magro wants a carbon price to reward farmers efforts | The Land,2020-03-12,https://nnimgt-a.akamaihd.net/transform/v1/crop/frm/32XghFRykTWK8psrWNhdBMC/b74cbf22-a3d0-4433-b270-25541b01aa35.JPG/r400_369_3907_2350_w1200_h678_fmax.jpg,theland.com.au,English,Australia,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Farmers\u2019 carbon credit efforts may influence policy but not yet drive short-term EU ETS price movements."", ""Farmers\u2019 carbon credit efforts may influence policy but not yet drive short-term EU ETS price movements."", ""Farmers\u2019 carbon credit efforts may influence policy but not yet drive short-term EU ETS price movements.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2445,https://www.dw.com/en/climate-change-germany-cuts-carbon-emissions-by-63-in-2019/a-52791753,https://amp.dw.com/en/climate-change-germany-cuts-carbon-emissions-by-63-in-2019/a-52791753,Climate change : Germany cuts carbon emissions by 6 . 3 % in 2019 | News | DW,2020-03-16,https://www.dw.com/image/40216550_304.jpg,dw.com,English,Germany,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Germany\u2019s emission cut may signal policy tightening, but short-term EU ETS price impact is uncertain without broader market context."", ""Germany\u2019s emission cut may signal policy tightening, but short-term EU ETS price impact is uncertain without broader market context."", ""Germany\u2019s emission cut may signal policy tightening, but short-term EU ETS price impact is uncertain without broader market context.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2451,https://www.euractiv.com/section/emissions-trading-scheme/news/eu-should-scrap-emissions-trading-scheme-polish-official-says/,,"EU should scrap emissions trading scheme , Polish official says",2020-03-18,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/Poland-coal-mine-800x450.jpg,euractiv.com,English,United Kingdom,1,5,eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Polish official\u2019s comment signals potential policy shift that could disrupt EU ETS market stability."", ""Polish official\u2019s comment signals potential policy shift that could disrupt EU ETS market stability."", ""Polish official\u2019s comment signals potential policy shift that could disrupt EU ETS market stability.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2457,https://www.globalcement.com/news/item/10618-eu-ets-prices-fall-to-lowest-level-since-1-november-2018,,EU ETS prices fall to lowest level since 1 November 2018 - Cement industry news from Global Cement,2020-03-20,https://www.globalcement.com/media/k2/items/cache/178be007902afd95404c40f22e78fc1e_M.jpg,globalcement.com,English,India,1,9,eu_ets_strong;eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Cement sector emissions are a major ETS contributor, and a price drop may signal prolonged low demand or policy uncertainty."", ""Cement sector emissions are a major ETS contributor, and a price drop may signal prolonged low demand or policy uncertainty."", ""Cement sector emissions are a major ETS contributor, and a price drop may signal prolonged low demand or policy uncertainty.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2463,https://www.jsonline.com/story/news/health/2020/03/21/coronavirus-updates-us-states-under-stay-home-orders-stocks-drop/2888166001/,https://amp.jsonline.com/amp/2888166001,"Coronavirus updates : Gas prices continue to drop , Pence tests negative",2020-03-22,"https://www.gannett-cdn.com/presto/2020/03/21/USAT/35bbb3d0-4d84-4946-b17b-a17f39fa99e8-sipa_29511706.jpg?crop=2373,1335,x1662,y852&fit=bounds",jsonline.com,English,United States,2,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Gas price drops suggest reduced demand, but no direct link to EU ETS pricing mechanism."", ""Gas price drops suggest reduced demand, but no direct link to EU ETS pricing mechanism."", ""Gas price drops suggest reduced demand, but no direct link to EU ETS pricing mechanism.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2469,https://www.euractiv.com/section/emissions-trading-scheme/news/eu-carbon-market-the-first-victim-as-electricity-demand-collapses/,,EU carbon market  the first victim  as electricity demand collapses,2020-03-24,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/PowerPlant_wind-800x450.jpg,euractiv.com,English,United Kingdom,1,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Electricity demand collapse could trigger sharp ETS price drops due to reduced emissions intensity."", ""Electricity demand collapse could trigger sharp ETS price drops due to reduced emissions intensity."", ""Electricity demand collapse could trigger sharp ETS price drops due to reduced emissions intensity.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2475,https://uk.reuters.com/article/uk-health-coronavirus-carbontrading-dead/eu-keeps-april-30-deadline-to-surrender-ets-emissions-allowances-idUKKBN21D38E,https://uk.mobile.reuters.com/article/amp/idUKKBN21D38E,EU keeps April 30 deadline to surrender ETS emissions allowances,2020-03-26,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,1,6,eu_context;carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""Delaying surrender deadlines may signal regulatory flexibility, potentially affecting market expectations and price volatility."", ""Delaying surrender deadlines may signal regulatory flexibility, potentially affecting market expectations and price volatility."", ""Delaying surrender deadlines may signal regulatory flexibility, potentially affecting market expectations and price volatility.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2481,https://finance.yahoo.com/news/carbon-market-virus-blow-softened-140154936.html,https://finance.yahoo.com/amphtml/news/carbon-market-virus-blow-softened-140154936.html,Carbon Market Virus Blow Softened by Brussels Technocrats,2020-03-28,https://s.yimg.com/uu/api/res/1.2/ragScKMsNJWsXBgSIg0p0w--~B/aD02NzU7dz0xMjAwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/bloomberg_markets_842/c8e1992929638a9cc51a3541f9544bf5,finance.yahoo.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Technocrats\u2019 interventions may temper volatility but don\u2019t signal a fundamental price reversal."", ""Technocrats\u2019 interventions may temper volatility but don\u2019t signal a fundamental price reversal."", ""Technocrats\u2019 interventions may temper volatility but don\u2019t signal a fundamental price reversal.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2487,https://in.reuters.com/article/climate-change-japan-emissions/japan-submits-updated-emissions-plan-leaving-carbon-target-unchanged-idINKBN21H118,https://in.mobile.reuters.com/article/amp/idINKBN21H118,"Japan submits updated emissions plan , leaving carbon target unchanged",2020-03-30,https://s1.reutersmedia.net/resources/r/?m=02&d=20200330&t=2&i=1510090368&r=LYNXMPEG2T0OA,in.reuters.com,English,United States,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Japan\u2019s unchanged target suggests limited immediate policy-driven price pressure in EU ETS."", ""Japan\u2019s unchanged target suggests limited immediate policy-driven price pressure in EU ETS."", ""Japan\u2019s unchanged target suggests limited immediate policy-driven price pressure in EU ETS.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2493,https://carbon-pulse.com/95800/,,EU Midday Market Briefing « Carbon Pulse,2020-04-01,,carbon-pulse.com,English,China,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Lack of specific data or actionable insight in headline implies minimal short-term price impact."", ""Lack of specific data or actionable insight in headline implies minimal short-term price impact."", ""Lack of specific data or actionable insight in headline implies minimal short-term price impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2499,https://in.reuters.com/article/us-health-coronavirus-emissions/coronavirus-could-trigger-biggest-fall-in-carbon-emissions-since-world-war-two-idINKBN21L0HL,https://in.mobile.reuters.com/article/amp/idINKBN21L0HL,Coronavirus could trigger biggest fall in carbon emissions since World War Two,2020-04-03,https://s2.reutersmedia.net/resources/r/?m=02&d=20200403&t=2&i=1511791467&r=LYNXMPEG320DE,in.reuters.com,English,United States,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Potential emissions drop could lead to lower carbon prices as markets anticipate reduced compliance needs."", ""Potential emissions drop could lead to lower carbon prices as markets anticipate reduced compliance needs."", ""Potential emissions drop could lead to lower carbon prices as markets anticipate reduced compliance needs.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2505,https://www.biospectrumindia.com/news/57/16154/luminex-receives-fda-eua-for-aries-sars-cov-2-assay.html,,Luminex Receives FDA EUA for ARIES SARS - CoV - 2 Assay,2020-04-07,https://www.biospectrumindia.com/uploads/articles/1-16154.jpg,biospectrumindia.com,English,India,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""FDA EUA for a diagnostic assay may indirectly affect healthcare spending, but has negligible direct impact on EU ETS pricing."", ""FDA EUA for a diagnostic assay may indirectly affect healthcare spending, but has negligible direct impact on EU ETS pricing."", ""FDA EUA for a diagnostic assay may indirectly affect healthcare spending, but has negligible direct impact on EU ETS pricing.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2511,https://ieefa.org/ieefa-europe-beyond-coronavirus-why-a-carbon-fee-and-dividend-make-sense/,,IEEFA Europe : Beyond coronavirus why a carbon fee and dividend make sense - Institute for Energy Economics & Financial Analysis,2020-04-09,https://ieefa.org/wp-content/uploads/2018/02/IEEFA-META-IMG.jpg,ieefa.org,English,United States,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Carbon fee and dividend policy signals long-term regulatory shift, likely to influence EU ETS pricing."", ""Carbon fee and dividend policy signals long-term regulatory shift, likely to influence EU ETS pricing."", ""Carbon fee and dividend policy signals long-term regulatory shift, likely to influence EU ETS pricing.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2517,https://www.sciencedaily.com/releases/2020/04/200408104954.htm,,Carbon emission scheme  succeeding despite low prices  ,2020-04-13,,sciencedaily.com,English,United States,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Low prices may indicate market inefficiency or weak compliance, suggesting potential future price volatility."", ""Low prices may indicate market inefficiency or weak compliance, suggesting potential future price volatility."", ""Low prices may indicate market inefficiency or weak compliance, suggesting potential future price volatility.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2523,http://blogs.edf.org/energyexchange/2020/04/16/now-more-than-ever-its-time-for-strong-eu-standards-on-methane-emissions/,,"Now more than ever , it time for strong EU standards on methane emissions",2020-04-16,,blogs.edf.org,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Strong methane standards could trigger higher compliance costs and emissions trading volume, boosting EU ETS prices."", ""Strong methane standards could trigger higher compliance costs and emissions trading volume, boosting EU ETS prices."", ""Strong methane standards could trigger higher compliance costs and emissions trading volume, boosting EU ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2529,https://www.prnewswire.com:443/news-releases/fosun-pharma-receives-fda-emergency-use-authorization-eua-for-its-covid-19-rt-pcr-detection-kit-301043176.html,,Fosun Pharma Receives FDA Emergency Use Authorization ( EUA ) For Its COVID - 19 RT - PCR Detection Kit,2020-04-19,,prnewswire.com,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price is unlikely to be directly affected by a pharmaceutical company\u2019s FDA EUA for a diagnostic kit."", ""EU ETS price is unlikely to be directly affected by a pharmaceutical company\u2019s FDA EUA for a diagnostic kit."", ""EU ETS price is unlikely to be directly affected by a pharmaceutical company\u2019s FDA EUA for a diagnostic kit.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2535,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/why-the-next-recession-will-not-break-the-world-s-largest-carbon-market-58024554,,Why the next recession will not break the world largest carbon market,2020-04-21,https://platform.mi.spglobal.com/Articles%5Chpimages%5C403634703.jpeg,spglobal.com,English,,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests resilience of the EU ETS amid economic downturns, which may imply limited short-term price volatility but doesn\u2019t signal a clear directional shift."", ""The headline suggests resilience of the EU ETS amid economic downturns, which may imply limited short-term price volatility but doesn\u2019t signal a clear directional shift."", ""The headline suggests resilience of the EU ETS amid economic downturns, which may imply limited short-term price volatility but doesn\u2019t signal a clear directional shift.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
