_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales,llm_importance,llm_vote_agreement,llm_score_importance_nopen,llm_score_importance,llm_importance_votes
2372,https://goodmenproject.com/environment-2/europes-carbon-market-limps-on/,,Europe Carbon Market Limps On - The Good Men Project,2020-02-15,https://goodmenproject.com/wp-content/uploads/2020/01/iStock-1098018152-1-1.jpg,goodmenproject.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests limited market activity, implying weak momentum for EU ETS prices."", ""The headline suggests limited market activity, implying weak momentum for EU ETS prices."", ""The headline suggests limited market activity, implying weak momentum for EU ETS prices.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2378,http://econews.com.au/63625/eu-officials-say-plastics-tax-carbon-trading-cash-to-cover-brexit-budget-gap/,,"EU officials say plastics tax , carbon - trading cash to cover Brexit budget gap",2020-02-17,http://econews.com.au/wp-content/uploads/2020/02/EU-taxes-carbon-trading.jpg,econews.com.au,English,Australia,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Plastics tax revenue could inject significant carbon trading cash into the Brexit budget, potentially boosting demand for ETS allowances."", ""Plastics tax revenue could inject significant carbon trading cash into the Brexit budget, potentially boosting demand for ETS allowances."", ""Plastics tax revenue could inject significant carbon trading cash into the Brexit budget, potentially boosting demand for ETS allowances.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2384,https://wwf.panda.org/knowledge_hub/all_publications/?uNewsID=357181,,Strategic spending : how the EU Emissions Trading System can fund fair climate action,2020-02-19,https://d2ouvy59p0dg6k.cloudfront.net/img/20190920_131033_1_718834.jpg,wwf.panda.org,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Funding climate action may lead to regulatory flexibility or emissions reductions that could dampen short-term price pressure."", ""Funding climate action may lead to regulatory flexibility or emissions reductions that could dampen short-term price pressure."", ""Funding climate action may lead to regulatory flexibility or emissions reductions that could dampen short-term price pressure.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2390,https://www.investegate.co.uk/dept-busenrg--38-indstr/rns/statement-re-uk-s-2020-eu-ets-auction-calendar/202002211800017829D/,,Investegate |Dept BusEnrg Announcements | Dept BusEnrg : Statement re united kingdom 2020 EU ETS auction calendar,2020-02-21,,investegate.co.uk,English,United Kingdom,1,9,eu_ets_strong;eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS auction calendar changes are unlikely to cause short-term price volatility without broader policy shifts or market reactions."", ""EU ETS auction calendar changes are unlikely to cause short-term price volatility without broader policy shifts or market reactions."", ""EU ETS auction calendar changes are unlikely to cause short-term price volatility without broader policy shifts or market reactions.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2396,https://www.bnnbloomberg.ca/eu-leaders-reject-using-booming-carbon-market-to-finance-budget-1.1393879,,EU Leaders Reject Using Booming Carbon Market to Finance Budget,2020-02-23,https://www.bnnbloomberg.ca/polopoly_fs/1.1393880!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/european-union-eu-flags-fly-outside-the-berlaymont-building-in-brussels-belgium-on-wednesday-oct-9-2019-the-brexit-talks-have-turned-into-an-angry-stalemate-as-u-k-and-eu-leaders-focused-on-blaming-each-other-for-refusing-to-budge-photographer-bloomberg-bloomberg.jpg,bnnbloomberg.ca,English,Canada,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Market sentiment may shift if carbon finance is sidelined, but short-term price volatility is unlikely."", ""Market sentiment may shift if carbon finance is sidelined, but short-term price volatility is unlikely."", ""Market sentiment may shift if carbon finance is sidelined, but short-term price volatility is unlikely.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2402,https://sciencebusiness.net/news-byte/eua-report-finds-investment-european-universities-still-below-2008-levels-some-countries,,EUA report finds investment in European universities still below 2008 levels in some countries,2020-02-25,,sciencebusiness.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""University investment levels may signal long-term structural trends but have limited immediate impact on EU ETS pricing."", ""University investment levels may signal long-term structural trends but have limited immediate impact on EU ETS pricing."", ""University investment levels may signal long-term structural trends but have limited immediate impact on EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2408,https://sciencebusiness.net/jobs/eua-seeks-research-innovation-director-brussels,,EUA seeks a Research & Innovation Director - Brussels,2020-02-27,,sciencebusiness.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Hiring a Research & Innovation Director is a strategic move but unlikely to have immediate impact on EU ETS price."", ""Hiring a Research & Innovation Director is a strategic move but unlikely to have immediate impact on EU ETS price."", ""Hiring a Research & Innovation Director is a strategic move but unlikely to have immediate impact on EU ETS price.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2414,https://www.euractiv.com/section/energy-environment/news/eus-just-transition-ambitions-face-acid-test/,,EU just transition ambitions face acid test – EURACTIV . com,2020-03-02,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/w_55830444-800x450.jpg,euractiv.com,English,United Kingdom,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU just transition ambitions may influence future policy but don't immediately impact short-term ETS pricing."", ""EU just transition ambitions may influence future policy but don't immediately impact short-term ETS pricing."", ""EU just transition ambitions may influence future policy but don't immediately impact short-term ETS pricing.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2420,https://www.carbonbrief.org/daily-brief/eu-member-states-call-for-2030-climate-target,https://www.carbonbrief.org/daily-brief/eu-member-states-call-for-2030-climate-target/amp,EU member states call for 2030 climate target,2020-03-04,,carbonbrief.org,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Signals potential policy tightening that could boost ETS demand."", ""Signals potential policy tightening that could boost ETS demand."", ""Signals potential policy tightening that could boost ETS demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2426,http://www.chinaaviationdaily.com/news/77/77531.html,,Support Builds to End Free EU Carbon Permits for Aviation,2020-03-06,,chinaaviationdaily.com,English,China,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Aviation sector\u2019s shift to paid permits could trigger higher emissions trading demand and price pressure."", ""Aviation sector\u2019s shift to paid permits could trigger higher emissions trading demand and price pressure."", ""Aviation sector\u2019s shift to paid permits could trigger higher emissions trading demand and price pressure.""]",8,1.0,0.8,0.8,"[8, 8, 8]"
2432,https://www.euractiv.com/section/energy-environment/news/the-brief-powered-by-applia-how-coronavirus-helps-the-green-deal/,,"The Brief , powered by APPLiA – How coronavirus helps the Green Deal – EURACTIV . com",2020-03-10,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/oil-brief-article-800x450.png,euractiv.com,English,United Kingdom,1,3,eu_context;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coronavirus-related economic disruptions may temporarily weaken demand for carbon credits, offsetting Green Deal momentum."", ""Coronavirus-related economic disruptions may temporarily weaken demand for carbon credits, offsetting Green Deal momentum."", ""Coronavirus-related economic disruptions may temporarily weaken demand for carbon credits, offsetting Green Deal momentum.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2438,https://www.euractiv.com/section/climate-environment/news/europes-agricultural-sector-struggles-to-reduce-emissions/,,Europe agricultural sector struggles to reduce emissions,2020-03-12,https://www.euractiv.com/wp-content/uploads/sites/2/2020/03/shutterstock_1282782421-800x450.jpg,euractiv.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Agricultural emissions are a significant but complex sector; policy responses could influence ETS prices via compliance costs or carbon offsetting."", ""Agricultural emissions are a significant but complex sector; policy responses could influence ETS prices via compliance costs or carbon offsetting."", ""Agricultural emissions are a significant but complex sector; policy responses could influence ETS prices via compliance costs or carbon offsetting.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
2444,https://www.northqueenslandregister.com.au/story/6676352/nutrien-boss-says-carbon-management-should-be-rewarded-not-a-cost/?cs=4784,,Nutrien Chuck Magro wants a carbon price to reward farmer efforts | North Queensland Register,2020-03-15,https://nnimgt-a.akamaihd.net/transform/v1/crop/frm/32XghFRykTWK8psrWNhdBMC/b74cbf22-a3d0-4433-b270-25541b01aa35.JPG/r400_369_3907_2350_w1200_h678_fmax.jpg,northqueenslandregister.com.au,English,Australia,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Farmers\u2019 carbon credit efforts may influence regional emissions, but lacks direct market impact on EU ETS pricing."", ""Farmers\u2019 carbon credit efforts may influence regional emissions, but lacks direct market impact on EU ETS pricing."", ""Farmers\u2019 carbon credit efforts may influence regional emissions, but lacks direct market impact on EU ETS pricing.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2450,https://goodmenproject.com/featured-content/asia-cuts-its-carbon-faster-than-europe/,,Asia Cuts Its Carbon Faster Than Europe - The Good Men Project,2020-03-17,https://goodmenproject.com/wp-content/uploads/2020/01/iStock-175416771-1.jpg,goodmenproject.com,English,United States,2,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Asia\u2019s faster carbon cuts may offset EU ETS pressure but lack direct price linkage."", ""Asia\u2019s faster carbon cuts may offset EU ETS pressure but lack direct price linkage."", ""Asia\u2019s faster carbon cuts may offset EU ETS pressure but lack direct price linkage.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2456,https://nuclear-news.net/2020/03/19/impact-of-coronavirus-is-curbing-greenhouse-gas-emissions/,https://nuclear-news.net/2020/03/19/impact-of-coronavirus-is-curbing-greenhouse-gas-emissions/amp/,Impact of coronavirus is curbing greenhouse gas emissions,2020-03-19,,nuclear-news.net,English,Japan,2,3,carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coronavirus-related emissions curbs may be temporary and offset by rebounding economic activity."", ""Coronavirus-related emissions curbs may be temporary and offset by rebounding economic activity."", ""Coronavirus-related emissions curbs may be temporary and offset by rebounding economic activity.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2462,http://econews.com.au/63932/industry-commissioner-says-eu-green-deal-not-over-despite-coronavirus/,,Industry commissioner says EU Green Deal  not over  despite coronavirus,2020-03-21,http://econews.com.au/wp-content/uploads/2013/07/EU-Flags-and-Parliament2.jpg,econews.com.au,English,Australia,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Green Deal momentum may offset short-term volatility but doesn\u2019t signal immediate price surge."", ""Green Deal momentum may offset short-term volatility but doesn\u2019t signal immediate price surge."", ""Green Deal momentum may offset short-term volatility but doesn\u2019t signal immediate price surge.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2468,https://uk.reuters.com/article/europe-electricity/europe-power-curve-prices-fall-sharply-german-cal-21-at-2-year-low-idUKL8N2BD5XG,https://uk.mobile.reuters.com/article/amp/idUKL8N2BD5XG,"EUROPE POWER - Curve prices fall sharply , German Cal  21 at 2 - year low",2020-03-23,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term price weakness signals market sentiment shift or supply/demand imbalance."", ""Short-term price weakness signals market sentiment shift or supply/demand imbalance."", ""Short-term price weakness signals market sentiment shift or supply/demand imbalance.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2474,https://www.arnnet.com.au/mediareleases/44582/europe-linings-market-overview-and-scope-2020-to/,,Europe Linings Market Overview and Scope 2020 to 2025 - Media Releases,2020-03-25,,arnnet.com.au,English,Australia,2,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Lacks direct link to EU ETS mechanisms or carbon pricing dynamics."", ""Lacks direct link to EU ETS mechanisms or carbon pricing dynamics."", ""Lacks direct link to EU ETS mechanisms or carbon pricing dynamics.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2480,https://www.eurekalert.org/pub_releases/2020-03/nuos-gsc032720.php,,Global supply chains as a way to curb carbon emissions,2020-03-27,,eurekalert.org,English,United States,2,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""May indirectly affect EU ETS prices via supply chain emissions reductions, but not a direct short-term driver."", ""May indirectly affect EU ETS prices via supply chain emissions reductions, but not a direct short-term driver."", ""May indirectly affect EU ETS prices via supply chain emissions reductions, but not a direct short-term driver.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2486,https://www.forbes.com/sites/jeffmcmahon/2020/03/30/greenhouse-gases-drop-24-percent-in-europe-analysis-says-mirroring-china/,https://www.forbes.com/sites/jeffmcmahon/2020/03/30/greenhouse-gases-drop-24-percent-in-europe-analysis-says-mirroring-china/amp/,Analyst : Coronavirus Lockdown Gives Europe 24 Percent Drop In Greenhouse Gas Emissions,2020-03-30,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1207991307%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D3542%26cropY1%3D179%26cropY2%3D2172,forbes.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Short-term emissions drop may trigger temporary price support due to reduced compliance pressure."", ""Short-term emissions drop may trigger temporary price support due to reduced compliance pressure."", ""Short-term emissions drop may trigger temporary price support due to reduced compliance pressure.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2492,https://in.reuters.com/article/us-eu-carbon-data/eu-carbon-market-emissions-excluding-aviation-fell-8-7-in-2019-idINKBN21J604,https://in.mobile.reuters.com/article/amp/idINKBN21J604,EU carbon market emissions excluding aviation fell 8 . 7 % in 2019,2020-04-01,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,in.reuters.com,English,United States,1,6,eu_context;carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Emissions decline suggests potential downward pressure on EU ETS prices, but short-term direction is uncertain due to other market factors."", ""Emissions decline suggests potential downward pressure on EU ETS prices, but short-term direction is uncertain due to other market factors."", ""Emissions decline suggests potential downward pressure on EU ETS prices, but short-term direction is uncertain due to other market factors.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2498,https://www.selectscience.net/industry-news/luminex-receives-fda-emergency-use-authorization-for-covid-19-diagnostic-panel/?artID=51153,https://amp.selectscience.net/industry-news/luminex-receives-fda-emergency-use-authorization-for-covid-19-diagnostic-panel/?artID=51153,Luminex receives FDA EUA for COVID - 19 diagnostic panel,2020-04-03,http://www.selectscience.net/images/articles/5607_luminex.jpg,selectscience.net,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Luminex\u2019s FDA EUA for a COVID-19 diagnostic panel is a niche medical device development, unlikely to directly impact EU ETS pricing or carbon markets."", ""Luminex\u2019s FDA EUA for a COVID-19 diagnostic panel is a niche medical device development, unlikely to directly impact EU ETS pricing or carbon markets."", ""Luminex\u2019s FDA EUA for a COVID-19 diagnostic panel is a niche medical device development, unlikely to directly impact EU ETS pricing or carbon markets.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2504,https://finance.yahoo.com/news/bd-gets-eua-test-combat-114011004.html,https://finance.yahoo.com/amphtml/news/bd-gets-eua-test-combat-114011004.html,BD Gets EUA for New Test to Combat the Coronavirus Crisis,2020-04-06,https://s.yimg.com/uu/api/res/1.2/biQj4WGbl5n8lVWcoN_9Ag--~B/aD00MDA7dz02MzU7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/zacks.com/cef97d1211666d37f76815b1793fed92,finance.yahoo.com,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price unlikely to be directly affected by a single test-related EUA allocation."", ""EU ETS price unlikely to be directly affected by a single test-related EUA allocation."", ""EU ETS price unlikely to be directly affected by a single test-related EUA allocation.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2510,https://www.breitbart.com/politics/2020/04/08/coronavirus-is-killing-the-eus-carbon-trading-market/,https://www.breitbart.com/europe/2020/04/08/coronavirus-is-killing-the-eus-carbon-trading-market/amp/,Delingpole : Coronavirus Is Killing the EU Carbon Trading Market . ,2020-04-09,https://media.breitbart.com/media/2020/04/GettyImages-1188312833-e1586335365757-640x335.jpg,breitbart.com,English,United States,1,5,eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Coronavirus-induced economic slowdown and reduced industrial activity likely depress EU ETS demand, though rebound potential remains uncertain."", ""Coronavirus-induced economic slowdown and reduced industrial activity likely depress EU ETS demand, though rebound potential remains uncertain."", ""Coronavirus-induced economic slowdown and reduced industrial activity likely depress EU ETS demand, though rebound potential remains uncertain.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
2516,https://www.businessgreen.com/category/investment/carbon-trading,,The latest Carbon Trading news for sustainability professionals and green businesses from BusinessGreen,2020-04-11,,businessgreen.com,English,United Kingdom,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""No actionable market data or price-moving events are indicated in the headline."", ""No actionable market data or price-moving events are indicated in the headline."", ""No actionable market data or price-moving events are indicated in the headline.""]",1,1.0,-0.1,-0.1,"[1, 1, 1]"
2522,https://www.icis.com/explore/resources/news/2020/04/16/10496659/policymakers-from-estonia-poland-and-czech-republic-seeking-to-lower-eu-ets-bill,,"Policymakers from Estonia , Poland and Czech Republic seeking to lower EU ETS bill",2020-04-16,,icis.com,English,China,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Lowering the EU ETS bill may reduce compliance costs, but policy divergence across member states could delay or weaken overall market impact."", ""Lowering the EU ETS bill may reduce compliance costs, but policy divergence across member states could delay or weaken overall market impact."", ""Lowering the EU ETS bill may reduce compliance costs, but policy divergence across member states could delay or weaken overall market impact.""]",6,1.0,-0.6,-0.6,"[6, 6, 6]"
2528,https://researchcolumnist.com/2020/04/17/why-dynamics-of-small-hydropower-market-is-changing-drastically-what-if-history-is-any-guide/,,Why dynamics of Small Hydropower Market is Changing Drastically ? What if history is any guide . ,2020-04-18,,researchcolumnist.com,English,,2,2,carbon_terms=1;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Small hydropower\u2019s market dynamics may influence EU ETS prices indirectly via emissions reductions, but current data shows limited direct impact."", ""Small hydropower\u2019s market dynamics may influence EU ETS prices indirectly via emissions reductions, but current data shows limited direct impact."", ""Small hydropower\u2019s market dynamics may influence EU ETS prices indirectly via emissions reductions, but current data shows limited direct impact.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2534,https://www.msn.com/en-nz/news/other/the-covid-19-economic-recovery-could-be-a-chance-to-cut-emissions-for-good/ar-BB12TfLs,,The Covid - 19 economic recovery could be a chance to cut emissions for good,2020-04-20,,msn.com,English,United States,2,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Economic recovery may drive green investments and policy shifts, potentially boosting ETS demand."", ""Economic recovery may drive green investments and policy shifts, potentially boosting ETS demand."", ""Economic recovery may drive green investments and policy shifts, potentially boosting ETS demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2540,https://gasforclimate2050.eu/news-item/10-binding-target-for-renewable-gas-and-future-proof-gas-infrastructure-crucial-to-achieve-cost-efficient-decarbonisation/,,10 % binding target for renewable gas and future - proof gas infrastructure crucial to achieve cost efficient decarbonisation,2020-04-23,,gasforclimate2050.eu,English,,1,2,carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Renewable gas infrastructure investments signal strong policy commitment, likely boosting demand and ETS prices."", ""Renewable gas infrastructure investments signal strong policy commitment, likely boosting demand and ETS prices."", ""Renewable gas infrastructure investments signal strong policy commitment, likely boosting demand and ETS prices.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2546,https://www.rte.ie/news/coronavirus/2020/0425/1134748-coronavirus-europe/,https://www.rte.ie/amp/1134748/ ,Germany EU presidency to focus on coronavirus fight,2020-04-25,https://img.rasset.ie/0014400b-1600.jpg,rte.ie,English,Ireland,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""EU ETS price is unlikely to be directly impacted by Germany\u2019s coronavirus focus, as policy priorities are not tied to carbon pricing mechanisms."", ""EU ETS price is unlikely to be directly impacted by Germany\u2019s coronavirus focus, as policy priorities are not tied to carbon pricing mechanisms."", ""EU ETS price is unlikely to be directly impacted by Germany\u2019s coronavirus focus, as policy priorities are not tied to carbon pricing mechanisms.""]",2,1.0,-0.2,-0.2,"[2, 2, 2]"
2552,https://www.thenational.ae/business/energy/oil-price-slide-prompts-calls-to-strengthen-europe-s-carbon-market-1.1011876,https://amp.thenational.ae/business/energy/oil-price-slide-prompts-calls-to-strengthen-europe-s-carbon-market-1.1011876,Oil price slide prompts calls to strengthen Europe carbon market,2020-04-28,,thenational.ae,English,United Arab Emirates,1,6,eu_context;carbon_terms=3;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Oil price decline may signal reduced carbon pricing pressure, but market sentiment could trigger policy interventions."", ""Oil price decline may signal reduced carbon pricing pressure, but market sentiment could trigger policy interventions."", ""Oil price decline may signal reduced carbon pricing pressure, but market sentiment could trigger policy interventions.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2558,https://www.power-technology.com/comment/covid-19-impact-and-eu-carbon-pricing/,,Coronavirus ( Covid - 19 ) impact and EU carbon pricing,2020-04-30,https://www.power-technology.com/wp-content/uploads/sites/7/2020/04/shutterstock_516231499.jpg,power-technology.com,English,United Kingdom,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Covid-19 disrupted emissions patterns and economic activity, temporarily affecting EU ETS price volatility and demand."", ""Covid-19 disrupted emissions patterns and economic activity, temporarily affecting EU ETS price volatility and demand."", ""Covid-19 disrupted emissions patterns and economic activity, temporarily affecting EU ETS price volatility and demand.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2564,https://www.benzinga.com/general/biotech/20/05/15952712/the-daily-biotech-pulse-bio-rads-coronavirus-test-gets-eua-beat-and-raise-quarter-from-genmark-ad,https://amp.benzinga.com/amp/content/15952712,"iShares NASDAQ Biotechnology Index Fund ( NASDAQ : IBB ), SPDR S & P Biotech ETF ( ETF : XBI ) - The Daily Biotech Pulse : Bio - Rad Coronavirus Test Gets EUA , Beat - And - Raise Quarter From GenMark , Adverum Positive Gene Therapy Readout",2020-05-05,,benzinga.com,English,United States,1,8,eu_ets_strong;eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Biotech sector rally may be short-lived and not directly tied to EU ETS pricing mechanics."", ""Biotech sector rally may be short-lived and not directly tied to EU ETS pricing mechanics."", ""Biotech sector rally may be short-lived and not directly tied to EU ETS pricing mechanics.""]",3,1.0,-0.3,-0.3,"[3, 3, 3]"
2570,https://uk.reuters.com/article/uk-eu-carbon/eu-to-publish-number-of-carbon-permits-in-circulation-on-may-8-idUKKBN22J0WA,https://uk.mobile.reuters.com/article/amp/idUKKBN22J0WA,EU to publish number of carbon permits in circulation on May 8,2020-05-07,https://s4.reutersmedia.net/resources/r/?m=02&d=20200507&t=2&i=1517765202&r=LYNXMPEG460FT,uk.reuters.com,English,United States,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Transparency in permit issuance may influence market expectations and trading behavior."", ""Transparency in permit issuance may influence market expectations and trading behavior."", ""Transparency in permit issuance may influence market expectations and trading behavior.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2576,https://www.lexology.com/library/detail.aspx?g=64395eb5-89e9-43a2-9c9f-51336853aacc,,"The pandemic and EU - ETS , AB 32 carbon markets",2020-05-11,,lexology.com,English,United States,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Pandemic-related disruptions may have temporarily affected carbon market activity but are unlikely to drive sustained price direction."", ""Pandemic-related disruptions may have temporarily affected carbon market activity but are unlikely to drive sustained price direction."", ""Pandemic-related disruptions may have temporarily affected carbon market activity but are unlikely to drive sustained price direction.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2582,https://financial-news.co.uk/un039s-corsia-plan-to-offset-carbon-emissions-to-supple/,,UN CORSIA plan to offset carbon emissions to supplement EU carbon market – Financial News,2020-05-13,,financial-news.co.uk,English,United Kingdom,1,6,eu_context;carbon_terms=4,NO,-1,"[""NO"", ""NO"", ""NO""]","[""UN CORSIA may introduce complexity but doesn\u2019t directly alter EU ETS price dynamics."", ""UN CORSIA may introduce complexity but doesn\u2019t directly alter EU ETS price dynamics."", ""UN CORSIA may introduce complexity but doesn\u2019t directly alter EU ETS price dynamics.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2588,https://www.pipelinenewsnorth.ca/norway-s-wealth-fund-excludes-oilsands-investments-over-greenhouse-gas-emissions-1.24134248,,Norway wealth fund excludes oilsands investments over greenhouse gas emissions,2020-05-16,https://images.glaciermedia.ca/polopoly_fs/1.24134249.1589413604!/fileImage/httpImage/image.jpg_gen/derivatives/facebookogimage_560_292/dpi10762756-jpg.jpg,pipelinenewsnorth.ca,English,Canada,1,3,carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""May signal broader ESG pressure on fossil fuels, but limited direct impact on EU ETS pricing."", ""May signal broader ESG pressure on fossil fuels, but limited direct impact on EU ETS pricing."", ""May signal broader ESG pressure on fossil fuels, but limited direct impact on EU ETS pricing.""]",5,1.0,-0.5,-0.5,"[5, 5, 5]"
2594,https://www.reuters.com/article/us-eu-carbon-auctions/eu-launches-call-for-carbon-market-auction-contract-idUSKBN22U1LY,https://mobile.reuters.com/article/amp/idUSKBN22U1LY,EU launches call for carbon market auction contract,2020-05-18,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Auction contract launch may signal tighter emissions pricing and increased market volatility."", ""Auction contract launch may signal tighter emissions pricing and increased market volatility."", ""Auction contract launch may signal tighter emissions pricing and increased market volatility.""]",7,1.0,0.7,0.7,"[7, 7, 7]"
2600,https://www.gastongazette.com/zz/news/20200519/coronavirus-lockdowns-have-caused-whopping-17-drop-in-global-carbon-emissions,https://www.gastongazette.com/zz/news/20200519/coronavirus-lockdowns-have-caused-whopping-17-drop-in-global-carbon-emissions?template=ampart,Coronavirus lockdowns have caused a whopping 17 % drop in global carbon emissions - News - Gaston Gazette,2020-05-20,https://www.gastongazette.com/storyimage/ZZ/20200519/NEWS/200519870/AR/0/AR-200519870.jpg,gastongazette.com,English,United States,2,4,carbon_terms=3;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Short-term emissions drop may trigger temporary ETS price support but likely reverses as economy rebounds."", ""Short-term emissions drop may trigger temporary ETS price support but likely reverses as economy rebounds."", ""Short-term emissions drop may trigger temporary ETS price support but likely reverses as economy rebounds.""]",7,1.0,-0.7,-0.7,"[7, 7, 7]"
