_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
706,http://www.pressrepublican.com/news/clean-disruption-will-lower-harmful-emissions/article_d7de37e9-c0f4-5a81-ac18-9ff43433de00.html,,Clean disruption will lower harmful emissions ,2018-01-07,https://bloximages.chicago2.vip.townnews.com/pressrepublican.com/content/tncms/assets/v3/editorial/8/a3/8a317e57-20fa-565e-b66a-2759fde0f403/5a4eaea084e72.image.jpg,pressrepublican.com,English,United States,2,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Clean disruption signals increased adoption of low-carbon technologies, likely boosting EU ETS demand and pricing."", ""Clean disruption signals increased adoption of low-carbon technologies, likely boosting EU ETS demand and pricing."", ""Clean disruption signals increased adoption of low-carbon technologies, likely boosting EU ETS demand and pricing.""]"
712,https://www.euractiv.com/section/climate-environment/news/norway-only-liable-for-emissions-produced-within-borders-court-rules/,,"Norway only liable for emissions produced within borders , court rules – EURACTIV . com",2018-01-09,https://www.euractiv.com/wp-content/uploads/sites/2/2018/01/shutterstock_489992524.jpg,euractiv.com,English,Germany,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This ruling reduces Norway\u2019s exposure to EU ETS compliance, potentially lowering its carbon price pressure and easing market tensions."", ""This ruling reduces Norway\u2019s exposure to EU ETS compliance, potentially lowering its carbon price pressure and easing market tensions."", ""This ruling reduces Norway\u2019s exposure to EU ETS compliance, potentially lowering its carbon price pressure and easing market tensions.""]"
718,https://www.edie.net/news/11/Plastic-tax-and-ETS-tinkering-could-plug-Brexit-hole--suggests-EU-budget-chief/,,"Plastic tax and ETS tinkering could plug Brexit hole , suggests EU budget chief",2018-01-11,https://edienet.s3.amazonaws.com/news/images/36009.jpg,edie.net,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""The proposed plastic tax and ETS adjustments may boost carbon pricing by closing regulatory gaps post-Brexit."", ""The proposed plastic tax and ETS adjustments may boost carbon pricing by closing regulatory gaps post-Brexit."", ""The proposed plastic tax and ETS adjustments may boost carbon pricing by closing regulatory gaps post-Brexit.""]"
724,http://www.4-traders.com/news/EEX-Auction-News-EU-Auction--25811919/,http://www.4-traders.com/amp/news/EEX-Auction-News-EU-Auction--25811919/,EEX Auction News : EU Auction,2018-01-16,,4-traders.com,English,United States,1,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific details about auction outcomes, volumes, or market sentiment to assess short-term impact on EU ETS prices."", ""The headline lacks specific details about auction outcomes, volumes, or market sentiment to assess short-term impact on EU ETS prices."", ""The headline lacks specific details about auction outcomes, volumes, or market sentiment to assess short-term impact on EU ETS prices.""]"
730,https://www.wired-gov.net/wg/news.nsf/articles/Effort+sharing+regulation+EU+ambassadors+approve+provisional+agreement+18012018142500,,Effort sharing regulation : EU ambassadors approve provisional agreement | EU News,2018-01-18,,wired-gov.net,English,,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""The provisional agreement on effort sharing regulation signals stronger policy coordination, potentially stabilizing or boosting carbon price expectations."", ""The provisional agreement on effort sharing regulation signals stronger policy coordination, potentially stabilizing or boosting carbon price expectations."", ""The provisional agreement on effort sharing regulation signals stronger policy coordination, potentially stabilizing or boosting carbon price expectations.""]"
736,http://www.independent.com.mt/articles/2018-01-22/local-news/Government-points-to-economic-growth-in-defence-of-decision-to-oppose-EU-emissions-deal-6736183878,,Government points to economic growth in defence of decision to oppose EU emissions deal,2018-01-22,http://www.independent.com.mt/file.aspx?f=139337,independent.com.mt,English,Malta,1,4,eu_context;carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Opposition to the EU emissions deal signals policy uncertainty and potential reduced compliance, which can depress carbon prices."", ""Opposition to the EU emissions deal signals policy uncertainty and potential reduced compliance, which can depress carbon prices."", ""Opposition to the EU emissions deal signals policy uncertainty and potential reduced compliance, which can depress carbon prices.""]"
742,http://www.powerengineeringint.com/articles/2018/01/e-on-chief-attacks-government-on-carbon-price-failure.html,,E . ON chief attacks government on carbon price failure,2018-01-24,http://www.powerengineeringint.com/content/dam/pei/online-articles/2017/01/johannes-teyssen.jpg,powerengineeringint.com,English,United States,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The E.ON chief\u2019s criticism signals growing industry dissatisfaction with the carbon price, potentially triggering market volatility or downward pressure."", ""The E.ON chief\u2019s criticism signals growing industry dissatisfaction with the carbon price, potentially triggering market volatility or downward pressure."", ""The E.ON chief\u2019s criticism signals growing industry dissatisfaction with the carbon price, potentially triggering market volatility or downward pressure.""]"
748,https://www.jdsupra.com/legalnews/europe-insights-74240/,,Europe Insights,2018-01-27,https://www.jdsupra.com/showThumbnail.aspx?img=13534_143.jpg&size=og,jdsupra.com,English,United States,2,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline \""Europe Insights\"" is too vague to determine its impact on the EU ETS carbon price."", ""The headline \""Europe Insights\"" is too vague to determine its impact on the EU ETS carbon price."", ""The headline \""Europe Insights\"" is too vague to determine its impact on the EU ETS carbon price.""]"
754,https://af.reuters.com/article/commoditiesNews/idAFL8N1PO44N,,"EUROPE POWER - Spot power prices rally on firm demand , fall in wind output | Agricultural Commodities",2018-01-29,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Firm demand and falling wind output increase short-term pressure on carbon prices as generators seek to offset reduced renewable supply."", ""Firm demand and falling wind output increase short-term pressure on carbon prices as generators seek to offset reduced renewable supply."", ""Firm demand and falling wind output increase short-term pressure on carbon prices as generators seek to offset reduced renewable supply.""]"
760,http://www.eco-business.com/news/the-eu-got-less-electricity-from-coal-than-renewables-in-2017/,,The EU got less electricity from coal than renewables in 2017 | News | Eco - Business,2018-01-31,http://www.eco-business.com/media/cache/8c/c8/8cc8ff8b25f46fce48745286b59d91de.jpg,eco-business.com,English,China,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Declining coal usage relative to renewables signals reduced carbon emissions, potentially lowering carbon price pressure in the short term."", ""Declining coal usage relative to renewables signals reduced carbon emissions, potentially lowering carbon price pressure in the short term."", ""Declining coal usage relative to renewables signals reduced carbon emissions, potentially lowering carbon price pressure in the short term.""]"
766,http://www.4-traders.com/news/European-Parliament-Amendments-167-167-Cost-effective-emission-reductions-and-low-carbon-investm--25918742/,http://www.4-traders.com/amp/news/European-Parliament-Amendments-167-167-Cost-effective-emission-reductions-and-low-carbon-investm--25918742/,European Parliament : Amendments 167 - 167 - Cost - effective emission reductions and low - carbon investments - A8 - 0003 / 2017 ( 167 - 167 ) ,2018-02-02,,4-traders.com,English,United States,1,4,eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline refers to parliamentary amendments that may influence policy but does not specify immediate market impact or price direction."", ""The headline refers to parliamentary amendments that may influence policy but does not specify immediate market impact or price direction."", ""The headline refers to parliamentary amendments that may influence policy but does not specify immediate market impact or price direction.""]"
772,https://www.nbcnews.com/business/autos/vw-exec-suspended-over-use-monkeys-emissions-test-n843656?cid=public-rss_20180204,https://www.nbcnews.com/business/autos/amp/vw-exec-suspended-over-use-monkeys-emissions-test-n843656,VW exec suspended over use of monkeys in emissions test,2018-02-04,https://media4.s-nbcnews.com/j/newscms/2018_05/2313271/180201-volkswagen-diesel-02_41c6d819d1b1fd322be321fc5c8f4878.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States,2,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This incident undermines trust in emissions testing integrity, potentially triggering market-wide price volatility and short-term gains as investors reassess compliance risks."", ""This incident undermines trust in emissions testing integrity, potentially triggering market-wide price volatility and short-term gains as investors reassess compliance risks."", ""This incident undermines trust in emissions testing integrity, potentially triggering market-wide price volatility and short-term gains as investors reassess compliance risks.""]"
778,https://af.reuters.com/article/energyOilNews/idAFL8N1PW4KD,,"EUROPE POWER - Weakness in fuels , carbon emissions weigh on forward power prices | Energy & Oil",2018-02-06,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,7,eu_context;carbon_terms=4;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Carbon emissions and fuel weakness are signaling downward pressure on EU ETS prices in the short term."", ""Carbon emissions and fuel weakness are signaling downward pressure on EU ETS prices in the short term."", ""Carbon emissions and fuel weakness are signaling downward pressure on EU ETS prices in the short term.""]"
784,https://af.reuters.com/article/energyOilNews/idAFL8N1PY7IP,,"EUROPE POWER - Spot power prices slide on higher wind forecast , weak demand | Energy & Oil",2018-02-08,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Higher wind forecasts and weak demand reduce power price volatility, supporting lower carbon intensity and potentially stabilizing or slightly lowering EU ETS prices."", ""Higher wind forecasts and weak demand reduce power price volatility, supporting lower carbon intensity and potentially stabilizing or slightly lowering EU ETS prices."", ""Higher wind forecasts and weak demand reduce power price volatility, supporting lower carbon intensity and potentially stabilizing or slightly lowering EU ETS prices.""]"
790,https://www.euractiv.com/section/air-pollution/news/climate-change-the-pitfalls-of-carbon-pricing/,,Climate change : the pitfalls of carbon pricing – EURACTIV . com,2018-02-12,https://www.euractiv.com/wp-content/uploads/sites/2/2018/02/Carbon_CREDITEPA-800x450.jpg,euractiv.com,English,Germany,1,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The article suggests skepticism about carbon pricing mechanisms, which could dampen market confidence and reduce carbon price momentum."", ""The article suggests skepticism about carbon pricing mechanisms, which could dampen market confidence and reduce carbon price momentum."", ""The article suggests skepticism about carbon pricing mechanisms, which could dampen market confidence and reduce carbon price momentum.""]"
796,https://euobserver.com/tickers/140979,,EU carbon price hits €10 for first time since 2011,2018-02-14,https://s3.eu-central-1.amazonaws.com/euobs-media/6e5f90e3e78121ba09aefe7419b47a16-480x.jpg,euobserver.com,English,Germany,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This marks a significant rebound in carbon pricing, signaling renewed market confidence and potential policy tightening."", ""This marks a significant rebound in carbon pricing, signaling renewed market confidence and potential policy tightening."", ""This marks a significant rebound in carbon pricing, signaling renewed market confidence and potential policy tightening.""]"
802,http://www.euronews.com/2018/02/16/exclusive-us-special-forces-operating-illegally-in-syria-sergey-lavrov-tells-euronews,/amp/2018/02/16/exclusive-us-special-forces-operating-illegally-in-syria-sergey-lavrov-tells-euronews,"Exclusive : US special forces  operating illegally in Syria , Sergey Lavrov tells euronews",2018-02-16,,euronews.com,English,United States,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""This headline is unrelated to EU ETS carbon pricing and does not indicate any direct financial or regulatory impact on carbon markets."", ""This headline is unrelated to EU ETS carbon pricing and does not indicate any direct financial or regulatory impact on carbon markets."", ""This headline is unrelated to EU ETS carbon pricing and does not indicate any direct financial or regulatory impact on carbon markets.""]"
808,http://carbon-pulse.com/47711/,,EU top climate official Delbeke to step down in reshuffle « Carbon Pulse,2018-02-21,,carbon-pulse.com,English,France,1,3,eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The departure of a top climate official may signal policy shifts but does not directly indicate short-term market movement in carbon prices."", ""The departure of a top climate official may signal policy shifts but does not directly indicate short-term market movement in carbon prices."", ""The departure of a top climate official may signal policy shifts but does not directly indicate short-term market movement in carbon prices.""]"
814,https://www.israel21c.org/novel-process-removes-mercury-from-factory-emissions/,,Novel process removes mercury from factory emissions,2018-02-25,https://www.israel21c.org/wp-content/uploads/2018/02/shutterstock_793506661.jpg,israel21c.org,English,Israel,2,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This reduces emissions and may increase carbon price pressure as cleaner tech becomes more prevalent."", ""This reduces emissions and may increase carbon price pressure as cleaner tech becomes more prevalent."", ""This reduces emissions and may increase carbon price pressure as cleaner tech becomes more prevalent.""]"
820,https://euobserver.com/tickers/141128,,Emissions trading system reform rubber - stamped for 2021 - 2030,2018-02-27,https://s3.eu-central-1.amazonaws.com/euobs-media/6e5f90e3e78121ba09aefe7419b47a16-480x.jpg,euobserver.com,English,Germany,1,9,eu_ets_strong;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""The reform\u2019s approval signals long-term policy stability, which can boost investor confidence and support carbon price trends."", ""The reform\u2019s approval signals long-term policy stability, which can boost investor confidence and support carbon price trends."", ""The reform\u2019s approval signals long-term policy stability, which can boost investor confidence and support carbon price trends.""]"
826,https://actmedia.eu/energy-and-environment/eu-s-carbon-market-update-clears-final-hurdle/74250,,EU carbon market update clears final hurdle,2018-03-01,,actmedia.eu,English,Romania,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""The EU ETS market clearing its final hurdle suggests regulatory or operational stability, which can boost confidence and support prices."", ""The EU ETS market clearing its final hurdle suggests regulatory or operational stability, which can boost confidence and support prices."", ""The EU ETS market clearing its final hurdle suggests regulatory or operational stability, which can boost confidence and support prices.""]"
832,http://hu.euronews.com/2018/03/03/iteletido-europaban-es-az-egyesult-allamokban,/amp/2018/03/03/iteletido-europaban-es-az-egyesult-allamokban,Ítéletidő Európában és az Egyesült Államokban,2018-03-03,,hu.euronews.com,English,United States,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline is in Hungarian and lacks clear financial or policy context relevant to EU ETS pricing."", ""The headline is in Hungarian and lacks clear financial or policy context relevant to EU ETS pricing."", ""The headline is in Hungarian and lacks clear financial or policy context relevant to EU ETS pricing.""]"
838,http://www.mondovisione.com/media-and-resources/news/eex-awarded-contract-as-german-auction-platform-for-emissions-for-further-three/,,EEX Awarded Contract As German Auction Platform For Emissions For Further Three Years,2018-03-06,,mondovisione.com,English,United States,1,9,eu_ets_strong;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This reinforces market confidence in Germany\u2019s carbon auction system, supporting stable or rising EU ETS prices."", ""This reinforces market confidence in Germany\u2019s carbon auction system, supporting stable or rising EU ETS prices."", ""This reinforces market confidence in Germany\u2019s carbon auction system, supporting stable or rising EU ETS prices.""]"
844,http://carbon-pulse.com/48752/,,"EU states complete almost 75 % of 2018 EUA allocations , with usual suspects again lagging « Carbon Pulse",2018-03-09,,carbon-pulse.com,English,France,1,9,eu_ets_strong;eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""The near-completion of EUA allocations reduces market uncertainty and may support price stability or slight upward pressure."", ""The near-completion of EUA allocations reduces market uncertainty and may support price stability or slight upward pressure."", ""The near-completion of EUA allocations reduces market uncertainty and may support price stability or slight upward pressure.""]"
850,https://www.hellenicshippingnews.com/europe-sails-towards-electrified-shipping-fleets/,,Europe sails towards electrified shipping fleets,2018-03-12,,hellenicshippingnews.com,English,China,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Electrification of shipping reduces emissions, potentially lowering EU ETS carbon prices in the short term."", ""Electrification of shipping reduces emissions, potentially lowering EU ETS carbon prices in the short term."", ""Electrification of shipping reduces emissions, potentially lowering EU ETS carbon prices in the short term.""]"
856,http://www.novinite.com/articles/188718/Bulgarian+Minister+for+the+Presidency+Lilyana+Pavlova+signs+key+EU+legislation+to+ensure+its+timely+entry+into+force,,Bulgarian Minister for the Presidency Lilyana Pavlova signs key EU legislation to ensure its timely entry into force - Novinite . com,2018-03-14,http://www.novinite.com/media/images/2018-03/photo_verybig_188718.jpg,novinite.com,English,Bulgaria,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The signing of EU legislation by a Bulgarian minister does not directly indicate short-term movement in EU ETS carbon prices without context on the legislation\u2019s content or impact on emissions targets or trading volume."", ""The signing of EU legislation by a Bulgarian minister does not directly indicate short-term movement in EU ETS carbon prices without context on the legislation\u2019s content or impact on emissions targets or trading volume."", ""The signing of EU legislation by a Bulgarian minister does not directly indicate short-term movement in EU ETS carbon prices without context on the legislation\u2019s content or impact on emissions targets or trading volume.""]"
862,https://global.handelsblatt.com/politics/wwf-germany-coalition-co2-emissions-899982,https://global.handelsblatt.com/politics/wwf-germany-coalition-co2-emissions-899982/amp,Environmentalists challenge Merkel coalition on carbon emissions,2018-03-19,https://global.handelsblatt.com/wp-content/uploads/2018/03/0200287814_1240.jpg,global.handelsblatt.com,English,Germany,1,4,carbon_terms=3;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Political uncertainty from environmentalist pressure may affect policy stability, but short-term carbon price impact is unclear."", ""Political uncertainty from environmentalist pressure may affect policy stability, but short-term carbon price impact is unclear."", ""Political uncertainty from environmentalist pressure may affect policy stability, but short-term carbon price impact is unclear.""]"
868,http://www.energylivenews.com/2018/03/22/uk-intends-to-stay-in-eus-carbon-market-until-2020/,,Energy Live News – Energy Made Easy – united kingdom intends to stay in EU carbon market until 2020,2018-03-22,,energylivenews.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""The UK\u2019s commitment to remain in the EU ETS until 2020 provides stability and continuity to the market, supporting price confidence."", ""The UK\u2019s commitment to remain in the EU ETS until 2020 provides stability and continuity to the market, supporting price confidence."", ""The UK\u2019s commitment to remain in the EU ETS until 2020 provides stability and continuity to the market, supporting price confidence.""]"
874,https://www.hellenicshippingnews.com/oil-market-review-united-kingdom/,,Oil Market Review : United Kingdom,2018-03-26,,hellenicshippingnews.com,English,China,1,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific details about oil market movements or their impact on EU ETS pricing, making it unclear whether it signals short-term bullish or bearish momentum."", ""The headline lacks specific details about oil market movements or their impact on EU ETS pricing, making it unclear whether it signals short-term bullish or bearish momentum."", ""The headline lacks specific details about oil market movements or their impact on EU ETS pricing, making it unclear whether it signals short-term bullish or bearish momentum.""]"
880,http://interfaxenergy.com/gasdaily/article/30188/european-gas-demand-co2-emissions-on-the-rise,,"European gas demand , CO2 emissions on the rise",2018-03-28,,interfaxenergy.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Rising gas demand and CO2 emissions signal increased carbon intensity, likely boosting EU ETS prices in the short term."", ""Rising gas demand and CO2 emissions signal increased carbon intensity, likely boosting EU ETS prices in the short term."", ""Rising gas demand and CO2 emissions signal increased carbon intensity, likely boosting EU ETS prices in the short term.""]"
886,https://www.naturalgasworld.com/ggp-global-carbon-emissions-could-be-cut-3-by-following-the-uks-example-59934,, [ GGP ] Global carbon emissions could be cut 3 % by following the united kingdom example,2018-03-30,,naturalgasworld.com,English,,2,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""A 3% reduction in global emissions following the UK\u2019s example may boost EU ETS demand and support prices in the short term."", ""A 3% reduction in global emissions following the UK\u2019s example may boost EU ETS demand and support prices in the short term."", ""A 3% reduction in global emissions following the UK\u2019s example may boost EU ETS demand and support prices in the short term.""]"
892,https://globenewswire.com/news-release/2018/04/02/1458068/0/en/Europe-Oil-Filled-Distribution-Transformer-Market-worth-over-1-4-billion-by-2024-Global-Market-Insights-Inc.html,,"Europe Oil Filled Distribution Transformer Market worth over $1 . 4 billion by 2024 : Global Market Insights , Inc . ",2018-04-02,,globenewswire.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline indicates growth in a sector that may increase energy demand, potentially affecting carbon pricing, but no direct link to EU ETS price dynamics is provided."", ""The headline indicates growth in a sector that may increase energy demand, potentially affecting carbon pricing, but no direct link to EU ETS price dynamics is provided."", ""The headline indicates growth in a sector that may increase energy demand, potentially affecting carbon pricing, but no direct link to EU ETS price dynamics is provided.""]"
898,https://www.hedgeweek.com/2018/04/04/262855/eex-achieves-new-record-emissions-secondary-market,,EEX achieves new record on emissions secondary market,2018-04-04,https://www.hedgeweek.com/sites/default/files/styles/facebook_200_square/public/image_library/Power%2C%20cleantech%2C%20green%20energy/Carbon%20emissions.jpg,hedgeweek.com,English,United States,1,9,eu_ets_strong;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""A new record on the emissions secondary market signals strong demand and upward pressure on carbon prices."", ""A new record on the emissions secondary market signals strong demand and upward pressure on carbon prices."", ""A new record on the emissions secondary market signals strong demand and upward pressure on carbon prices.""]"
904,http://pt.euronews.com/2018/04/06/estado-da-uniao-greve-ferroviaria-em-franca-e-a-guerra-comercial-entre-os-eua,/amp/2018/04/06/estado-da-uniao-greve-ferroviaria-em-franca-e-a-guerra-comercial-entre-os-eua,  Estado da União : greve ferroviária em França e a guerra comercial entre os EUA e a China,2018-04-06,,pt.euronews.com,English,United States,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline\u2019s geopolitical and labor-related events may indirectly affect EU ETS prices, but no direct link to carbon markets is evident."", ""The headline\u2019s geopolitical and labor-related events may indirectly affect EU ETS prices, but no direct link to carbon markets is evident."", ""The headline\u2019s geopolitical and labor-related events may indirectly affect EU ETS prices, but no direct link to carbon markets is evident.""]"
910,http://www.straitstimes.com/world/europe/faced-with-global-warming-aviation-industry-eyes-electric-powered-aircraft,,"Faced with global warming , aviation industry eyes electric - powered aircraft , Europe News & Top Stories",2018-04-08,https://static.straitstimes.com.sg/sites/default/files/styles/x_large/public/articles/2018/04/08/yq_air_08.jpg?itok=e84WP01q,straitstimes.com,English,Singapore,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Electric aircraft development by aviation industry signals long-term decarbonization, potentially reducing EU ETS demand and pressuring prices in the short term."", ""Electric aircraft development by aviation industry signals long-term decarbonization, potentially reducing EU ETS demand and pressuring prices in the short term."", ""Electric aircraft development by aviation industry signals long-term decarbonization, potentially reducing EU ETS demand and pressuring prices in the short term.""]"
916,http://carbon-pulse.com/50443/,,EU Market : EUAs sink from 4 - day high after struggling to absorb swollen auction « Carbon Pulse,2018-04-10,,carbon-pulse.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The drop in EUA prices following failed auction absorption signals weakening demand and potential downward pressure on the carbon price."", ""The drop in EUA prices following failed auction absorption signals weakening demand and potential downward pressure on the carbon price."", ""The drop in EUA prices following failed auction absorption signals weakening demand and potential downward pressure on the carbon price.""]"
922,http://carbon-pulse.com/50546/,,"POLL : Analysts raise EUA price forecasts again , but see near - term correction to overheated market « Carbon Pulse",2018-04-12,,carbon-pulse.com,English,China,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Analysts\u2019 upward price forecasts signal market confidence, even as a near-term correction is anticipated, suggesting a short-term rally may follow."", ""Analysts\u2019 upward price forecasts signal market confidence, even as a near-term correction is anticipated, suggesting a short-term rally may follow."", ""Analysts\u2019 upward price forecasts signal market confidence, even as a near-term correction is anticipated, suggesting a short-term rally may follow.""]"
928,http://www.xinhuanet.com/english/2018-04/14/c_137109676.htm,,Irish household carbon emissions 58 pct higher than European average : survey - Xinhua,2018-04-14,,xinhuanet.com,English,China,2,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Higher household emissions in Ireland suggest potential upward pressure on EU ETS prices due to increased compliance costs and carbon intensity."", ""Higher household emissions in Ireland suggest potential upward pressure on EU ETS prices due to increased compliance costs and carbon intensity."", ""Higher household emissions in Ireland suggest potential upward pressure on EU ETS prices due to increased compliance costs and carbon intensity.""]"
934,http://www.euronews.com/2018/04/16/europe-s-ecochamps-project,/amp/2018/04/16/europe-s-ecochamps-project,Europe ECOCHAMPS project : aiming to develop hybrid trucks to improve engine efficiency and reduce CO2 emissions,2018-04-16,,euronews.com,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This project enhances fuel efficiency and lowers emissions, potentially increasing demand for carbon credits in the EU ETS."", ""This project enhances fuel efficiency and lowers emissions, potentially increasing demand for carbon credits in the EU ETS."", ""This project enhances fuel efficiency and lowers emissions, potentially increasing demand for carbon credits in the EU ETS.""]"
940,http://www.4-traders.com/news/EEX-European-Energy-Exchange-announces-winners-of-the-Excellence-Award-2017--26376408/,http://www.4-traders.com/amp/news/EEX-European-Energy-Exchange-announces-winners-of-the-Excellence-Award-2017--26376408/,EEX European Energy Exchange,2018-04-18,,4-traders.com,English,United States,2,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline alone does not provide specific information about market movements, policy changes, or trading activity that would indicate short-term impact on EU ETS carbon prices."", ""The headline alone does not provide specific information about market movements, policy changes, or trading activity that would indicate short-term impact on EU ETS carbon prices."", ""The headline alone does not provide specific information about market movements, policy changes, or trading activity that would indicate short-term impact on EU ETS carbon prices.""]"
946,https://www.eureporter.co/frontpage/2018/04/20/hungary-eua-denounces-attacks-on-academic-freedom/,, # Hungary : EUA denounces attacks on academic freedom,2018-04-20,https://www.eureporter.co/wp-content/uploads/2017/05/S.jpg,eureporter.co,English,Colombia,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline refers to political or academic freedom issues, which may indirectly affect carbon policy sentiment but does not directly impact EU ETS price mechanics."", ""The headline refers to political or academic freedom issues, which may indirectly affect carbon policy sentiment but does not directly impact EU ETS price mechanics."", ""The headline refers to political or academic freedom issues, which may indirectly affect carbon policy sentiment but does not directly impact EU ETS price mechanics.""]"
952,https://theanalystfinancial.com/244283/global-wind-turbine-blade-market-analysis-report-2018-lm-wind-power-new-united-xemc-new-energy-and-tpi-composites/,,"Global Wind Turbine Blade Market Analysis Report 2018 – LM Wind Power , New United , XEMC New Energy and TPI Composites – Financial Analyst",2018-04-22,,theanalystfinancial.com,English,,2,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks direct reference to EU ETS pricing, market dynamics, or policy changes that would impact short-term carbon price trends."", ""The headline lacks direct reference to EU ETS pricing, market dynamics, or policy changes that would impact short-term carbon price trends."", ""The headline lacks direct reference to EU ETS pricing, market dynamics, or policy changes that would impact short-term carbon price trends.""]"
958,http://carbon-pulse.com/51129/,,EU Market : EUAs ascend €13 mark after stronger auction « Carbon Pulse,2018-04-24,,carbon-pulse.com,English,France,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""The upward movement in EUA prices following a stronger auction signals increased demand and potential short-term price support."", ""The upward movement in EUA prices following a stronger auction signals increased demand and potential short-term price support."", ""The upward movement in EUA prices following a stronger auction signals increased demand and potential short-term price support.""]"
