_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
2173,http://carbon-pulse.com/86920/,,UK easyJet becomes first major airline to offset all flight emissions « Carbon Pulse,2019-11-19,,carbon-pulse.com,English,China,1,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals a growing trend toward emission offsetting, potentially increasing demand for carbon credits and supporting EU ETS prices."", ""This signals a growing trend toward emission offsetting, potentially increasing demand for carbon credits and supporting EU ETS prices."", ""This signals a growing trend toward emission offsetting, potentially increasing demand for carbon credits and supporting EU ETS prices.""]"
2177,https://af.reuters.com/article/energyOilNews/idAFL8N27Z3GI,https://mobile.reuters.com/article/amp/af/idAFL8N27Z3GI,EUROPE POWER - German spot soars on forecast drop in wind power - Energy & Oil,2019-11-20,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Lower-than-expected wind power output increases demand for carbon credits, boosting spot prices."", ""Lower-than-expected wind power output increases demand for carbon credits, boosting spot prices."", ""Lower-than-expected wind power output increases demand for carbon credits, boosting spot prices.""]"
2181,https://www.euractiv.com/section/energy-environment/opinion/why-europe-should-champion-a-carbon-border-tax/,,Why Europe should champion a carbon border tax,2019-11-22,https://www.euractiv.com/wp-content/uploads/sites/2/2019/11/Great_Wall_China-800x450.jpg,euractiv.com,English,United Kingdom,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""A carbon border tax signals stronger policy commitment to curb emissions, likely boosting EU ETS demand and prices."", ""A carbon border tax signals stronger policy commitment to curb emissions, likely boosting EU ETS demand and prices."", ""A carbon border tax signals stronger policy commitment to curb emissions, likely boosting EU ETS demand and prices.""]"
2185,https://www.hellenicshippingnews.com/time-to-steer-shipping-into-the-eu-carbon-market/,,Time to steer shipping into the EU carbon market | Hellenic Shipping News Worldwide,2019-11-25,,hellenicshippingnews.com,English,China,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals growing industry integration into the EU ETS, likely boosting demand and pricing."", ""This signals growing industry integration into the EU ETS, likely boosting demand and pricing."", ""This signals growing industry integration into the EU ETS, likely boosting demand and pricing.""]"
2189,https://www.esi-africa.com/industry-sectors/future-energy/op-ed-emissions-trading-is-irrelevant-to-africas-energy-deficit/,,Op - Ed : Emissions trading is irrelevant to Africa energy deficit,2019-11-27,https://d1jbg4la8qhw2x.cloudfront.net/wp-content/uploads/2019/09/CO2.jpg,esi-africa.com,English,South Africa,1,3,carbon_terms=3,NO,-1,"[""NO"", ""NO"", ""NO""]","[""This headline undermines the relevance of carbon pricing mechanisms, potentially reducing market confidence and demand for EU ETS allowances."", ""This headline undermines the relevance of carbon pricing mechanisms, potentially reducing market confidence and demand for EU ETS allowances."", ""This headline undermines the relevance of carbon pricing mechanisms, potentially reducing market confidence and demand for EU ETS allowances.""]"
2193,https://www.businesslive.co.za/bd/world/europe/2019-11-28-huge-investment-needed-to-make-europes-heavy-industry-carbon-neutral/,,Huge investment needed to make Europe heavy industry carbon neutral,2019-11-28,,businesslive.co.za,English,South Africa,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased demand for carbon credits as heavy industries ramp up decarbonization efforts, potentially boosting EU ETS prices."", ""This signals increased demand for carbon credits as heavy industries ramp up decarbonization efforts, potentially boosting EU ETS prices."", ""This signals increased demand for carbon credits as heavy industries ramp up decarbonization efforts, potentially boosting EU ETS prices.""]"
2197,https://www.thestar.com/news/world/2019/11/28/european-parliament-declares-climate-emergency-amid-momentum-for-a-green-deal.html,https://www.thestar.com/amp/news/world/2019/11/28/european-parliament-declares-climate-emergency-amid-momentum-for-a-green-deal.html,European Parliament declares climate emergency amid momentum for a Green Deal,2019-11-29,https://images.thestar.com/FHWfhbu6ohAxyZdxWWYDedEQjWA=/1200x819/smart/filters:cb(1574984217553)/https://www.thestar.com/content/dam/thestar/news/world/2019/11/28/european-parliament-declares-climate-emergency-amid-momentum-for-a-green-deal/climate_emergency_eu.jpg,thestar.com,English,Canada,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals stronger policy commitment and likely increased carbon pricing pressure in the EU ETS."", ""This signals stronger policy commitment and likely increased carbon pricing pressure in the EU ETS."", ""This signals stronger policy commitment and likely increased carbon pricing pressure in the EU ETS.""]"
2201,https://www.universityworldnews.com/post.php?story=20191129093249666,,"Diversity , equity and inclusion in European universities",2019-12-01,https://www.universityworldnews.com/images/uwn-ball-320.png,universityworldnews.com,English,United States,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline does not directly relate to carbon pricing or EU ETS market dynamics."", ""The headline does not directly relate to carbon pricing or EU ETS market dynamics."", ""The headline does not directly relate to carbon pricing or EU ETS market dynamics.""]"
2205,https://www.euractiv.com/section/climate-environment/news/behind-the-curtain-of-the-eus-2050-climate-plan-part-ii/,,"Behind - the - curtain of the EU 2050 climate plan , part II – EURACTIV . com",2019-12-02,https://www.euractiv.com/wp-content/uploads/sites/2/2019/11/20191127_EP-096474L_WT5_021_RESIZED_L-e1574872701241-800x450.jpg,euractiv.com,English,United Kingdom,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific details about policy changes, market dynamics, or emissions trends that would indicate short-term impact on EU ETS prices."", ""The headline lacks specific details about policy changes, market dynamics, or emissions trends that would indicate short-term impact on EU ETS prices."", ""The headline lacks specific details about policy changes, market dynamics, or emissions trends that would indicate short-term impact on EU ETS prices.""]"
2209,https://www.nytimes.com/2019/12/03/climate/carbon-dioxide-emissions.html,https://www.nytimes.com/2019/12/03/climate/carbon-dioxide-emissions.amp.html,"Carbon Dioxide Emissions Hit a Record in 2019 , Even as Coal Fades",2019-12-04,https://static01.nyt.com/images/2019/12/03/science/03CLI-EMISSIONS1/03CLI-EMISSIONS1-facebookJumbo.jpg,nytimes.com,English,United States,1,4,carbon_terms=3;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Record emissions despite coal decline suggest weak compliance or rising demand, pressuring carbon prices."", ""Record emissions despite coal decline suggest weak compliance or rising demand, pressuring carbon prices."", ""Record emissions despite coal decline suggest weak compliance or rising demand, pressuring carbon prices.""]"
2213,https://governorswindenergycoalition.org/un-climate-talks-aim-to-pave-way-for-global-carbon-market/,,UN Climate Talks Aim to Pave Way for Global Carbon Market - Governor Wind Energy Coalition,2019-12-05,,governorswindenergycoalition.org,English,United States,1,3,carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals potential policy alignment that could boost EU ETS demand and price by expanding global carbon market participation."", ""This signals potential policy alignment that could boost EU ETS demand and price by expanding global carbon market participation."", ""This signals potential policy alignment that could boost EU ETS demand and price by expanding global carbon market participation.""]"
2217,http://news.trust.org/item/20191205223729-r95yo,http://mercury.postlight.com/amp?url=http://news.trust.org/item/20191205223729-r95yo/,Trading carbon credits from nature sparks fiery debate at UN ... ,2019-12-06,"https://d2sh4fq2xsdeg9.cloudfront.net/contentAsset/image/bfe7a208-8ca3-4f9e-ba0c-cfdd70278585/image/byInode/1/filter/Resize,Jpeg/jpeg_q/70/resize_w/1400",news.trust.org,English,United States,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline suggests emerging market activity in nature-based carbon credits, which could influence long-term trends but doesn\u2019t indicate immediate short-term price movement."", ""The headline suggests emerging market activity in nature-based carbon credits, which could influence long-term trends but doesn\u2019t indicate immediate short-term price movement."", ""The headline suggests emerging market activity in nature-based carbon credits, which could influence long-term trends but doesn\u2019t indicate immediate short-term price movement.""]"
2221,http://www.orlandosentinel.com/sns-bc-climate-carbon-markets-20191205-story.html,https://www.orlandosentinel.com/sns-bc-climate-carbon-markets-20191205-story.html?outputType=amp,UN climate talks aim to pave way for global carbon market,2019-12-08,,orlandosentinel.com,English,United States,1,2,carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Global carbon market alignment could boost EU ETS demand and price stability."", ""Global carbon market alignment could boost EU ETS demand and price stability."", ""Global carbon market alignment could boost EU ETS demand and price stability.""]"
2225,https://www.europa-nu.nl/id/vl4bbgffy5jp/nieuws/agreement_on_linking_the_emissions,,Agreement on linking the emissions trading systems of the EU and Switzerland,2019-12-10,https://www.europa-nu.nl/9353265/g/twcard.jpg,europa-nu.nl,English,Netherlands,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Linking the EU ETS with Switzerland\u2019s system increases market size and liquidity, potentially boosting carbon prices."", ""Linking the EU ETS with Switzerland\u2019s system increases market size and liquidity, potentially boosting carbon prices."", ""Linking the EU ETS with Switzerland\u2019s system increases market size and liquidity, potentially boosting carbon prices.""]"
2229,https://www.washingtonpost.com/business/eu-to-offer-billions-to-help-poorer-eu-nations-cut-emissions/2019/12/11/b046dd86-1c24-11ea-977a-15a6710ed6da_story.html,https://www.washingtonpost.com/business/eu-to-offer-billions-to-help-poorer-eu-nations-cut-emissions/2019/12/11/b046dd86-1c24-11ea-977a-15a6710ed6da_story.html?outputType=amp,EU to offer billions to help poorer EU nations cut emissions,2019-12-11,,washingtonpost.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline signals policy support for emission reductions, potentially increasing demand for carbon credits and boosting EU ETS prices."", ""This headline signals policy support for emission reductions, potentially increasing demand for carbon credits and boosting EU ETS prices."", ""This headline signals policy support for emission reductions, potentially increasing demand for carbon credits and boosting EU ETS prices.""]"
2233,http://www.thestandard.com.hk/breaking-news.php?id=138389,,EU commits 100b euros to help poorer nation clean energy shift,2019-12-12,http://www.thestandard.com.hk/images/instant_news/20191212/20191212105604contentPhoto1.jpeg,thestandard.com.hk,English,Hong Kong,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This commitment boosts demand for clean energy technologies, potentially increasing EU ETS carbon prices as emissions reductions accelerate."", ""This commitment boosts demand for clean energy technologies, potentially increasing EU ETS carbon prices as emissions reductions accelerate."", ""This commitment boosts demand for clean energy technologies, potentially increasing EU ETS carbon prices as emissions reductions accelerate.""]"
2237,https://www.natlawreview.com/article/eu-and-switzerland-link-emissions-trading-schemes,https://www.natlawreview.com/article/eu-and-switzerland-link-emissions-trading-schemes?amp,EU & Switzerland to Link Greenhouse Gas Emissions Trading Syst . ,2019-12-14,https://www.natlawreview.com/%3Ca%20href%3D%22/node/%22%3E%3C/a%3E,natlawreview.com,English,United States,1,6,eu_context;carbon_terms=3;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The linkage of the EU ETS with Switzerland\u2019s emissions trading system expands the market, increasing liquidity and potentially boosting carbon prices in the short term."", ""The linkage of the EU ETS with Switzerland\u2019s emissions trading system expands the market, increasing liquidity and potentially boosting carbon prices in the short term."", ""The linkage of the EU ETS with Switzerland\u2019s emissions trading system expands the market, increasing liquidity and potentially boosting carbon prices in the short term.""]"
2241,https://leaderpost.com/pmn/business-pmn/carbon-markets-fail-to-win-backing-at-un-climate-talks/wcm/f143bfb1-9030-4aee-b3e7-deee87fb77a8,https://leaderpost.com/pmn/business-pmn/carbon-markets-fail-to-win-backing-at-un-climate-talks/wcm/f143bfb1-9030-4aee-b3e7-deee87fb77a8/amp,Climate Talks Fail To Reach Agreement on Carbon Markets,2019-12-15,,leaderpost.com,English,Canada,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Failure to reach agreement undermines market confidence and likely suppresses carbon prices in the short term."", ""Failure to reach agreement undermines market confidence and likely suppresses carbon prices in the short term."", ""Failure to reach agreement undermines market confidence and likely suppresses carbon prices in the short term.""]"
2245,https://www.msn.com/en-gb/news/world/merkel-favours-expanding-emissions-trading-at-eu-level/ar-BBY7lNY,,Merkel favours expanding emissions trading at EU level,2019-12-18,,msn.com,English,United States,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Expanding the EU ETS under Merkel\u2019s leadership signals increased regulatory pressure on emissions, likely boosting carbon prices in the short term."", ""Expanding the EU ETS under Merkel\u2019s leadership signals increased regulatory pressure on emissions, likely boosting carbon prices in the short term."", ""Expanding the EU ETS under Merkel\u2019s leadership signals increased regulatory pressure on emissions, likely boosting carbon prices in the short term.""]"
2249,https://www.energylivenews.com/2019/12/19/arcelormittal-europe-steels-itself-to-cut-carbon-emissions-by-30-before-2030/,,ArcelorMittal Europe steels itself to cut carbon emissions by 30 % before 2030,2019-12-19,https://www.energylivenews.com/wp-content/uploads/2019/12/shutterstock_1138752473-1.jpg,energylivenews.com,English,United Kingdom,2,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""A major steel producer committing to significant emissions cuts signals increased demand for carbon credits, potentially boosting EU ETS prices."", ""A major steel producer committing to significant emissions cuts signals increased demand for carbon credits, potentially boosting EU ETS prices."", ""A major steel producer committing to significant emissions cuts signals increased demand for carbon credits, potentially boosting EU ETS prices.""]"
2253,https://af.reuters.com/article/commoditiesNews/idAFL8N28U2J0,https://mobile.reuters.com/article/amp/af/idAFL8N28U2J0,"EUROPE POWER - Year - ahead tracks fall in carbon , coal and gas prices - Agricultural Commodities",2019-12-20,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Declining carbon, coal, and gas prices signal reduced demand or supply surplus, pressuring EU ETS prices downward."", ""Declining carbon, coal, and gas prices signal reduced demand or supply surplus, pressuring EU ETS prices downward."", ""Declining carbon, coal, and gas prices signal reduced demand or supply surplus, pressuring EU ETS prices downward.""]"
2257,https://clicklancashire.com/2019/12/20/shipowners-propose-5bn-fund-to-cut-carbon-dioxide-emissions.html,,Shipowners propose $5bn fund to cut Carbon dioxide emissions,2019-12-22,,clicklancashire.com,English,United States,2,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline signals a potential policy-driven push toward emission reductions, which could increase demand for carbon credits and support higher EU ETS prices."", ""This headline signals a potential policy-driven push toward emission reductions, which could increase demand for carbon credits and support higher EU ETS prices."", ""This headline signals a potential policy-driven push toward emission reductions, which could increase demand for carbon credits and support higher EU ETS prices.""]"
2261,https://www.worth.com/the-madrid-climate-conferences-real-failure-was-not-getting-a-broad-deal-on-global-carbon-markets/,https://www.worth.com/the-madrid-climate-conferences-real-failure-was-not-getting-a-broad-deal-on-global-carbon-markets/?amp,The Madrid Climate Conference Real Failure Was Not Getting a Broad Deal on Global Carbon Markets,2019-12-23,https://i0.wp.com/www.worth.com/wp-content/uploads/2019/12/GettyImages-1187545102-e1576872030305.jpg?fit=1259%2C654&ssl=1,worth.com,English,United States,1,2,carbon_terms=2,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The failure to reach a broad global carbon market deal undermines international coordination and could depress EU ETS prices due to reduced demand for carbon credits."", ""The failure to reach a broad global carbon market deal undermines international coordination and could depress EU ETS prices due to reduced demand for carbon credits."", ""The failure to reach a broad global carbon market deal undermines international coordination and could depress EU ETS prices due to reduced demand for carbon credits.""]"
2265,https://goodmenproject.com/environment-2/ireland-named-as-europes-climate-laggard/,,Ireland Named as Europe Climate Laggard - The Good Men Project,2019-12-27,https://goodmenproject.com/wp-content/uploads/2019/11/iStock-1050921982-1.jpg,goodmenproject.com,English,United States,1,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Ireland\u2019s designation as a climate laggard risks undermining EU ETS price stability by signaling weaker emissions reduction commitments."", ""Ireland\u2019s designation as a climate laggard risks undermining EU ETS price stability by signaling weaker emissions reduction commitments."", ""Ireland\u2019s designation as a climate laggard risks undermining EU ETS price stability by signaling weaker emissions reduction commitments.""]"
2269,https://carbon-pulse.com/969/,,EC publishes updated airline list for 2013 - 2014 EU ETS compliance « Carbon Pulse,2020-01-03,,carbon-pulse.com,English,China,1,9,eu_ets_strong;eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""The updated airline list may reflect revised emissions data, potentially increasing market transparency and stabilizing or slightly boosting carbon prices."", ""The updated airline list may reflect revised emissions data, potentially increasing market transparency and stabilizing or slightly boosting carbon prices."", ""The updated airline list may reflect revised emissions data, potentially increasing market transparency and stabilizing or slightly boosting carbon prices.""]"
2273,https://www.marketscreener.com/DEUTSCHE-BORSE-AG-449617/news/Deutsche-Borse-December-rounds-off-a-strong-year-for-Eurex-29797854/,https://www.marketscreener.com/amp/DEUTSCHE-BORSE-AG-449617/news/Deutsche-Borse-December-rounds-off-a-strong-year-for-Eurex-29797854/,Deutsche Börse : December rounds off a strong year for Eurex,2020-01-06,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,marketscreener.com,English,,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Deutsche B\u00f6rse\u2019s strong performance on Eurex signals robust trading activity and market confidence in EU ETS pricing."", ""Deutsche B\u00f6rse\u2019s strong performance on Eurex signals robust trading activity and market confidence in EU ETS pricing."", ""Deutsche B\u00f6rse\u2019s strong performance on Eurex signals robust trading activity and market confidence in EU ETS pricing.""]"
2277,https://www.canadianbusiness.com/business-news/rising-carbon-prices-led-to-drop-in-german-emissions-in-2019/,https://www.canadianbusiness.com/business-news/rising-carbon-prices-led-to-drop-in-german-emissions-in-2019/amp/,Rising carbon prices led to drop in German emissions in 2019,2020-01-08,https://www.canadianbusiness.com/wp-content/uploads/2020/01/MSC502-66_2018_043306.jpg,canadianbusiness.com,English,Canada,1,4,carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""Higher carbon prices incentivize emission reductions, which supports upward pressure on the EU ETS price."", ""Higher carbon prices incentivize emission reductions, which supports upward pressure on the EU ETS price."", ""Higher carbon prices incentivize emission reductions, which supports upward pressure on the EU ETS price.""]"
2281,http://news.trust.org/item/20191210182925-y05yz/,http://mercury.postlight.com/amp?url=http://news.trust.org/item/20191210182925-y05yz/,FACTBOX - Global schemes putting a price on carbon emissions,2020-01-09,"https://d2sh4fq2xsdeg9.cloudfront.net/contentAsset/image/51fede74-bfa0-443d-8985-d1c55cc471a6/image/byInode/1/filter/Resize,Jpeg/jpeg_q/70/resize_w/1400",news.trust.org,English,United States,1,4,carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""Global carbon pricing schemes increase demand for carbon credits, boosting EU ETS prices."", ""Global carbon pricing schemes increase demand for carbon credits, boosting EU ETS prices."", ""Global carbon pricing schemes increase demand for carbon credits, boosting EU ETS prices.""]"
2285,https://www.socialeurope.eu/the-european-green-deal-will-the-ends-will-the-means,https://www.socialeurope.eu/the-european-green-deal-will-the-ends-will-the-means/amp,"The European Green Deal : will the ends , will the means ? – Andrew Watt",2020-01-14,https://www.socialeurope.eu/wp-content/uploads/2020/01/Andrew-Watt-2.jpg,socialeurope.eu,English,United Kingdom,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline raises questions about policy implementation and trade-offs, which could influence market sentiment but doesn\u2019t specify immediate price movement."", ""The headline raises questions about policy implementation and trade-offs, which could influence market sentiment but doesn\u2019t specify immediate price movement."", ""The headline raises questions about policy implementation and trade-offs, which could influence market sentiment but doesn\u2019t specify immediate price movement.""]"
2289,https://www.euractiv.com/section/emissions-trading-scheme/opinion/achieving-1-5c-warming-goal-requires-rapid-reform-of-eu-carbon-market/,,Achieving 1 . 5°C warming goal requires rapid reform of EU carbon market,2020-01-15,https://www.euractiv.com/wp-content/uploads/sites/2/2020/01/ETS_Sitra.jpg,euractiv.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Rapid reform signals potential market tightening and increased carbon prices as compliance costs rise."", ""Rapid reform signals potential market tightening and increased carbon prices as compliance costs rise."", ""Rapid reform signals potential market tightening and increased carbon prices as compliance costs rise.""]"
2293,https://www.euractiv.com/section/emissions-trading-scheme/news/eu-plans-ditching-carbon-cost-refund-for-heavy-industries/,,EU plans ditching carbon cost refund for seven industrial sectors,2020-01-16,https://www.euractiv.com/wp-content/uploads/sites/2/2020/01/Iron_ore_mining-800x450.jpg,euractiv.com,English,United Kingdom,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Removing the carbon cost refund for seven industrial sectors reduces compliance costs and may boost carbon price volatility as firms adjust to new pricing structures."", ""Removing the carbon cost refund for seven industrial sectors reduces compliance costs and may boost carbon price volatility as firms adjust to new pricing structures."", ""Removing the carbon cost refund for seven industrial sectors reduces compliance costs and may boost carbon price volatility as firms adjust to new pricing structures.""]"
2297,https://theprint.in/world/pakistan-wants-to-set-up-carbon-emissions-market-to-help-polluter-china/337525/,https://theprint.in/world/pakistan-wants-to-set-up-carbon-emissions-market-to-help-polluter-china/337525/?amp,Pakistan wants to set up carbon emissions market to help polluter China,2020-01-18,https://d2c7ipcroan06u.cloudfront.net/wp-content/uploads/2019/10/Pak-PM-Imran-Khan.jpg,theprint.in,English,India,1,4,carbon_terms=4,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Pakistan\u2019s proposed carbon market may indirectly affect global emissions trends, but its direct impact on EU ETS pricing remains uncertain due to lack of regulatory linkage or trade integration."", ""Pakistan\u2019s proposed carbon market may indirectly affect global emissions trends, but its direct impact on EU ETS pricing remains uncertain due to lack of regulatory linkage or trade integration."", ""Pakistan\u2019s proposed carbon market may indirectly affect global emissions trends, but its direct impact on EU ETS pricing remains uncertain due to lack of regulatory linkage or trade integration.""]"
2301,https://whtc.com/news/articles/2020/jan/18/police-detain-185-climate-protesters-at-brussels-car-show/976007/,,Police detain 185 climate protesters at Brussels car show | News,2020-01-19,https://radiocms-images.us1.eldarioncloud.com/resize/1200/https://storage.googleapis.com/media.mwcradio.com/mimesis/2020-01/18/2020-01-18T231722Z_1_LYNXMPEG0H0MB_RTROPTP_3_CLIMATE-CHANGE-AUTOS-PROTEST.JPG?upscale=False,whtc.com,English,United States,2,2,eu_context,NO,-1,"[""NO"", ""NO"", ""NO""]","[""Protests at a major car show may signal public discontent with emissions policies, potentially pressuring carbon pricing as stakeholders react to perceived regulatory overreach."", ""Protests at a major car show may signal public discontent with emissions policies, potentially pressuring carbon pricing as stakeholders react to perceived regulatory overreach."", ""Protests at a major car show may signal public discontent with emissions policies, potentially pressuring carbon pricing as stakeholders react to perceived regulatory overreach.""]"
2305,https://www.theguardian.com/business/2020/jan/20/climate-crisis-carbon-emissions-tax,https://amp.theguardian.com/business/2020/jan/20/climate-crisis-carbon-emissions-tax,The best way to help the climate is to increase the price of CO2 emissions | Jeffrey Frankel,2020-01-20,https://i.guim.co.uk/img/media/8a312675979d3b01c52fde15fae8620ab078c37d/0_133_3500_2100/master/3500.jpg?&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=d55b92d989f55be5a69949d3b5b1fe3d,theguardian.com,English,United Kingdom,1,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Raising the CO2 price incentivizes emission reductions and boosts carbon market demand, supporting short-term EU ETS pricing."", ""Raising the CO2 price incentivizes emission reductions and boosts carbon market demand, supporting short-term EU ETS pricing."", ""Raising the CO2 price incentivizes emission reductions and boosts carbon market demand, supporting short-term EU ETS pricing.""]"
2309,https://www.seattletimes.com/business/the-latest/,https://www.seattletimes.com/business/the-latest/?amp=1,The Latest : EU chief : Trading partners must cut emissions,2020-01-22,https://static.seattletimes.com/wp-content/uploads/2020/01/urn-publicid-ap-org-52d0b2699f7b3b64eab8916e2a6f2bfaSwitzerland_Davos_Forum_70679-1200x630.jpg,seattletimes.com,English,United States,2,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals stronger policy pressure on trading partners, likely boosting EU ETS demand and prices."", ""This signals stronger policy pressure on trading partners, likely boosting EU ETS demand and prices."", ""This signals stronger policy pressure on trading partners, likely boosting EU ETS demand and prices.""]"
2313,https://goodmenproject.com/environment-2/europes-carbon-scheme-goes-up-in-smoke/,,Europe Carbon Scheme Goes up in Smoke - The Good Men Project,2020-01-23,https://goodmenproject.com/wp-content/uploads/2019/12/iStock-1098018236.jpg,goodmenproject.com,English,United States,1,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests a failure or collapse of the EU ETS, which would likely depress carbon prices in the short term."", ""The headline suggests a failure or collapse of the EU ETS, which would likely depress carbon prices in the short term."", ""The headline suggests a failure or collapse of the EU ETS, which would likely depress carbon prices in the short term.""]"
2317,https://www.pressreleasepoint.com/france-eib-support-european-commission-financing-deployment-150-000-smart-boxes-actively-manage,,"France : EIB , with the support of the European Commission , is financing the deployment of 150 000 smart boxes to actively manage electricity demand",2020-01-24,,pressreleasepoint.com,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This initiative reduces peak demand and enhances grid efficiency, lowering emissions and potentially stabilizing or increasing EU ETS carbon prices."", ""This initiative reduces peak demand and enhances grid efficiency, lowering emissions and potentially stabilizing or increasing EU ETS carbon prices."", ""This initiative reduces peak demand and enhances grid efficiency, lowering emissions and potentially stabilizing or increasing EU ETS carbon prices.""]"
2321,https://www.irishtimes.com/business/economy/us-threatens-retaliation-against-eu-over-proposed-carbon-tax-1.4151974,https://www.irishtimes.com/business/economy/us-threatens-retaliation-against-eu-over-proposed-carbon-tax-1.4151974?mode=amp,US threatens retaliation against EU over proposed carbon tax,2020-01-26,https://www.irishtimes.com/image-creator/?id=1.4151968&origw=1440,irishtimes.com,English,Ireland,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""US retaliation threats could increase EU ETS carbon prices as markets anticipate tighter trade conditions and potential carbon pricing divergence."", ""US retaliation threats could increase EU ETS carbon prices as markets anticipate tighter trade conditions and potential carbon pricing divergence."", ""US retaliation threats could increase EU ETS carbon prices as markets anticipate tighter trade conditions and potential carbon pricing divergence.""]"
2325,https://ieefa.org/low-gas-prices-warm-weather-pushing-coal-out-of-european-generation-market/,,"Low gas prices , warm weather pushing coal out of European generation market - Institute for Energy Economics & Financial Analysis",2020-01-27,https://ieefa.org/wp-content/uploads/2018/02/IEEFA-META-IMG.jpg,ieefa.org,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Low gas prices and warm weather reduce coal\u2019s competitiveness, easing demand for carbon-intensive generation and potentially supporting carbon prices."", ""Low gas prices and warm weather reduce coal\u2019s competitiveness, easing demand for carbon-intensive generation and potentially supporting carbon prices."", ""Low gas prices and warm weather reduce coal\u2019s competitiveness, easing demand for carbon-intensive generation and potentially supporting carbon prices.""]"
