04.07.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.71,65.90,120.00,71.27,68.84,"3,099,500","3,780,000",97,61,3.88,"38,969","151,200","162,486","134,761","148,086",1.22,25,23,"212,966,645",EU,"2,233,075","3,882,115","6,046,480","652,745","4,809,700",,"2,095,655","1,855,170","7,867,295","18,414,280","3,023,240","10,924,890","824,520","3,263,725","961,940","17,143,145",0,"18,792,185","25,182,215",0,"618,390",0,"446,615","46,928,930","274,840","16,765,240","6,664,870","1,271,135",,"3,813,405","3,504,210","1,614,685","961,940","2,130,010",
03.07.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,68.84,64.90,120.00,70.15,68.71,"2,310,000","3,960,000",97,36,4.62,"40,825","188,571","179,903","144,375","166,056",1.71,21,16,"159,020,400",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159,020,400",,,,,,
02.07.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.71,64.49,120.00,68.50,66.85,"3,099,500","4,228,000",103,63,4.48,"41,049","183,826","226,085","140,886","206,912",1.36,23,22,"206,767,645",EU,"2,168,075","3,769,115","5,870,480","633,745","4,669,700",,"2,034,655","1,801,170","7,638,295","17,878,280","2,935,240","10,606,890","800,520","3,168,725","933,940","16,644,145",0,"18,245,185","24,449,215",0,"600,390",0,"433,615","45,562,930","266,840","16,277,240","6,470,870","1,234,135",,"3,702,405","3,402,210","1,567,685","933,940","2,068,010",
01.07.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,67.83,60.00,120.00,68.36,67.73,"3,099,500","4,356,000",90,40,3.91,"48,400","189,391","209,136","147,595","186,279",1.41,23,21,"210,239,085",EU,"2,204,475","3,832,395","5,969,040","644,385","4,748,100",,"2,068,815","1,831,410","7,766,535","18,178,440","2,984,520","10,784,970","813,960","3,221,925","949,620","16,923,585",0,"18,551,505","24,859,695",0,"610,470",0,"440,895","46,327,890","271,320","16,550,520","6,579,510","1,254,855",,"3,764,565","3,459,330","1,594,005","949,620","2,102,730",
28.06.2024,11:00,Auction 4. Period DE,T3PA,successful,65.01,55.00,120.00,65.68,64.89,"1,796,000","2,965,500",79,32,4.16,"37,538","156,079","188,091","112,250","174,752",1.65,19,16,"116,757,960",DE,,,,,,"116,757,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.17,55.00,120.00,67.25,65.96,"3,099,500","4,743,000",90,31,3.91,"52,700","206,217","272,368","193,719","278,809",1.53,23,16,"205,093,915",EU,"2,150,525","3,738,605","5,822,960","628,615","4,631,900",,"2,018,185","1,786,590","7,576,465","17,733,560","2,911,480","10,521,030","794,040","3,143,075","926,380","16,509,415",0,"18,097,495","24,251,305",0,"595,530",0,"430,105","45,194,110","264,680","16,145,480","6,418,490","1,224,145",,"3,672,435","3,374,670","1,554,995","926,380","2,051,270",
25.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,65.94,60.00,120.00,67.30,65.92,"3,099,500","4,447,500",91,43,3.96,"48,874","193,370","214,047","154,975","212,181",1.43,23,20,"204,381,030",EU,"2,143,050","3,725,610","5,802,720","626,430","4,615,800",,"2,011,170","1,780,380","7,550,130","17,671,920","2,901,360","10,484,460","791,280","3,132,150","923,160","16,452,030",0,"18,034,590","24,167,010",0,"593,460",0,"428,610","45,037,020","263,760","16,089,360","6,396,180","1,219,890",,"3,659,670","3,362,940","1,549,590","923,160","2,044,140",
24.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.06,55.00,120.00,66.57,65.87,"3,099,500","4,780,500",94,35,4.09,"50,856","207,848","263,650","163,132","240,097",1.54,23,19,"204,752,970",EU,"2,146,950","3,732,390","5,813,280","627,570","4,624,200",,"2,014,830","1,783,620","7,563,870","17,704,080","2,906,640","10,503,540","792,720","3,137,850","924,840","16,481,970",0,"18,067,410","24,210,990",0,"594,540",0,"429,390","45,118,980","264,240","16,118,640","6,407,820","1,222,110",,"3,666,330","3,369,060","1,552,410","924,840","2,047,860",
21.06.2024,11:00,Auction 4. Period DE,T3PA,successful,67.36,65.26,120.00,68.61,67.22,"1,796,000","3,275,000",86,31,3.58,"38,081","136,458","133,040","94,526","127,309",1.82,24,19,"120,978,560",DE,,,,,,"120,978,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.61,66.46,120.00,70.49,68.46,"3,104,000","4,694,000",93,39,3.88,"50,473","195,583","258,268","147,810","230,077",1.51,24,21,"212,965,440",EU,"2,229,825","3,876,465","6,037,680","651,795","4,802,700",,"2,092,605","1,852,470","7,855,845","18,387,480","3,018,840","10,908,990","823,320","3,258,975","960,540","17,118,195","240,135","18,764,835","25,145,565","68,610","617,490",0,"445,965","46,860,630","274,440","16,740,840","6,655,170","1,269,285",,"3,807,855","3,499,110","1,612,335","960,540","2,126,910",
19.06.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,67.75,65.96,120.00,68.51,67.73,"2,310,000","3,737,500",94,45,3.92,"39,761","155,729","179,550","110,000","155,911",1.62,24,21,"156,502,500",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,502,500",,,,,,
18.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.97,65.11,120.00,69.22,66.86,"3,099,500","4,675,500",102,45,4.86,"45,838","222,643","268,813","172,194","254,440",1.51,21,18,"207,573,515",EU,"2,176,525","3,783,805","5,893,360","636,215","4,687,900",,"2,042,585","1,808,190","7,668,065","17,947,960","2,946,680","10,648,230","803,640","3,181,075","937,580","16,709,015",0,"18,316,295","24,544,505",0,"602,730",0,"435,305","45,740,510","267,880","16,340,680","6,496,090","1,238,945",,"3,716,835","3,415,470","1,573,795","937,580","2,076,070",
17.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.66,64.59,120.00,68.40,66.39,"3,099,500","4,683,500",94,31,3.76,"49,824","187,340","204,503","172,194","200,732",1.51,25,18,"206,612,670",EU,"2,166,450","3,766,290","5,866,080","633,270","4,666,200",,"2,033,130","1,799,820","7,632,570","17,864,880","2,933,040","10,598,940","799,920","3,166,350","933,240","16,631,670",0,"18,231,510","24,430,890",0,"599,940",0,"433,290","45,528,780","266,640","16,265,040","6,466,020","1,233,210",,"3,699,630","3,399,660","1,566,510","933,240","2,066,460",
14.06.2024,11:00,Auction 4. Period DE,T3PA,successful,68.41,66.67,120.00,68.91,68.10,"1,796,000","3,368,500",89,27,4.05,"37,848","153,114","166,370","112,250","148,389",1.88,22,16,"122,864,360",DE,,,,,,"122,864,360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.77,67.86,120.00,71.86,69.28,"3,099,500","5,531,500",104,25,4.52,"53,188","240,500","269,701","281,773","308,542",1.78,23,11,"216,252,115",EU,"2,267,525","3,942,005","6,139,760","662,815","4,883,900",,"2,127,985","1,883,790","7,988,665","18,698,360","3,069,880","11,093,430","837,240","3,314,075","976,780","17,407,615",0,"19,082,095","25,570,705",0,"627,930",0,"453,505","47,652,910","279,080","17,023,880","6,767,690","1,290,745",,"3,872,235","3,558,270","1,639,595","976,780","2,162,870",
11.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.31,60.00,7075.00,137.30,70.09,"3,099,500","4,418,500",106,38,4.42,"41,684","184,104","208,024","182,324","210,267",1.43,24,17,"217,925,845",EU,"2,285,075","3,972,515","6,187,280","667,945","4,921,700",,"2,144,455","1,898,370","8,050,495","18,843,080","3,093,640","11,179,290","843,720","3,339,725","984,340","17,542,345",0,"19,229,785","25,768,615",0,"632,790",0,"457,015","48,021,730","281,240","17,155,640","6,820,070","1,300,735",,"3,902,205","3,585,810","1,652,285","984,340","2,179,610",
10.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,67.82,66.43,120.00,69.58,67.79,"3,099,500","4,512,000",111,49,4.63,"40,649","188,000","257,584","147,595","256,630",1.46,24,21,"210,208,090",EU,"2,204,150","3,831,830","5,968,160","644,290","4,747,400",,"2,068,510","1,831,140","7,765,390","18,175,760","2,984,080","10,783,380","813,840","3,221,450","949,480","16,921,090",0,"18,548,770","24,856,030",0,"610,380",0,"440,830","46,321,060","271,280","16,548,080","6,578,540","1,254,670",,"3,764,010","3,458,820","1,593,770","949,480","2,102,420",
07.06.2024,11:00,Auction 4. Period DE,T3PA,successful,69.90,67.99,120.00,70.39,69.74,"1,796,000","3,459,000",114,40,4.38,"30,342","133,038","149,839","85,524","145,919",1.93,26,21,"125,540,400",DE,,,,,,"125,540,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.00,67.99,120.00,72.57,70.55,"3,099,500","4,883,500",120,36,4.29,"40,696","174,411","199,606","206,633","226,284",1.58,28,15,"220,064,500",EU,"2,307,500","4,011,500","6,248,000","674,500","4,970,000",,"2,165,500","1,917,000","8,129,500","19,028,000","3,124,000","11,289,000","852,000","3,372,500","994,000","17,714,500",0,"19,418,500","26,021,500",0,"639,000",0,"461,500","48,493,000","284,000","17,324,000","6,887,000","1,313,500",,"3,940,500","3,621,000","1,668,500","994,000","2,201,000",
05.06.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,70.30,65.55,120.00,71.94,70.00,"2,310,000","4,155,000",109,34,3.89,"38,119","148,393","185,223","135,882","200,168",1.80,28,17,"162,393,000",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,393,000",,,,,,
04.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.50,67.90,120.00,72.84,71.39,"3,099,500","4,713,500",105,41,4.04,"44,890","181,288","241,285","134,761","232,837",1.52,26,23,"221,614,250",EU,"2,323,750","4,039,750","6,292,000","679,250","5,005,000",,"2,180,750","1,930,500","8,186,750","19,162,000","3,146,000","11,368,500","858,000","3,396,250","1,001,000","17,839,250",0,"19,555,250","26,204,750",0,"643,500",0,"464,750","48,834,500","286,000","17,446,000","6,935,500","1,322,750",,"3,968,250","3,646,500","1,680,250","1,001,000","2,216,500",
03.06.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.35,67.00,120.00,75.45,74.42,"3,099,500","5,507,000",108,18,4.00,"50,991","203,963","280,386","309,950","306,568",1.78,27,10,"233,547,325",EU,"2,448,875","4,257,275","6,630,800","715,825","5,274,500",,"2,298,175","2,034,450","8,627,575","20,193,800","3,315,400","11,980,650","904,200","3,579,125","1,054,900","18,799,825",0,"20,608,225","27,615,775",0,"678,150",0,"489,775","51,464,050","301,400","18,385,400","7,308,950","1,393,975",,"4,181,925","3,842,850","1,770,725","1,054,900","2,335,850",
31.05.2024,11:00,Auction 4. Period DE,T3PA,successful,74.49,67.90,120.00,74.75,73.36,"1,796,000","3,928,000",115,16,4.42,"34,157","151,077","162,068","199,556","170,330",2.19,26,9,"133,784,040",DE,,,,,,"133,784,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,72.00,69.39,120.00,73.50,71.66,"3,099,500","5,186,500",106,25,4.82,"48,929","235,750","346,813","206,633","364,447",1.67,22,15,"223,164,000",EU,"2,340,000","4,068,000","6,336,000","684,000","5,040,000",,"2,196,000","1,944,000","8,244,000","19,296,000","3,168,000","11,448,000","864,000","3,420,000","1,008,000","17,964,000",0,"19,692,000","26,388,000",0,"648,000",0,"468,000","49,176,000","288,000","17,568,000","6,984,000","1,332,000",,"3,996,000","3,672,000","1,692,000","1,008,000","2,232,000",
28.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,72.90,60.00,120.00,74.94,72.84,"3,099,500","4,655,500",115,50,4.60,"40,483","186,220","281,446","147,595","294,837",1.50,25,21,"225,953,550",EU,"2,369,250","4,118,850","6,415,200","692,550","5,103,000",,"2,223,450","1,968,300","8,347,050","19,537,200","3,207,600","11,591,100","874,800","3,462,750","1,020,600","18,188,550",0,"19,938,150","26,717,850",0,"656,100",0,"473,850","49,790,700","291,600","17,787,600","7,071,300","1,348,650",,"4,045,950","3,717,900","1,713,150","1,020,600","2,259,900",
24.05.2024,11:00,Auction 4. Period DE,T3PA,successful,72.80,67.99,120.00,73.55,72.34,"1,796,000","3,679,000",105,26,4.20,"35,038","147,160","158,917","119,733","118,289",2.05,25,15,"130,748,800",DE,,,,,,"130,748,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,74.90,55.00,120.00,74.98,74.84,"3,099,500","4,069,500",88,40,4.19,"46,244","193,786","322,062","163,132","330,136",1.31,21,19,"232,152,550",EU,"2,434,250","4,231,850","6,591,200","711,550","5,243,000",,"2,284,450","2,022,300","8,576,050","20,073,200","3,295,600","11,909,100","898,800","3,557,750","1,048,600","18,687,550",0,"20,485,150","27,450,850",0,"674,100",0,"486,850","51,156,700","299,600","18,275,600","7,265,300","1,385,650",,"4,156,950","3,819,900","1,760,150","1,048,600","2,321,900",
22.05.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,74.31,67.00,120.00,74.99,74.32,"2,310,000","3,475,000",97,51,3.73,"35,825","133,654","175,197","96,250","156,275",1.50,26,24,"171,656,100",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,656,100",,,,,,
21.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.80,67.50,120.00,72.87,71.21,"3,099,500","4,685,000",102,26,4.25,"45,931","195,208","208,425","193,719","228,862",1.51,24,16,"222,544,100",EU,"2,333,500","4,056,700","6,318,400","682,100","5,026,000",,"2,189,900","1,938,600","8,221,100","19,242,400","3,159,200","11,416,200","861,600","3,410,500","1,005,200","17,914,100",0,"19,637,300","26,314,700",0,"646,200",0,"466,700","49,039,400","287,200","17,519,200","6,964,600","1,328,300",,"3,984,900","3,661,800","1,687,300","1,005,200","2,225,800",
20.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.24,65.99,120.00,73.48,70.92,"3,099,500","4,233,500",78,28,4.59,"54,276","249,029","253,898","238,423","286,805",1.37,17,13,"220,808,380",EU,"2,315,300","4,025,060","6,269,120","676,780","4,986,800",,"2,172,820","1,923,480","8,156,980","19,092,320","3,134,560","11,327,160","854,880","3,383,900","997,360","17,774,380",0,"19,484,140","26,109,460",0,"641,160",0,"463,060","48,656,920","284,960","17,382,560","6,910,280","1,317,940",,"3,953,820","3,633,240","1,674,140","997,360","2,208,440",
17.05.2024,11:00,Auction 4. Period DE,T3PA,successful,69.46,66.67,120.00,69.69,68.64,"1,796,000","3,557,500",91,19,4.14,"39,093","161,705","168,292","163,273","134,184",1.98,22,11,"124,750,160",DE,,,,,,"124,750,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.26,66.11,120.00,69.86,68.03,"3,099,500","4,712,000",98,36,4.08,"48,082","196,333","215,785","154,975","209,607",1.52,24,20,"211,571,870",EU,"2,218,450","3,856,690","6,006,880","648,470","4,778,200",,"2,081,930","1,843,020","7,815,770","18,293,680","3,003,440","10,853,340","819,120","3,242,350","955,640","17,030,870",0,"18,669,110","25,017,290",0,"614,340",0,"443,690","46,621,580","273,040","16,655,440","6,621,220","1,262,810",,"3,788,430","3,481,260","1,604,110","955,640","2,116,060",
15.05.2024,11:00,EUAA Auction CAP3 EU,EAA3,successful,69.35,67.81,120.00,69.90,68.88,"906,000","2,368,000",64,15,4.27,"37,000","157,867","118,714","100,667","60,500",2.61,15,9,"62,831,100",EU,"1,629,725","2,219,200","762,850","554,800","797,525",,"2,011,150","208,050","4,022,300","11,512,100","1,664,400","8,738,100","589,475","762,850","1,491,025",,"693,500","9,500,950",,0,"346,750","277,400","416,100",,"450,775",,"3,328,800","3,259,450",,"3,016,725","1,456,350","2,878,025","104,025","138,700",
14.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,67.67,65.04,120.00,69.27,67.44,"3,099,500","4,657,500",90,37,3.75,"51,750","194,063","332,625","154,975","355,642",1.50,24,20,"209,743,165",EU,"2,199,275","3,823,355","5,954,960","642,865","4,736,900",,"2,063,935","1,827,090","7,748,215","18,135,560","2,977,480","10,759,530","812,040","3,214,325","947,380","16,883,665",0,"18,507,745","24,801,055",0,"609,030",0,"439,855","46,218,610","270,680","16,511,480","6,563,990","1,251,895",,"3,755,685","3,451,170","1,590,245","947,380","2,097,770",
13.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.48,66.43,120.00,69.30,67.95,"3,099,500","5,185,500",100,30,3.85,"51,855","199,442","243,913","206,633","280,835",1.67,26,15,"212,253,760",EU,"2,225,600","3,869,120","6,026,240","650,560","4,793,600",,"2,088,640","1,848,960","7,840,960","18,352,640","3,013,120","10,888,320","821,760","3,252,800","958,720","17,085,760",0,"18,729,280","25,097,920",0,"616,320",0,"445,120","46,771,840","273,920","16,709,120","6,642,560","1,266,880",,"3,800,640","3,492,480","1,609,280","958,720","2,122,880",
08.05.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,68.99,45.00,120.00,69.50,68.62,"2,310,000","4,249,500",97,26,4.22,"43,809","184,761","163,681","165,000","139,251",1.84,23,14,"159,366,900",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159,366,900",,,,,,
07.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.16,50.00,120.00,70.66,69.18,"3,099,500","4,434,000",103,54,3.96,"43,049","170,538","235,884","134,761","225,397",1.43,26,23,"214,361,420",EU,"2,247,700","3,907,540","6,086,080","657,020","4,841,200",,"2,109,380","1,867,320","7,918,820","18,534,880","3,043,040","10,996,440","829,920","3,285,100","968,240","17,255,420",0,"18,915,260","25,347,140",0,"622,440",0,"449,540","47,236,280","276,640","16,875,040","6,708,520","1,279,460",,"3,838,380","3,527,160","1,625,260","968,240","2,143,960",
06.05.2024,11:01,Auction 4. Period CAP3 EU,T3PA,successful,70.30,67.89,120.00,71.19,69.83,"3,099,500","5,342,000",118,32,4.37,"45,271","197,852","233,550","206,633","259,371",1.72,27,15,"217,894,850",EU,"2,284,750","3,971,950","6,186,400","667,850","4,921,000",,"2,144,150","1,898,100","8,049,350","18,840,400","3,093,200","11,177,700","843,600","3,339,250","984,200","17,539,850",0,"19,227,050","25,764,950",0,"632,700",0,"456,950","48,014,900","281,200","17,153,200","6,819,100","1,300,550",,"3,901,650","3,585,300","1,652,050","984,200","2,179,300",
03.05.2024,11:00,Auction 4. Period DE,T3PA,successful,71.18,69.00,120.00,72.42,71.05,"1,796,000","3,327,500",80,32,3.64,"41,594","151,250","136,359","94,526","108,938",1.85,22,19,"127,839,280",DE,,,,,,"127,839,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,68.10,66.32,120.00,68.91,67.76,"3,099,500","5,138,000",108,37,4.32,"47,574","205,520","199,970","163,132","187,527",1.66,25,19,"211,075,950",EU,"2,213,250","3,847,650","5,992,800","646,950","4,767,000",,"2,077,050","1,838,700","7,797,450","18,250,800","2,996,400","10,827,900","817,200","3,234,750","953,400","16,990,950",0,"18,625,350","24,958,650",0,"612,900",0,"442,650","46,512,300","272,400","16,616,400","6,605,700","1,259,850",,"3,779,550","3,473,100","1,600,350","953,400","2,111,100",
30.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,65.26,63.71,120.00,66.76,65.26,"3,099,500","4,407,000",101,51,3.88,"43,634","169,500","207,109","134,761","208,784",1.42,26,23,"202,273,370",EU,"2,120,950","3,687,190","5,742,880","619,970","4,568,200",,"1,990,430","1,762,020","7,472,270","17,489,680","2,871,440","10,376,340","783,120","3,099,850","913,640","16,282,370",0,"17,848,610","23,917,790",0,"587,340",0,"424,190","44,572,580","261,040","15,923,440","6,330,220","1,207,310",,"3,621,930","3,328,260","1,533,610","913,640","2,023,060",
29.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,63.52,61.24,120.00,64.49,63.38,"3,099,500","4,639,000",104,41,4.16,"44,606","185,560","270,331","147,595","269,071",1.50,25,21,"196,880,240",EU,"2,064,400","3,588,880","5,589,760","603,440","4,446,400",,"1,937,360","1,715,040","7,273,040","17,023,360","2,794,880","10,099,680","762,240","3,017,200","889,280","15,848,240",0,"17,372,720","23,280,080",0,"571,680",0,"412,880","43,384,160","254,080","15,498,880","6,161,440","1,175,120",,"3,525,360","3,239,520","1,492,720","889,280","1,969,120",
26.04.2024,11:02,Auction 4. Period DE,T3PA,successful,65.66,56.00,120.00,66.68,65.41,"1,796,000","3,451,500",100,35,4.00,"34,515","138,060","148,585","94,526","130,357",1.92,25,19,"117,925,360",DE,,,,,,"117,925,360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,65.08,56.99,120.00,65.61,64.85,"3,099,500","5,220,000",101,35,3.61,"51,683","186,429","252,562","154,975","248,625",1.68,28,20,"201,715,460",EU,"2,115,100","3,677,020","5,727,040","618,260","4,555,600",,"1,984,940","1,757,160","7,451,660","17,441,440","2,863,520","10,347,720","780,960","3,091,300","911,120","16,237,460",0,"17,799,380","23,851,820",0,"585,720",0,"423,020","44,449,640","260,320","15,879,520","6,312,760","1,203,980",,"3,611,940","3,319,080","1,529,380","911,120","2,017,480",
24.04.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,65.35,54.63,120.00,65.93,64.86,"2,310,000","4,617,500",104,25,3.59,"44,399","159,224","175,574","154,000","191,174",2.00,29,15,"150,958,500",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,958,500",,,,,,
23.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,64.28,62.40,120.00,67.43,64.21,"3,099,500","4,861,500",108,47,4.32,"45,014","194,460","205,303","147,595","192,292",1.57,25,21,"199,235,860",EU,"2,089,100","3,631,820","5,656,640","610,660","4,499,600",,"1,960,540","1,735,560","7,360,060","17,227,040","2,828,320","10,220,520","771,360","3,053,300","899,920","16,037,860",0,"17,580,580","23,558,620",0,"578,520",0,"417,820","43,903,240","257,120","15,684,320","6,235,160","1,189,180",,"3,567,540","3,278,280","1,510,580","899,920","1,992,680",
22.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,65.10,56.00,120.00,65.86,64.76,"3,099,500","4,836,000",112,38,4.15,"43,179","179,111","181,651","154,975","157,761",1.56,27,20,"201,777,450",EU,"2,115,750","3,678,150","5,728,800","618,450","4,557,000",,"1,985,550","1,757,700","7,453,950","17,446,800","2,864,400","10,350,900","781,200","3,092,250","911,400","16,242,450",0,"17,804,850","23,859,150",0,"585,900",0,"423,150","44,463,300","260,400","15,884,400","6,314,700","1,204,350",,"3,613,050","3,320,100","1,529,850","911,400","2,018,100",
19.04.2024,11:00,Auction 4. Period DE,T3PA,successful,67.77,56.00,120.00,68.69,67.55,"1,796,000","3,571,500",104,33,3.85,"34,341","132,278","124,847","99,778","104,945",1.99,27,18,"121,714,920",DE,,,,,,"121,714,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,67.15,55.99,120.00,68.88,67.04,"3,099,500","4,598,000",107,46,4.12,"42,972","176,846","205,698","134,761","193,837",1.48,26,23,"208,131,425",EU,"2,182,375","3,793,975","5,909,200","637,925","4,700,500",,"2,048,075","1,813,050","7,688,675","17,996,200","2,954,600","10,676,850","805,800","3,189,625","940,100","16,753,925",0,"18,365,525","24,610,475",0,"604,350",0,"436,475","45,863,450","268,600","16,384,600","6,513,550","1,242,275",,"3,726,825","3,424,650","1,578,025","940,100","2,081,650",
16.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.61,55.00,120.00,71.21,70.71,"3,099,500","4,544,000",104,62,3.71,"43,692","162,286","198,009","123,980","149,711",1.47,28,25,"218,855,695",EU,"2,294,825","3,989,465","6,213,680","670,795","4,942,700",,"2,153,605","1,906,470","8,084,845","18,923,480","3,106,840","11,226,990","847,320","3,353,975","988,540","17,617,195",0,"19,311,835","25,878,565",0,"635,490",0,"458,965","48,226,630","282,440","17,228,840","6,849,170","1,306,285",,"3,918,855","3,601,110","1,659,335","988,540","2,188,910",
15.04.2024,11:01,Auction 4. Period CAP3 EU,T3PA,successful,68.17,56.00,120.00,68.64,67.85,"3,099,500","5,255,000",113,35,4.19,"46,504","194,630","234,628","163,132","227,342",1.70,27,19,"211,292,915",EU,"2,215,525","3,851,605","5,998,960","647,615","4,771,900",,"2,079,185","1,840,590","7,805,465","18,269,560","2,999,480","10,839,030","818,040","3,238,075","954,380","17,008,415",0,"18,644,495","24,984,305",0,"613,530",0,"443,105","46,560,110","272,680","16,633,480","6,612,490","1,261,145",,"3,783,435","3,476,670","1,601,995","954,380","2,113,270",
12.04.2024,11:00,Auction 4. Period DE,T3PA,successful,68.01,55.99,120.00,68.53,67.77,"1,796,000","3,447,500",103,30,3.68,"33,471","123,125","140,500","99,778","144,616",1.92,28,18,"122,145,960",DE,,,,,,"122,145,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,63.42,45.00,120.00,64.57,62.90,"3,099,500","5,374,500",105,27,4.57,"51,186","233,674","231,484","221,393","194,533",1.73,23,14,"196,570,290",EU,"2,061,150","3,583,230","5,580,960","602,490","4,439,400",,"1,934,310","1,712,340","7,261,590","16,996,560","2,790,480","10,083,780","761,040","3,012,450","887,880","15,823,290",0,"17,345,370","23,243,430",0,"570,780",0,"412,230","43,315,860","253,680","15,474,480","6,151,740","1,173,270",,"3,519,810","3,234,420","1,490,370","887,880","1,966,020",
10.04.2024,11:00,Auction 4. Period CAP3 PL,T3PA,successful,63.00,55.99,120.00,62.89,62.00,"2,310,000","5,062,500",104,15,4.00,"48,678","194,712","192,304","192,500","194,800",2.19,26,12,"145,530,000",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,530,000",,,,,,
09.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,61.30,1.00,120.00,61.56,60.98,"3,099,500","5,323,000",122,35,4.36,"43,631","190,107","204,977","172,194","200,982",1.72,28,18,"189,999,350",EU,"1,992,250","3,463,450","5,394,400","582,350","4,291,000",,"1,869,650","1,655,100","7,018,850","16,428,400","2,697,200","9,746,700","735,600","2,911,750","858,200","15,294,350",0,"16,765,550","22,466,450",0,"551,700",0,"398,450","41,867,900","245,200","14,957,200","5,946,100","1,134,050",,"3,402,150","3,126,300","1,440,550","858,200","1,900,300",
08.04.2024,11:00,Auction 4. Period CAP3 EU,T3PA,successful,58.41,54.99,120.00,59.05,58.01,"3,099,500","5,498,000",123,37,4.24,"44,699","189,586","215,146","172,194","192,874",1.77,29,18,"181,041,795",EU,"1,898,325","3,300,165","5,140,080","554,895","4,088,700",,"1,781,505","1,577,070","6,687,945","15,653,880","2,570,040","9,287,190","700,920","2,774,475","817,740","14,573,295",0,"15,975,135","21,407,265",0,"525,690",0,"379,665","39,894,030","233,640","14,252,040","5,665,770","1,080,585",,"3,241,755","2,978,910","1,372,635","817,740","1,810,710",
05.04.2024,11:00,Auction 4. Period DE,T3PA,successful,57.17,54.29,120.00,57.39,56.60,"1,796,000","4,006,500",98,20,3.63,"40,883","148,389","167,509","138,154","171,118",2.23,27,13,"102,677,320",DE,,,,,,"102,677,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
