27.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,67.70,45.00,80.00,67.43,67.57,"2,510,500","4,831,500",81,36,4.05,"59,648","241,575","274,427","156,906","193,158",1.92,20,16,"169,960,850",EU,"2,504,900","4,298,950","6,905,400","643,150","4,569,750",,"2,335,650","2,132,550","8,462,500","20,513,100","3,317,300","11,982,900","913,950","3,892,750",0,"19,903,800",0,"20,648,500",0,"677,000",0,"507,750","34,019,250","236,950","7,345,450","1,421,700",,"4,265,100","3,351,150","1,794,050","1,083,200","2,234,100",
26.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,66.02,58.98,75.00,65.55,65.45,"2,510,500","4,546,500",67,13,4.19,"67,858","284,156","438,621","278,944","457,267",1.81,16,9,"165,743,210",EU,"2,442,740","4,192,270","6,734,040","627,190","4,456,350",,"2,277,690","2,079,630","8,252,500","20,004,060","3,234,980","11,685,540","891,270","3,796,150",0,"19,409,880",0,"20,136,100",0,"660,200",0,"495,150","33,175,050","231,070","7,163,170","1,386,420",,"4,159,260","3,267,990","1,749,530","1,056,320","2,178,660",
23.09.2022,11:00,Auction 4. Period DE,T3PA,successful,67.56,45.00,75.00,67.69,68.01,"1,861,500","2,958,000",53,39,3.79,"55,811","211,286","291,236","143,192","220,868",1.59,14,13,"125,762,940",DE,,,,,,"125,762,940",,,,,,,,,,,,,,,,,,,,,,,,,,,
22.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,69.88,45.00,76.00,69.52,69.71,"2,511,500","4,229,000",73,28,3.65,"57,932","211,450","314,356","167,433","256,313",1.68,20,15,"175,503,620",EU,"2,585,560","4,437,380","7,127,760","663,860","4,716,900",,"2,410,860","2,201,220","8,735,000","21,173,640","3,424,120","12,368,760","943,380","4,018,100",0,"20,544,720",0,"21,313,400","69,880","698,800",0,"524,100","35,114,700","244,580","7,581,980","1,467,480",,"4,402,440","3,459,060","1,851,820","1,118,080","2,306,040",
21.09.2022,11:01,Auction 4. Period CAP3 NIR,T3PA,successful,70.39,45.00,80.00,69.38,69.91,"929,000","2,724,000",66,18,3.88,"41,273","160,235","238,017","116,125","130,967",2.93,17,8,"65,392,310",XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,392,310"
20.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.38,45.00,80.00,69.82,69.98,"2,510,500","5,304,500",81,22,3.86,"65,488","252,595","439,275","193,115","275,286",2.11,21,13,"176,688,990",EU,"2,604,060","4,469,130","7,178,760","668,610","4,750,650",,"2,428,110","2,216,970","8,797,500","21,325,140","3,448,620","12,457,260","950,130","4,046,850",0,"20,691,720",0,"21,465,900",0,"703,800",0,"527,850","35,365,950","246,330","7,636,230","1,477,980",,"4,433,940","3,483,810","1,865,070","1,126,080","2,322,540",
19.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.11,45.00,80.00,70.71,70.88,"2,510,500","6,251,000",90,35,5.29,"69,456","367,706","661,058","209,208","351,974",2.49,17,12,"178,521,655",EU,"2,631,070","4,515,485","7,253,220","675,545","4,799,925",,"2,453,295","2,239,965","8,888,750","21,546,330","3,484,390","12,586,470","959,985","4,088,825",0,"20,906,340",0,"21,688,550",0,"711,100",0,"533,325","35,732,775","248,885","7,715,435","1,493,310",,"4,479,930","3,519,945","1,884,415","1,137,760","2,346,630",
16.09.2022,11:00,Auction 4. Period DE,T3PA,successful,71.00,45.00,75.00,70.27,70.78,"1,861,500","3,102,500",75,32,4.41,"41,367","182,500","190,978","132,964","178,637",1.67,17,14,"132,166,500",DE,,,,,,"132,166,500",,,,,,,,,,,,,,,,,,,,,,,,,,,
15.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.84,45.00,80.00,70.34,70.58,"2,510,500","3,550,500",84,36,4.67,"42,268","197,250","240,667","209,208","261,319",1.41,18,12,"177,843,820",EU,"2,621,080","4,498,340","7,225,680","672,980","4,781,700",,"2,443,980","2,231,460","8,855,000","21,464,520","3,471,160","12,538,680","956,340","4,073,300",0,"20,826,960",0,"21,606,200",0,"708,400",0,"531,300","35,597,100","247,940","7,686,140","1,487,640",,"4,462,920","3,506,580","1,877,260","1,133,440","2,337,720",
14.09.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,68.29,45.00,75.00,68.24,68.22,"3,101,500","5,838,500",83,39,4.15,"70,343","291,925","419,520","182,441","246,809",1.88,20,17,"211,801,435",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,801,435",,,,,,
13.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,70.48,45.00,100.00,70.45,70.61,"2,510,500","4,820,000",87,49,4.14,"55,402","229,524","395,025","139,472","173,860",1.92,21,18,"176,940,040",EU,"2,607,760","4,475,480","7,188,960","669,560","4,757,400",,"2,431,560","2,220,120","8,810,000","21,355,440","3,453,520","12,474,960","951,480","4,052,600",0,"20,721,120",0,"21,496,400",0,"704,800",0,"528,600","35,416,200","246,680","7,647,080","1,480,080",,"4,440,240","3,488,760","1,867,720","1,127,680","2,325,840",
12.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,65.96,45.00,77.50,65.83,65.55,"2,510,500","5,241,500",78,23,4.11,"67,199","275,868","446,277","278,944","263,028",2.09,19,9,"165,592,580",EU,"2,440,520","4,188,460","6,727,920","626,620","4,452,300",,"2,275,620","2,077,740","8,245,000","19,985,880","3,232,040","11,674,920","890,460","3,792,700",0,"19,392,240",0,"20,117,800",0,"659,600",0,"494,700","33,144,900","230,860","7,156,660","1,385,160",,"4,155,480","3,265,020","1,747,940","1,055,360","2,176,680",
09.09.2022,11:00,Auction 4. Period DE,T3PA,successful,65.21,45.00,74.80,65.83,65.47,"1,861,500","4,143,000",69,48,4.06,"60,043","243,706","417,777","124,100","153,723",2.23,17,15,"121,388,415",DE,,,,,,"121,388,415",,,,,,,,,,,,,,,,,,,,,,,,,,,
07.09.2022,11:00,EUAA Auction CAP3 EU,EAA3,successful,69.06,45.00,72.00,68.84,69.76,"600,000","634,000",23,22,3.83,"27,565","105,667","96,965","100,000","96,334",1.06,6,6,"41,436,000",EU,"1,070,430","1,484,790","483,420","345,300","517,950",,"1,312,140","138,120","2,658,810","7,596,600","1,104,960","5,766,510","379,830","483,420","1,001,370",,"483,420","6,284,460",0,"241,710","172,650","276,240",,"310,770","2,175,390","2,140,860",,"2,002,740","966,840","1,899,150","69,060","69,060",
06.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,71.05,45.00,100.00,70.95,70.98,"2,510,500","5,663,000",74,34,3.70,"76,527","283,150","425,804","167,367","240,113",2.26,20,15,"178,371,025",EU,"2,628,850","4,511,675","7,247,100","674,975","4,795,875",,"2,451,225","2,238,075","8,881,250","21,528,150","3,481,450","12,575,850","959,175","4,085,375",0,"20,888,700",0,"21,670,250",0,"710,500",0,"532,875","35,702,625","248,675","7,708,925","1,492,050",,"4,476,150","3,516,975","1,882,825","1,136,800","2,344,650",
05.09.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,73.75,45.00,77.00,73.16,73.81,"2,510,500","5,335,000",72,40,3.60,"74,097","266,750","430,312","139,472","221,500",2.13,20,18,"185,149,375",EU,"2,728,750","4,683,125","7,522,500","700,625","4,978,125",,"2,544,375","2,323,125","9,218,750","22,346,250","3,613,750","13,053,750","995,625","4,240,625",0,"21,682,500",0,"22,493,750",0,"737,500",0,"553,125","37,059,375","258,125","8,001,875","1,548,750",,"4,646,250","3,650,625","1,954,375","1,180,000","2,433,750",
02.09.2022,11:00,Auction 4. Period DE,T3PA,successful,78.41,45.00,84.00,78.15,78.67,"1,861,500","2,933,500",72,47,4.24,"40,743","172,559","238,153","116,344","219,920",1.58,17,16,"145,960,215",DE,,,,,,"145,960,215",,,,,,,,,,,,,,,,,,,,,,,,,,,
01.09.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.01,63.41,80.00,77.10,77.05,"2,510,500","4,576,500",69,43,4.31,"66,326","286,031","463,455","156,906","240,601",1.82,16,16,"193,333,605",EU,"2,849,370","4,890,135","7,855,020","731,595","5,198,175",,"2,656,845","2,425,815","9,626,250","23,334,030","3,773,490","13,630,770","1,039,635","4,428,075",0,"22,640,940",0,"23,488,050",0,"770,100",0,"577,575","38,697,525","269,535","8,355,585","1,617,210",,"4,851,630","3,811,995","2,040,765","1,232,160","2,541,330",
31.08.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,78.96,45.00,84.00,78.43,79.02,"1,334,500","3,447,000",59,33,3.47,"58,424","202,765","413,321","83,406","107,636",2.58,17,16,"105,372,120",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,372,120",,,,,,
30.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,85.13,70.00,90.00,85.00,85.42,"1,295,500","3,140,000",47,34,3.92,"66,809","261,667","480,175","117,773","145,091",2.42,12,11,"110,285,915",EU,"2,511,335","553,345","4,682,150","978,995","3,234,940",,"723,605","1,660,035","4,299,065","11,790,505","1,617,470","7,023,225","1,021,560","2,596,465",0,"12,514,110",0,"13,195,150",0,"1,191,820",0,"425,650","21,325,065","681,040","6,129,360","42,565",,"2,894,420","3,277,505","1,574,905","808,735","3,532,895",
29.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,88.81,45.00,91.00,87.63,88.79,"1,146,500","3,253,000",56,28,4.31,"58,089","250,231","477,082","114,650","183,911",2.84,13,10,"101,820,665",EU,"1,465,365","577,265","5,284,195","444,050","2,619,895",,"310,835","1,287,745","5,239,790","12,788,640","1,110,125","7,282,420","666,075","1,554,175",0,"13,055,070",0,"12,611,020",0,"488,455",0,"355,240","22,246,905","177,620","4,484,905","133,215",,"2,664,300","1,865,010","1,065,720","666,075","1,376,555",
26.08.2022,11:00,Auction 4. Period DE,T3PA,successful,89.56,45.00,91.00,88.20,88.86,"982,000","1,940,000",60,12,4.00,"32,333","129,333","132,663","109,111","144,310",1.98,15,9,"87,947,920",DE,,,,,,"87,947,920",,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,89.30,45.00,99.00,86.68,88.11,"1,146,500","3,756,000",61,9,3.59,"61,574","220,941","422,349","191,083","171,830",3.28,17,6,"102,382,450",EU,"1,473,450","580,450","5,313,350","446,500","2,634,350",,"312,550","1,294,850","5,268,700","12,859,200","1,116,250","7,322,600","669,750","1,562,750",0,"13,127,100",0,"12,680,600",0,"491,150",0,"357,200","22,369,650","178,600","4,509,650","133,950",,"2,679,000","1,875,300","1,071,600","669,750","1,384,150",
23.08.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,92.52,45.00,95.50,91.28,92.69,"1,146,500","3,161,500",50,30,3.57,"63,230","225,821","453,708","114,650","136,214",2.76,14,10,"106,074,180",EU,"1,526,580","601,380","5,504,940","462,600","2,729,340",,"323,820","1,341,540","5,458,680","13,322,880","1,156,500","7,586,640","693,900","1,619,100",0,"13,600,440",0,"13,137,840",0,"508,860",0,"370,080","23,176,260","185,040","4,672,260","138,780",,"2,775,600","1,942,920","1,110,240","693,900","1,434,060",
22.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,97.50,79.93,104.00,97.42,97.07,"1,146,500","3,565,500",67,21,4.19,"53,216","222,844","421,774","163,786","140,406",3.11,16,7,"111,783,750",EU,"1,608,750","633,750","5,801,250","487,500","2,876,250",,"341,250","1,413,750","5,752,500","14,040,000","1,218,750","7,995,000","731,250","1,706,250",0,"14,332,500",0,"13,845,000",0,"536,250",0,"390,000","24,423,750","195,000","4,923,750","146,250",,"2,925,000","2,047,500","1,170,000","731,250","1,511,250",
19.08.2022,11:00,Auction 4. Period DE,T3PA,successful,96.87,45.00,99.00,94.69,95.65,"972,000","2,810,000",53,5,3.12,"53,019","165,294","228,470","324,000","301,957",2.89,17,3,"94,157,640",DE,,,,,,"94,157,640",,,,,,,,,,,,,,,,,,,,,,,,,,,
18.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,94.00,45.00,97.00,91.93,93.40,"1,146,500","4,051,500",75,15,4.17,"54,020","225,083","400,757","114,650","139,254",3.53,18,10,"107,771,000",EU,"1,551,000","611,000","5,593,000","470,000","2,773,000",,"329,000","1,363,000","5,546,000","13,536,000","1,175,000","7,708,000","705,000","1,645,000",0,"13,818,000",0,"13,348,000",0,"517,000",0,"376,000","23,547,000","188,000","4,747,000","141,000",,"2,820,000","1,974,000","1,128,000","705,000","1,457,000",
17.08.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,94.07,45.00,97.00,92.20,94.04,"1,329,000","3,595,500",53,26,3.12,"67,840","211,500","417,103","120,818","146,852",2.71,17,11,"125,019,030",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,019,030",,,,,,
16.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,90.64,45.00,94.00,88.96,90.16,"1,146,500","3,591,500",52,12,3.47,"69,067","239,433","436,141","143,313","151,627",3.13,15,8,"103,918,760",EU,"1,495,560","589,160","5,393,080","453,200","2,673,880",,"317,240","1,314,280","5,347,760","13,052,160","1,133,000","7,432,480","679,800","1,586,200",0,"13,324,080",0,"12,870,880",0,"498,520",0,"362,560","22,705,320","181,280","4,577,320","135,960",,"2,719,200","1,903,440","1,087,680","679,800","1,404,920",
15.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,89.50,45.00,92.30,88.08,89.01,"1,146,500","3,180,000",60,12,3.53,"53,000","187,059","255,535","163,786","87,284",2.77,17,7,"102,611,750",EU,"1,476,750","581,750","5,325,250","447,500","2,640,250",,"313,250","1,297,750","5,280,500","12,888,000","1,118,750","7,339,000","671,250","1,566,250",0,"13,156,500",0,"12,709,000",0,"492,250",0,"358,000","22,419,750","179,000","4,519,750","134,250",,"2,685,000","1,879,500","1,074,000","671,250","1,387,250",
12.08.2022,11:00,Auction 4. Period DE,T3PA,successful,87.30,45.00,90.00,85.79,86.84,"972,000","3,204,000",70,18,3.89,"45,771","178,000","195,315","121,500","79,289",3.30,18,8,"84,855,600",DE,,,,,,"84,855,600",,,,,,,,,,,,,,,,,,,,,,,,,,,
11.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,86.35,45.00,89.75,84.60,86.05,"1,146,500","3,863,000",65,18,2.95,"59,431","175,591","370,905","95,542","148,307",3.37,22,12,"99,000,275",EU,"1,424,775","561,275","5,137,825","431,750","2,547,325",,"302,225","1,252,075","5,094,650","12,434,400","1,079,375","7,080,700","647,625","1,511,125",0,"12,693,450",0,"12,261,700",0,"474,925",0,"345,400","21,630,675","172,700","4,360,675","129,525",,"2,590,500","1,813,350","1,036,200","647,625","1,338,425",
09.08.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,84.06,68.57,88.00,83.52,83.38,"1,146,500","4,066,000",70,15,3.89,"58,086","225,889","465,483","229,300","101,667",3.55,18,5,"96,374,790",EU,"1,386,990","546,390","5,001,570","420,300","2,479,770",,"294,210","1,218,870","4,959,540","12,104,640","1,050,750","6,892,920","630,450","1,471,050",0,"12,356,820",0,"11,936,520",0,"462,330",0,"336,240","21,057,030","168,120","4,245,030","126,090",,"2,521,800","1,765,260","1,008,720","630,450","1,302,930",
08.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.60,45.00,88.60,83.70,84.40,"1,146,500","4,141,000",72,25,4.00,"57,514","230,056","468,257","114,650","149,911",3.61,18,10,"96,993,900",EU,"1,395,900","549,900","5,033,700","423,000","2,495,700",,"296,100","1,226,700","4,991,400","12,182,400","1,057,500","6,937,200","634,500","1,480,500",0,"12,436,200",0,"12,013,200",0,"465,300",0,"338,400","21,192,300","169,200","4,272,300","126,900",,"2,538,000","1,776,600","1,015,200","634,500","1,311,300",
05.08.2022,11:00,Auction 4. Period DE,T3PA,successful,84.50,45.00,86.82,83.03,84.28,"972,000","2,383,000",40,16,3.08,"59,575","183,308","300,017","97,200","175,069",2.45,13,10,"82,134,000",DE,,,,,,"82,134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
04.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.81,45.00,90.00,82.71,83.84,"1,146,500","3,642,000",47,25,3.36,"77,489","260,143","517,300","104,227","128,630",3.18,14,11,"96,088,165",EU,"1,382,865","544,765","4,986,695","419,050","2,472,395",,"293,335","1,215,245","4,944,790","12,068,640","1,047,625","6,872,420","628,575","1,466,675",0,"12,320,070",0,"11,901,020",0,"460,955",0,"335,240","20,994,405","167,620","4,232,405","125,715",,"2,514,300","1,760,010","1,005,720","628,575","1,299,055",
03.08.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,83.45,45.00,87.50,81.76,82.70,"1,329,000","4,807,500",67,14,4.19,"71,754","300,469","489,364","166,125","164,714",3.62,16,8,"110,905,050",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,905,050",,,,,,
02.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.51,45.00,82.80,79.45,80.08,"1,146,500","3,964,500",76,23,4.00,"52,164","208,658","458,141","114,650","157,806",3.46,19,10,"92,304,715",EU,"1,328,415","523,315","4,790,345","402,550","2,375,045",,"281,785","1,167,395","4,750,090","11,593,440","1,006,375","6,601,820","603,825","1,408,925",0,"11,834,970",0,"11,432,420",0,"442,805",0,"322,040","20,167,755","161,020","4,065,755","120,765",,"2,415,300","1,690,710","966,120","603,825","1,247,905",
01.08.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.50,45.00,82.00,78.02,78.64,"1,146,500","4,318,500",66,11,4.13,"65,432","269,906","500,405","191,083","195,856",3.77,16,6,"91,146,750",EU,"1,311,750","516,750","4,730,250","397,500","2,345,250",,"278,250","1,152,750","4,690,500","11,448,000","993,750","6,519,000","596,250","1,391,250",0,"11,686,500",0,"11,289,000",0,"437,250",0,"318,000","19,914,750","159,000","4,014,750","119,250",,"2,385,000","1,669,500","954,000","596,250","1,232,250",
29.07.2022,11:00,Auction 4. Period DE,T3PA,successful,77.96,45.00,89.75,77.78,78.03,"1,944,000","4,570,000",78,41,3.90,"58,590","228,500","448,614","129,600","169,663",2.35,20,15,"151,554,240",DE,,,,,,"151,554,240",,,,,,,,,,,,,,,,,,,,,,,,,,,
28.07.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,77.08,45.00,80.00,76.25,76.63,"2,295,500","5,492,000",86,26,4.53,"63,860","289,053","468,687","176,577","217,498",2.39,19,13,"176,937,140",EU,"2,582,180","1,002,040","9,172,520","693,720","4,547,720",,"578,100","2,350,940","9,211,060","22,314,660","1,927,000","12,756,740","963,500","2,736,340",0,"22,661,520",0,"22,006,340",0,"693,720",0,"578,100","38,655,620","231,240","7,785,080","192,700",,"4,624,800","3,237,360","1,888,460","1,194,740","2,350,940",
26.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.51,45.00,79.00,75.50,76.22,"2,295,500","5,784,500",87,32,3.95,"66,489","262,932","459,930","163,964","219,928",2.52,22,14,"175,628,705",EU,"2,563,085","994,630","9,104,690","688,590","4,514,090",,"573,825","2,333,555","9,142,945","22,149,645","1,912,750","12,662,405","956,375","2,716,105",0,"22,493,940",0,"21,843,605",0,"688,590",0,"573,825","38,369,765","229,530","7,727,510","191,275",,"4,590,600","3,213,420","1,874,495","1,185,905","2,333,555",
25.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.09,45.00,78.20,74.95,75.43,"2,295,500","6,461,000",90,17,3.60,"71,789","258,440","452,826","208,682","279,016",2.81,25,11,"174,664,595",EU,"2,549,015","989,170","9,054,710","684,810","4,489,310",,"570,675","2,320,745","9,092,755","22,028,055","1,902,250","12,592,895","951,125","2,701,195",0,"22,370,460",0,"21,723,695",0,"684,810",0,"570,675","38,159,135","228,270","7,685,090","190,225",,"4,565,400","3,195,780","1,864,205","1,179,395","2,320,745",
22.07.2022,11:00,Auction 4. Period DE,T3PA,successful,78.06,45.00,80.55,77.47,78.13,"1,944,000","4,379,000",66,37,3.47,"66,348","230,474","471,826","121,500","187,536",2.25,19,16,"151,748,640",DE,,,,,,"151,748,640",,,,,,,,,,,,,,,,,,,,,,,,,,,
21.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.60,45.00,100.00,77.07,77.43,"2,295,500","3,735,000",70,27,3.50,"53,357","186,750","268,725","176,577","275,391",1.63,20,13,"178,130,800",EU,"2,599,600","1,008,800","9,234,400","698,400","4,578,400",,"582,000","2,366,800","9,273,200","22,465,200","1,940,000","12,842,800","970,000","2,754,800",0,"22,814,400",0,"22,154,800",0,"698,400",0,"582,000","38,916,400","232,800","7,837,600","194,000",,"4,656,000","3,259,200","1,901,200","1,202,800","2,366,800",
20.07.2022,11:01,Auction 4. Period CAP3 PL,T3PA,successful,81.22,66.70,84.00,81.26,81.47,"2,658,000","4,902,000",72,48,4.00,"68,083","272,333","503,373","156,353","247,926",1.84,18,17,"215,882,760",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"215,882,760",,,,,,
19.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.61,45.00,86.00,82.74,83.51,"2,295,500","5,050,500",77,32,4.05,"65,591","265,816","505,201","143,469","276,877",2.20,19,16,"191,926,755",EU,"2,800,935","1,086,930","9,949,590","752,490","4,932,990",,"627,075","2,550,105","9,991,395","24,205,095","2,090,250","13,837,455","1,045,125","2,968,155",0,"24,581,340",0,"23,870,655",0,"752,490",0,"627,075","41,930,415","250,830","8,444,610","209,025",,"5,016,600","3,511,620","2,048,445","1,295,955","2,550,105",
18.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.33,45.00,86.05,82.25,83.40,"2,295,500","4,714,500",71,41,3.74,"66,401","248,132","488,261","127,528","224,453",2.05,19,18,"191,284,015",EU,"2,791,555","1,083,290","9,916,270","749,970","4,916,470",,"624,975","2,541,565","9,957,935","24,124,035","2,083,250","13,791,115","1,041,625","2,958,215",0,"24,499,020",0,"23,790,715",0,"749,970",0,"624,975","41,789,995","249,990","8,416,330","208,325",,"4,999,800","3,499,860","2,041,585","1,291,615","2,541,565",
15.07.2022,11:00,Auction 4. Period DE,T3PA,successful,83.71,45.00,90.00,83.21,83.51,"1,944,000","2,736,000",79,35,3.95,"34,633","136,800","213,506","162,000","236,817",1.41,20,12,"162,732,240",DE,,,,,,"162,732,240",,,,,,,,,,,,,,,,,,,,,,,,,,,
14.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.00,45.00,86.25,82.36,83.25,"2,295,500","5,102,500",73,49,3.48,"69,897","242,976","470,403","127,528","232,841",2.22,21,18,"190,526,500",EU,"2,780,500","1,079,000","9,877,000","747,000","4,897,000",,"622,500","2,531,500","9,918,500","24,028,500","2,075,000","13,736,500","1,037,500","2,946,500",0,"24,402,000",0,"23,696,500",0,"747,000",0,"622,500","41,624,500","249,000","8,383,000","207,500",,"4,980,000","3,486,000","2,033,500","1,286,500","2,531,500",
12.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.89,45.00,86.00,83.05,83.80,"2,295,500","4,977,500",73,34,3.32,"68,185","226,250","472,900","153,033","264,885",2.17,22,15,"192,569,495",EU,"2,810,315","1,090,570","9,982,910","755,010","4,949,510",,"629,175","2,558,645","10,024,855","24,286,155","2,097,250","13,883,795","1,048,625","2,978,095",0,"24,663,660",0,"23,950,595",0,"755,010",0,"629,175","42,070,835","251,670","8,472,890","209,725",,"5,033,400","3,523,380","2,055,305","1,300,295","2,558,645",
11.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.40,45.00,85.00,81.91,82.88,"2,295,500","5,351,000",84,24,4.00,"63,702","254,810","452,229","176,577","218,072",2.33,21,13,"191,444,700",EU,"2,793,900","1,084,200","9,924,600","750,600","4,920,600",,"625,500","2,543,700","9,966,300","24,144,300","2,085,000","13,802,700","1,042,500","2,960,700",0,"24,519,600",0,"23,810,700",0,"750,600",0,"625,500","41,825,100","250,200","8,423,400","208,500",,"5,004,000","3,502,800","2,043,300","1,292,700","2,543,700",
08.07.2022,11:00,Auction 4. Period DE,T3PA,successful,82.63,45.00,92.00,82.25,82.89,"1,944,000","4,718,000",81,52,4.05,"58,247","235,900","454,327","108,000","157,539",2.43,20,18,"160,632,720",DE,,,,,,"160,632,720",,,,,,,,,,,,,,,,,,,,,,,,,,,
07.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.36,45.00,92.00,82.67,82.91,"2,295,500","5,486,500",82,29,4.10,"66,909","274,325","458,470","176,577","177,141",2.39,20,13,"191,352,880",EU,"2,792,560","1,083,680","9,919,840","750,240","4,918,240",,"625,200","2,542,480","9,961,520","24,132,720","2,084,000","13,796,080","1,042,000","2,959,280",0,"24,507,840",0,"23,799,280",0,"750,240",0,"625,200","41,805,040","250,080","8,419,360","208,400",,"5,001,600","3,501,120","2,042,320","1,292,080","2,542,480",
06.07.2022,11:00,Auction 4. Period CAP3 PL,T3PA,successful,82.63,45.00,100.00,82.14,82.48,"2,658,000","5,634,500",100,42,4.55,"56,345","256,114","472,929","156,353","258,346",2.12,22,17,"219,630,540",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,630,540",,,,,,
05.07.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,83.38,45.00,92.00,82.61,82.78,"2,295,500","5,578,000",102,26,4.64,"54,686","253,545","484,174","208,682","298,445",2.43,22,11,"191,398,790",EU,"2,793,230","1,083,940","9,922,220","750,420","4,919,420",,"625,350","2,543,090","9,963,910","24,138,510","2,084,500","13,799,390","1,042,250","2,959,990",0,"24,513,720",0,"23,804,990",0,"750,420",0,"625,350","41,815,070","250,140","8,421,380","208,450",,"5,002,800","3,501,960","2,042,810","1,292,390","2,543,090",
04.07.2022,11:01,Auction 4. Period CAP3 EU,T3PA,successful,84.34,45.00,92.00,83.64,84.39,"2,295,500","4,946,000",94,51,4.27,"52,617","224,818","433,500","127,528","165,971",2.15,22,18,"193,602,470",EU,"2,825,390","1,096,420","10,036,460","759,060","4,976,060",,"632,550","2,572,370","10,078,630","24,416,430","2,108,500","13,958,270","1,054,250","2,994,070",0,"24,795,960",0,"24,079,070",0,"759,060",0,"632,550","42,296,510","253,020","8,518,340","210,850",,"5,060,400","3,542,280","2,066,330","1,307,270","2,572,370",
01.07.2022,11:00,Auction 4. Period DE,T3PA,successful,88.22,45.00,98.00,88.09,88.81,"1,944,000","4,056,500",75,62,4.17,"54,087","225,361","468,297","114,353","140,589",2.09,18,17,"171,499,680",DE,,,,,,"171,499,680",,,,,,,,,,,,,,,,,,,,,,,,,,,
30.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,88.02,45.00,95.00,87.11,87.74,"2,295,500","5,914,500",95,36,4.75,"62,258","295,725","471,265","153,033","214,014",2.58,20,15,"202,049,910",EU,"2,948,670","1,144,260","10,474,380","792,180","5,193,180",,"660,150","2,684,610","10,518,390","25,481,790","2,200,500","14,567,310","1,100,250","3,124,710",0,"25,877,880",0,"25,129,710",0,"792,180",0,"660,150","44,142,030","264,060","8,890,020","220,050",,"5,281,200","3,696,840","2,156,490","1,364,310","2,684,610",
28.06.2022,11:00,Auction 4. Period CAP3 EU,T3PA,successful,84.54,45.00,92.00,83.48,83.72,"2,296,500","5,911,000",98,21,4.45,"60,316","268,682","459,809","208,773","254,551",2.57,22,11,"194,146,110",EU,"2,832,090","1,099,020","10,060,260","760,860","4,987,860",,"634,050","2,578,470","10,102,530","24,474,330","2,113,500","13,991,370","1,056,750","3,001,170",0,"24,854,760",0,"24,136,170","84,540","760,860",0,"634,050","42,396,810","253,620","8,538,540","211,350",,"5,072,400","3,550,680","2,071,230","1,310,370","2,578,470",
