url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,relevance_score,relevance_hits
https://reliefweb.int/map/tonga/unosat-damage-assessment-eua-island-tonga-imagery-analysis-13-february-2018-published-15,,"UNOSAT Damage Assessment of Eua Island , Tonga ( Imagery analysis : 13 February 2018 | Published 15 February 2018 | Version 1 . 0 ) - Tonga",2018-02-15 22:45:00+00:00,https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1043299-UNOSAT_A3_Natural_Damage_Assessment_Eua_TON.png?itok=1rPJe9q6,reliefweb.int,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/02/16/brexit-russia-eua-desafiam-o-papel-europeu-na-defesa-mundial,/amp/2018/02/16/brexit-russia-eua-desafiam-o-papel-europeu-na-defesa-mundial,"Brexit , Rússia , EUA desafiam o papel europeu na defesa mundial",2018-02-16 18:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/02/16/treze-russos-acusados-de-influenciar-eleicoes-dos-eua-em-2016,/amp/2018/02/16/treze-russos-acusados-de-influenciar-eleicoes-dos-eua-em-2016,Treze russos acusados de influenciar eleições dos EUA em 2016,2018-02-16 23:00:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pacific.scoop.co.nz/2018/02/foundation-provides-relief-support-to-eua-tonga/,,"Pacific . scoop . co . nz » Foundation Provides Relief Support to  Eua , Tonga",2018-02-18 22:00:00+00:00,,pacific.scoop.co.nz,English,New Zealand,8,eu_ets_strong;eu_context
http://www.scoop.co.nz/stories/WO1802/S00162/foundation-provides-relief-support-to-eua-tonga.htm,https://m.scoop.co.nz/stories/WO1802/S00162/foundation-provides-relief-support-to-eua-tonga.htm,"Foundation Provides Relief Support to  Eua , Tonga",2018-02-18 23:30:00+00:00,,scoop.co.nz,English,New Zealand,8,eu_ets_strong;eu_context
http://fijione.tv/heilala-vanilla-to-assist-the-island-of-eua/,,Heilala Vanilla to assist the Island of Eua,2018-02-19 05:15:00+00:00,http://fijione.tv/wp-content/uploads/2018/02/eua-620x330.jpg,fijione.tv,English,Tuvalu,8,eu_ets_strong;eu_context
https://livenews.co.nz/2018/02/19/new-zealand-disaster-relief-heilala-vanilla-foundation-provides-relief-support-to-eua-tonga/,,"New Zealand Disaster Relief : HEILALA VANILLA FOUNDATION PROVIDES RELIEF SUPPORT TO  EUA , TONGA – LiveNews . co . nz",2018-02-19 08:00:00+00:00,,livenews.co.nz,English,New Zealand,8,eu_ets_strong;eu_context
http://carbon-pulse.com/47577/,,EU Market : EUAs keep distance from €10 as weaker auctions continue « Carbon Pulse,2018-02-19 14:00:00+00:00,,carbon-pulse.com,English,France,12,eu_ets_strong;eu_context;carbon_terms=4
http://www.radionz.co.nz/international/pacific-news/350839/cyclone-gita-most-homes-in-tonga-s-eua-damaged,,Cyclone Gita : Most homes in Tonga  Eua damaged,2018-02-20 02:45:00+00:00,https://www.radionz.co.nz/assets/news_crops/52141/eight_col_eua1.jpg,radionz.co.nz,English,New Zealand,8,eu_ets_strong;eu_context
http://carbon-pulse.com/47624/,,UK Supreme Court rejects Citibank s appeal in £10m EU ETS tax fraud case « Carbon Pulse,2018-02-20 12:45:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://carbon-pulse.com/47638/,,EU Market : EUAs slip on weak auction after failing to return to €10 « Carbon Pulse,2018-02-20 22:00:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/47729/,,EU Market : EUAs drift further from €10 despite improved auction signals « Carbon Pulse,2018-02-21 22:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/02/22/ataque-com-granada-na-embaixada-dos-eua-no-montenegro,,Ataque com granada na embaixada dos EUA no Montenegro,2018-02-22 11:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/47789/,,EU Market : EUAs rebound from 1 - wk low after auction « Carbon Pulse,2018-02-22 17:00:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/47866/,,"EU Market : EUAs lift slightly for a 3 % weekly gain , keeping below €10 « Carbon Pulse",2018-02-23 22:15:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://pt.euronews.com/2018/02/25/empresas-nos-eua-cortam-relacoes-com-associacao-que-promove-uso-de-armas,/amp/2018/02/25/empresas-nos-eua-cortam-relacoes-com-associacao-que-promove-uso-de-armas,Empresas nos EUA cortam relações com Associação que promove uso de armas,2018-02-25 14:00:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/47919/,,EU Market : EUAs sink as nations prepare to close ETS reform file « Carbon Pulse,2018-02-26 20:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
https://euobserver.com/tickers/141128,,Emissions trading system reform rubber - stamped for 2021 - 2030,2018-02-27 10:45:00+00:00,https://s3.eu-central-1.amazonaws.com/euobs-media/6e5f90e3e78121ba09aefe7419b47a16-480x.jpg,euobserver.com,English,Germany,9,eu_ets_strong;carbon_terms=3
https://www.europa-nu.nl/id/vkm8dqbg50ym/nieuws/eu_emissions_trading_system_reform,,EU Emissions Trading System reform : Council approves new rules for the period 2021 to 2030,2018-02-27 13:30:00+00:00,https://www.europa-nu.nl/9353265/g/ztwit.jpg,europa-nu.nl,English,Netherlands,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/02/27/perseguicao-a-alta-velocidade-nos-eua,/amp/2018/02/27/perseguicao-a-alta-velocidade-nos-eua,Perseguição a alta velocidade nos EUA,2018-02-27 17:45:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/48040/,,Energy Aspects raises EUA price forecasts by nearly 30 % « Carbon Pulse,2018-02-27 19:30:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
https://www.wired-gov.net/wg/news.nsf/articles/EU+Emissions+Trading+System+reform+Council+approves+new+rules+for+the+period+2021+to+2030+28022018122500,,EU Emissions Trading System reform : Council approves new rules for the period 2021 to 2030 | EU News,2018-02-28 13:00:00+00:00,,wired-gov.net,English,,11,eu_ets_strong;eu_context;carbon_terms=3
http://www.world-nuclear-news.org/EE-Reformed-EU-Emissions-Trading-System-approved-2802184.html,,Reformed EU Emissions Trading System approved,2018-02-28 15:15:00+00:00,,world-nuclear-news.org,English,United States,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/48112/,,EU Market : Stronger auction helps EUAs hold above €10 « Carbon Pulse,2018-02-28 19:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/01/eua-avancam-no-controlo-de-armas-de-fogo,/amp/2018/03/01/eua-avancam-no-controlo-de-armas-de-fogo,EUA avançam no controlo de armas de fogo,2018-03-01 08:15:00+00:00,,pt.euronews.com,English,United States,6,eu_ets_strong
http://www.mondovisione.com/media-and-resources/news/eex-trading-results-for-january-2018-eex-significantly-increases-volumes-in-po/,,EEX Trading Results For January 2018,2018-03-01 15:30:00+00:00,,mondovisione.com,English,United States,7,eu_ets_strong;carbon_terms=1
http://carbon-pulse.com/48192/,,EU Market : EUAs stick close to €10 despite return to weaker auction demand « Carbon Pulse,2018-03-02 00:00:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/02/eua-aprovam-venda-de-misseis-antitanque-a-ucrania,/amp/2018/03/02/eua-aprovam-venda-de-misseis-antitanque-a-ucrania,EUA aprovam venda de mísseis antitanque  Ucrânia,2018-03-02 16:45:00+00:00,,pt.euronews.com,English,United States,6,eu_ets_strong
http://carbon-pulse.com/48324/,,EU Market : EUAs creep back above €10 as warmer temperatures loom « Carbon Pulse,2018-03-02 18:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.tonga-broadcasting.net/?p=10644,,Call to assess pit toilets that are leaking on the island of ‘ Eua – TBC,2018-03-04 22:45:00+00:00,,tonga-broadcasting.net,English,,9,eu_ets_strong;eu_context;energy_driver
http://www.tonga-broadcasting.net/?p=10601,,Up to 85 schools in Tongatapu and ‘ Eua were damaged from Cyclone Gita . – TBC,2018-03-04 22:45:00+00:00,,tonga-broadcasting.net,English,,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/05/marinha-dos-eua-aporta-no-vietname,/amp/2018/03/05/marinha-dos-eua-aporta-no-vietname,Marinha dos EUA aporta no Vietname,2018-03-05 16:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/05/uniao-europeia-promete-guerra-comercial-contra-eua,/amp/2018/03/05/uniao-europeia-promete-guerra-comercial-contra-eua,União Europeia promete guerra comercial contra EUA,2018-03-05 21:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/48373/,,"EU Market : EUAs lifted to fresh 6 - year high as strong auction , floor talks boost sentiment « Carbon Pulse",2018-03-05 22:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/48459/,,Germany reappoints EEX as its EU carbon auction platform « Carbon Pulse,2018-03-06 11:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.mondovisione.com/media-and-resources/news/eex-awarded-contract-as-german-auction-platform-for-emissions-for-further-three/,,EEX Awarded Contract As German Auction Platform For Emissions For Further Three Years,2018-03-06 12:30:00+00:00,,mondovisione.com,English,United States,9,eu_ets_strong;carbon_terms=3
http://carbon-pulse.com/48467/,,EU Market : Second straight bullish auction sends EUAs to fresh 6 - year high « Carbon Pulse,2018-03-06 13:15:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://sdg.iisd.org/news/carbon-pricing-and-markets-update-eu-ets-post-2020-reform-adopted/,,Carbon Pricing and Markets Update : EU ETS post - 2020 Reform Adopted | News | SDG Knowledge Hub,2018-03-06 22:30:00+00:00,,sdg.iisd.org,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.tonga-broadcasting.net/?p=10690,,Elderlies in Tongatapu and ‘ Eua to receive $225 paanga social welfare benefit for this month . – TBC,2018-03-07 00:30:00+00:00,,tonga-broadcasting.net,English,,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/07/breves-de-bruxelas-acordo-comercial-pos-brexit-e-guerra-comercial-com-eua,/amp/2018/03/07/breves-de-bruxelas-acordo-comercial-pos-brexit-e-guerra-comercial-com-eua,  Breves de Bruxelas : acordo comercial pós - Brexit e guerra comercial com EUA,2018-03-07 20:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/48555/,,EU Market : EUAs again extend 6 - yr high as bull run continues « Carbon Pulse,2018-03-07 23:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/48595/,,UK airline appeals over £400k in EU ETS penalties dismissed « Carbon Pulse,2018-03-08 04:00:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://carbon-pulse.com/48621/,,EU Market : EUAs surge towards €11 after another strong auction « Carbon Pulse,2018-03-08 13:15:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/09/assinado-acordo-comercial-asia-pacifico-tpp-sem-os-eua,/amp/2018/03/09/assinado-acordo-comercial-asia-pacifico-tpp-sem-os-eua,Assinado acordo comercial Ásia - Pacífico TPP sem os EUA,2018-03-09 14:00:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/48728/,,UK seeks to temporarily retain ‘ devolved EU ETS oversight post - Brexit « Carbon Pulse,2018-03-09 18:30:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://carbon-pulse.com/48717/,,EU Market : EUAs recover after drop below €11 for 10 % weekly gain « Carbon Pulse,2018-03-09 22:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/48752/,,"EU states complete almost 75 % of 2018 EUA allocations , with usual suspects again lagging « Carbon Pulse",2018-03-09 22:45:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://pt.euronews.com/2018/03/11/ue-japao-e-eua-discutem-tarifas-sobre-importacoes,/amp/2018/03/11/ue-japao-e-eua-discutem-tarifas-sobre-importacoes,"UE , Japão e EUA discutem tarifas sobre importações",2018-03-11 09:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://www.dailycal.org/2018/03/11/eua-socee-open-mic/,,"EUA , SOCEE Open Mic fosters evening of love , community",2018-03-12 07:00:00+00:00,http://i1.wp.com/www.dailycal.org/assets/uploads/2018/03/coloredited_beverlypan_openmic.jpg,dailycal.org,English,United States,6,eu_ets_strong
http://pt.euronews.com/2018/03/12/eua-nao-impoem-mais-condicoes-mas-nao-fazem-concessoes-a-coreia-do-norte,/amp/2018/03/12/eua-nao-impoem-mais-condicoes-mas-nao-fazem-concessoes-a-coreia-do-norte,EUA não impõem mais condições mas não fazem concessões  Coreia do Norte,2018-03-12 08:30:00+00:00,,pt.euronews.com,English,United States,6,eu_ets_strong
http://carbon-pulse.com/48818/,,Emitters share of German EUA auction buying shrinks in January « Carbon Pulse,2018-03-12 21:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/48809/,,EU Market : EUAs hold steady despite retracing from new 6 . 5 - year high « Carbon Pulse,2018-03-12 21:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/48884/,,"EU Market : Another strong auction , another new 6 . 5 - year high for European carbon prices « Carbon Pulse",2018-03-14 01:30:00+00:00,,carbon-pulse.com,English,France,6,eu_context;carbon_terms=4
http://carbon-pulse.com/48967/,,EU Market : Weak auction prompts EUAs to take breather after string of new highs « Carbon Pulse,2018-03-14 20:45:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/48956/,,Key takeaways from united kingdom lawmaker hearing on Britain leaving the EU ETS « Carbon Pulse,2018-03-14 20:45:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://carbon-pulse.com/49013/,,EU Market : Pause in EUA rally extends to after another weak auction « Carbon Pulse,2018-03-15 19:45:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/49035/,,"New initiative helps consumers  kill  EU ETS allowance glut , push up cost of emitting « Carbon Pulse",2018-03-15 19:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
https://ec.europa.eu/clima/news/3-april-2018-european-commission-will-release-verified-eu-ets-emissions-data-and-compliance_en,,On 3 April 2018 the European Commission will release verified EU ETS emissions data and compliance information for 2017,2018-03-15 22:30:00+00:00,,ec.europa.eu,English,Belgium,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/49061/,,Preliminary 2017 EU ETS emissions data to be published Apr . 3 « Carbon Pulse,2018-03-16 00:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/15/temer-quer-excecao-para-aco-e-aluminio-exportados-para-os-eua,,Temer quer exceção para aço e alumínio exportados para os EUA,2018-03-16 06:45:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/16/russia-vai-responder-as-sancoes-dos-eua-incluindo-mais-americanos-na-sua-lista-negra-,/amp/2018/03/16/russia-vai-responder-as-sancoes-dos-eua-incluindo-mais-americanos-na-sua-lista-negra-,Rússia vai responder  s sanções dos EUA incluíndo mais americanos na sua  lista negra  ,2018-03-16 11:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://www.wisbusiness.com/index.Iml?Article=390575,,WisBusiness . com : EUA Designers : Win three ASID Wisconsin Design Excellence Awards,2018-03-16 15:00:00+00:00,,wisbusiness.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49089/,,EU Market : EUAs sink on weakest auction of year to date « Carbon Pulse,2018-03-16 15:15:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
https://urbanmilwaukee.com/pressrelease/eua-designers-win-three-asid-wisconsin-design-excellence-awards/,,EUA Designers Win Three ASID Wisconsin Design Excellence Awards » Urban Milwaukee,2018-03-19 04:15:00+00:00,https://urbanmilwaukee.com/wp-content/uploads/2018/03/Allison-Pfeifer-563x768.jpg,urbanmilwaukee.com,English,United States,6,eu_ets_strong
http://pt.euronews.com/2018/03/19/facebook-investiga-fuga-macica-de-dados-de-utilizadores-nos-eua,,Facebook investiga fuga maciça de dados de utilizadores nos EUA,2018-03-19 07:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49210/,,EU Market : Stronger auction helps EUAs recover from 6 - day low below €11 « Carbon Pulse,2018-03-19 14:15:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.ign.com/movie/57198/news/tomb-raider-falha-em-destronar-black-panther-nos-eua,https://pt.ign.com/movie/57198/news/tomb-raider-falha-em-destronar-black-panther-nos-eua?amp=1,Tomb Raider falha em destronar Black Panther nos EUA,2018-03-19 15:00:00+00:00,http://sm.ign.com/ign_pt/screenshot/default/vp_cpxr.jpg,pt.ign.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/19/mulher-morre-atropelada-por-carro-sem-condutor-da-uber-nos-eua,/amp/2018/03/19/mulher-morre-atropelada-por-carro-sem-condutor-da-uber-nos-eua,Mulher morre atropelada por carro sem condutor da Uber nos EUA,2018-03-19 23:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/20/principe-saudita-promete-a-trump-investimentos-chorudos-nos-eua,/amp/2018/03/20/principe-saudita-promete-a-trump-investimentos-chorudos-nos-eua,Príncipe saudita promete a Trump investimentos chorudos nos EUA,2018-03-20 20:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49411/,,EU Market : EUAs keep rising to break above €12 « Carbon Pulse,2018-03-21 13:45:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://carbon-pulse.com/49421/,,  Dereliction of duty  for united kingdom to not consider opportunities outside the ‘ insufficient EU ETS,2018-03-21 13:45:00+00:00,,carbon-pulse.com,English,France,8,eu_ets_strong;eu_context
https://utilityweek.co.uk/uk-aims-stay-eus-emissions-trading-system-least-2020/,,UK aims to stay in EU emissions trading system until at least 2020,2018-03-21 19:00:00+00:00,,utilityweek.co.uk,English,,11,eu_ets_strong;eu_context;carbon_terms=3
https://carbon-pulse.com/49421/,,"Cap - and - trade preferred , but  dereliction of duty  for united kingdom to not consider options outside ‘ insufficient EU ETS",2018-03-21 23:45:00+00:00,,carbon-pulse.com,English,France,8,eu_ets_strong;eu_context
http://pt.euronews.com/2018/03/22/congresso-dos-eua-tenta-evitar-mais-um-shutdown,/amp/2018/03/22/congresso-dos-eua-tenta-evitar-mais-um-shutdown,Congresso dos EUA tenta evitar mais um shutdown,2018-03-22 10:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49537/,,EU Market : EUAs scale new peak above €13 as Macron talks up price floors « Carbon Pulse,2018-03-22 22:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/23/china-apela-a-eua-para-evitarem-guerra-comercial,,China apela a EUA para evitarem guerra comercial,2018-03-23 11:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
https://news.carbon-clear.com/news/is-the-reform-of-the-eu-ets-sufficient-to-contribute-to-the-paris-agreement,,Is the reform of the EU ETS sufficient to contribute to the Paris Agreement ? ,2018-03-23 15:30:00+00:00,https://news.carbon-clear.com/hubfs/Carbon-clear-jan2016_/industry-sunrise-clouds-fog-39553.jpeg?t=1521803119169#keepProtocol,news.carbon-clear.com,English,,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49666/,,"Spain , Italy free EUA allocations help lift 2018 completion rate above 83 % « Carbon Pulse",2018-03-23 18:15:00+00:00,,carbon-pulse.com,English,France,9,eu_ets_strong;eu_context;carbon_terms=1
http://carbon-pulse.com/49703/,,"POLL : EU ETS emissions seen up in 2017 , rising for first time in seven years « Carbon Pulse",2018-03-26 16:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/26/eua-china-risco-de-guerra-comercial,/amp/2018/03/26/eua-china-risco-de-guerra-comercial,EUA - China : risco de guerra comercial,2018-03-26 19:45:00+00:00,,pt.euronews.com,English,United States,6,eu_ets_strong
http://carbon-pulse.com/49739/,,EU Market : EUAs extend 6 . 5 - year high above €13 as auction supply tightens « Carbon Pulse,2018-03-26 21:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
https://www.platts.com/latest-news/electric-power/london/eu-ets-co2-emissions-seen-rising-05-in-2017-analysts-27942030,,EU ETS CO2 emissions seen rising 0 . 5 % in 2017 : Analysts - Electric Power,2018-03-27 16:00:00+00:00,,platts.com,English,United States,11,eu_ets_strong;eu_context;carbon_terms=2;energy_driver
https://wattsupwiththat.com/2018/03/27/carbon-trading-in-the-eu-fails-emissions-on-the-rise-again/,https://wattsupwiththat.com/2018/03/27/carbon-trading-in-the-eu-fails-emissions-on-the-rise-again/amp/,"  Carbon trading  in the EU fails , emissions on the rise again . ",2018-03-27 23:30:00+00:00,https://wattsupwiththat.files.wordpress.com/2018/03/eu-ets.jpg,wattsupwiththat.com,English,United States,6,eu_context;carbon_terms=4
http://carbon-pulse.com/49879/,,EU Market : Rally in EUAs continues as prices top €14 « Carbon Pulse,2018-03-28 12:00:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/28/economia-dos-eua-cresceu-mais-do-que-o-esperado-no-fim-de2017,/amp/2018/03/28/economia-dos-eua-cresceu-mais-do-que-o-esperado-no-fim-de2017,Economia dos EUA cresceu mais do que o esperado no fim de 2017,2018-03-28 21:15:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49953/,,EUA auction cancelled due to low bid interest « Carbon Pulse,2018-03-29 11:45:00+00:00,,carbon-pulse.com,English,France,8,eu_ets_strong;carbon_terms=2
http://carbon-pulse.com/49992/,,"EU Market : EUAs post 5 . 3 % weekly rise despite failed auction , tumble from 7 - year top « Carbon Pulse",2018-03-29 21:30:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://pt.euronews.com/2018/03/29/russia-vai-expulsar-60-diplomatas-americanos-e-fechar-o-consulado-em-sao-petersburgo,/amp/2018/03/29/russia-vai-expulsar-60-diplomatas-americanos-e-fechar-o-consulado-em-sao-petersburgo,Rússia dá  resposta simétrica  aos EUA na crise diplomática,2018-03-29 21:30:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/49900/,,"Ramp - up in EU utility hedging supported EUA prices heading into 2018 , company reports show « Carbon Pulse",2018-03-29 21:30:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://pt.euronews.com/2018/04/01/embaixador-russo-nos-eua-lamenta-que-o-pais-tenha-expulsado-amigos-,/amp/2018/04/01/embaixador-russo-nos-eua-lamenta-que-o-pais-tenha-expulsado-amigos-,Embaixador russo nos EUA lamenta que o país tenha  expulsado amigos  ,2018-04-01 22:00:00+00:00,,pt.euronews.com,English,United States,8,eu_ets_strong;eu_context
http://carbon-pulse.com/50109/,,"UPDATE 1 – EU ETS emissions rose 0 . 8 % in 2017 , preliminary data shows « Carbon Pulse",2018-04-03 11:15:00+00:00,,carbon-pulse.com,English,France,11,eu_ets_strong;eu_context;carbon_terms=3
http://carbon-pulse.com/50094/,,Energy Aspects raises EUA price forecasts 20 - 40 % as rally shows no sign of reversing « Carbon Pulse,2018-04-03 11:15:00+00:00,,carbon-pulse.com,English,France,10,eu_ets_strong;eu_context;carbon_terms=2
http://www.4-traders.com/news/EU-carbon-market-emissions-rise-first-time-in-seven-years-in-2017--26272111/,http://www.4-traders.com/amp/news/EU-carbon-market-emissions-rise-first-time-in-seven-years-in-2017--26272111/,EU carbon market emissions rise first time in seven years in 2017,2018-04-03 12:45:00+00:00,https://img.zonebourse.com/reuters/2018-04-03T122041Z_1_LYNXNPEE320UH_RTROPTP_2_EUROPE-CARBONTRADING.JPG,4-traders.com,English,United States,6,eu_context;carbon_terms=4
http://pt.euronews.com/2018/04/03/eua-comboio-colide-com-camiao-que-ficou-preso-nos-carris,/amp/2018/04/03/eua-comboio-colide-com-camiao-que-ficou-preso-nos-carris,EUA : Comboio colide com camião bloqueado nos carris,2018-04-03 12:45:00+00:00,,pt.euronews.com,English,United States,6,eu_ets_strong
https://in.reuters.com/article/us-europe-carbontrading/eu-carbon-market-emissions-rise-first-time-in-7-years-in-2017-idINKCN1HA1J7,https://in.mobile.reuters.com/article/amp/idINKCN1HA1J7,EU carbon market emissions rise first time in 7 years in 2017,2018-04-03 13:00:00+00:00,https://s4.reutersmedia.net/resources/r/?m=02&d=20180403&t=2&i=1247592279&r=LYNXNPEE320V8,in.reuters.com,English,United States,6,eu_context;carbon_terms=4
http://www.4-traders.com/news/EU-carbon-market-emissions-rise-for-first-time-in-seven-years-in-2017--26272111/,http://www.4-traders.com/amp/news/EU-carbon-market-emissions-rise-for-first-time-in-seven-years-in-2017--26272111/,EU carbon market emissions rise for first time in seven years in 2017,2018-04-03 13:30:00+00:00,https://img.zonebourse.com/reuters/2018-04-03T125418Z_2_LYNXNPEE320UH_RTROPTP_2_EUROPE-CARBONTRADING.JPG,4-traders.com,English,United States,6,eu_context;carbon_terms=4
http://www.4-traders.com/news/EU-carbon-market-emissions-rise-for-first-time-in-7-years-in-2017--26272111/,http://www.4-traders.com/amp/news/EU-carbon-market-emissions-rise-for-first-time-in-7-years-in-2017--26272111/,EU carbon market emissions rise for first time in 7 years in 2017,2018-04-03 15:00:00+00:00,https://img.zonebourse.com/reuters/2018-04-03T125418Z_2_LYNXNPEE320UH_RTROPTP_2_EUROPE-CARBONTRADING.JPG,4-traders.com,English,United States,6,eu_context;carbon_terms=4
http://www.mondovisione.com/media-and-resources/news/eex-trading-results-for-march-2018-eex-achieves-new-record-on-emissions-second/,,EEX Trading Results For March 2018,2018-04-03 16:15:00+00:00,,mondovisione.com,English,United States,7,eu_ets_strong;carbon_terms=1
http://news.trust.org/item/20180403143119-8igxw,https://mercury.postlight.com/amp?url=http://news.trust.org/item/20180403143119-8igxw,EU carbon market emissions rise for first time in 7 years in ... ,2018-04-03 18:45:00+00:00,,news.trust.org,English,United States,6,eu_context;carbon_terms=4
