url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
https://lsolum.typepad.com/legaltheory/2019/10/dabner-on-the-eu-emissions-trading-scheme.html,,Legal Theory Blog : Dabner on the EU Emissions Trading Scheme,2019-10-11,,lsolum.typepad.com,English,United States,1,5,eu_context;carbon_terms=3,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline refers to a legal theory blog post and does not provide specific market-moving information about EU ETS price dynamics."", ""The headline refers to a legal theory blog post and does not provide specific market-moving information about EU ETS price dynamics."", ""The headline refers to a legal theory blog post and does not provide specific market-moving information about EU ETS price dynamics.""]"
https://www.cleanenergywire.org/news/eu-has-significantly-ramp-emissions-reduction-goal-stay-track-paris-goals-researchers,,EU has to significantly ramp up emissions reduction goal to stay on track for Paris goals – researchers,2019-10-12,,cleanenergywire.org,English,Germany,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased policy pressure to reduce emissions, likely boosting carbon price expectations in the short term."", ""This signals increased policy pressure to reduce emissions, likely boosting carbon price expectations in the short term."", ""This signals increased policy pressure to reduce emissions, likely boosting carbon price expectations in the short term.""]"
https://af.reuters.com/article/energyOilNews/idAFL5N26Z1UM,https://mobile.reuters.com/article/amp/af/idAFL5N26Z1UM,EUROPE POWER - Spot prices lifted by expected demand rise - Energy & Oil,2019-10-14,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Rising spot prices driven by anticipated demand suggest stronger market sentiment and potential upward pressure on EU ETS carbon prices."", ""Rising spot prices driven by anticipated demand suggest stronger market sentiment and potential upward pressure on EU ETS carbon prices."", ""Rising spot prices driven by anticipated demand suggest stronger market sentiment and potential upward pressure on EU ETS carbon prices.""]"
https://af.reuters.com/article/commoditiesNews/idAFL5N2702GN,https://mobile.reuters.com/article/amp/af/idAFL5N2702GN,EUROPE POWER - Day - ahead prices pressured by wind generation surge - Agricultural Commodities,2019-10-15,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,1,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Surging wind generation reduces demand for carbon credits, lowering short-term EU ETS prices."", ""Surging wind generation reduces demand for carbon credits, lowering short-term EU ETS prices."", ""Surging wind generation reduces demand for carbon credits, lowering short-term EU ETS prices.""]"
https://www.euractiv.com/section/energy/opinion/europes-just-energy-transition/,,Europe just energy transition – EURACTIV . com,2019-10-16,https://www.euractiv.com/wp-content/uploads/sites/2/2019/10/Filip-Grzgorczyk.png,euractiv.com,English,United Kingdom,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific details about policy, market dynamics, or emissions trends to assess short-term impact on EU ETS prices."", ""The headline lacks specific details about policy, market dynamics, or emissions trends to assess short-term impact on EU ETS prices."", ""The headline lacks specific details about policy, market dynamics, or emissions trends to assess short-term impact on EU ETS prices.""]"
http://carbon-pulse.com/84419/,,COMMENT : Taxing carbon at the EU border ? Only if free pollution permits go « Carbon Pulse,2019-10-17,,carbon-pulse.com,English,China,1,5,eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline signals potential policy shifts that could increase carbon pricing pressure by linking border carbon taxes to ETS permits, boosting demand for carbon allowances."", ""This headline signals potential policy shifts that could increase carbon pricing pressure by linking border carbon taxes to ETS permits, boosting demand for carbon allowances."", ""This headline signals potential policy shifts that could increase carbon pricing pressure by linking border carbon taxes to ETS permits, boosting demand for carbon allowances.""]"
https://www.energycentral.com/c/ec/eu-ets-revenues-can-help-unlock-clean-energy-transition,,EU ETS revenues can help unlock the clean energy transition,2019-10-18,,energycentral.com,English,United States,1,8,eu_ets_strong;eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Positive policy messaging suggests increased carbon pricing support for clean energy investments, potentially boosting demand and prices in the short term."", ""Positive policy messaging suggests increased carbon pricing support for clean energy investments, potentially boosting demand and prices in the short term."", ""Positive policy messaging suggests increased carbon pricing support for clean energy investments, potentially boosting demand and prices in the short term.""]"
https://advancedbiofuelsusa.info/biogas-powers-irelands-first-carbon-free-truck-delivering-goods-to-europe/,,Biogas Powers Ireland First Carbon Free Truck Delivering Goods to Europe – Advanced BioFuels united states ,2019-10-19,,advancedbiofuelsusa.info,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline signals increased demand for low-carbon fuels, potentially boosting EU ETS carbon prices as industries seek compliance alternatives."", ""This headline signals increased demand for low-carbon fuels, potentially boosting EU ETS carbon prices as industries seek compliance alternatives."", ""This headline signals increased demand for low-carbon fuels, potentially boosting EU ETS carbon prices as industries seek compliance alternatives.""]"
https://www.dw.com/en/swiss-elections-what-you-need-to-know/a-50729378,https://amp.dw.com/en/swiss-elections-what-you-need-to-know/a-50729378,Swiss elections : What you need to know | Europe| News and current affairs from around the continent | DW,2019-10-20,https://www.dw.com/image/19075372_304.jpg,dw.com,English,Germany,2,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific details about policy changes, economic impacts, or market signals that would directly affect the EU ETS carbon price."", ""The headline lacks specific details about policy changes, economic impacts, or market signals that would directly affect the EU ETS carbon price."", ""The headline lacks specific details about policy changes, economic impacts, or market signals that would directly affect the EU ETS carbon price.""]"
https://af.reuters.com/article/energyOilNews/idAFL5N2763T0,https://mobile.reuters.com/article/amp/af/idAFL5N2763T0,"EUROPE POWER - Curve driven by carbon , coal prices to near - month high - Energy & Oil",2019-10-21,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,1,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Higher coal and carbon prices suggest increased demand or tighter supply, likely pushing EU ETS carbon prices upward in the short term."", ""Higher coal and carbon prices suggest increased demand or tighter supply, likely pushing EU ETS carbon prices upward in the short term."", ""Higher coal and carbon prices suggest increased demand or tighter supply, likely pushing EU ETS carbon prices upward in the short term.""]"
https://sciencebusiness.net/network-updates/eua-launches-report-research-assessment-transition-open-science,,EUA launches report on research assessment in the transition to Open Science,2019-10-22,,sciencebusiness.net,English,United Kingdom,1,6,eu_ets_strong,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline does not directly relate to carbon pricing dynamics or market sentiment in the EU ETS."", ""The headline does not directly relate to carbon pricing dynamics or market sentiment in the EU ETS."", ""The headline does not directly relate to carbon pricing dynamics or market sentiment in the EU ETS.""]"
https://af.reuters.com/article/energyOilNews/idAFL5N2782YG,https://mobile.reuters.com/article/amp/af/idAFL5N2782YG,EUROPE POWER - Day - ahead prices pressured by surge in wind generation - Energy & Oil,2019-10-23,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Surge in wind generation reduces demand for carbon credits, lowering short-term EU ETS prices."", ""Surge in wind generation reduces demand for carbon credits, lowering short-term EU ETS prices."", ""Surge in wind generation reduces demand for carbon credits, lowering short-term EU ETS prices.""]"
https://www.cnbc.com/2019/10/24/put-a-price-on-carbon-and-watch-emissions-fall-bps-bob-dudley-says.html,https://www.cnbc.com/amp/2019/10/24/put-a-price-on-carbon-and-watch-emissions-fall-bps-bob-dudley-says.html,"Put a price on carbon and watch emissions fall , BP Bob Dudley says",2019-10-24,https://image.cnbcfm.com/api/v1/image/106164071-1570170679024gettyimages-1044057396.jpeg?v=1571928739,cnbc.com,English,United States,2,4,carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""BP\u2019s endorsement of carbon pricing signals increased industry support for EU ETS policy, potentially boosting demand and prices."", ""BP\u2019s endorsement of carbon pricing signals increased industry support for EU ETS policy, potentially boosting demand and prices."", ""BP\u2019s endorsement of carbon pricing signals increased industry support for EU ETS policy, potentially boosting demand and prices.""]"
https://financial-news.co.uk/the-development-of-steel-prices-in-the-european-market/,,The development of steel prices in the European market – Financial News,2019-10-25,,financial-news.co.uk,English,United Kingdom,2,4,eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Steel price developments may influence carbon pricing indirectly through industrial demand, but no direct link is specified."", ""Steel price developments may influence carbon pricing indirectly through industrial demand, but no direct link is specified."", ""Steel price developments may influence carbon pricing indirectly through industrial demand, but no direct link is specified.""]"
https://www.politico.eu/article/tobacco-style-curbs-on-oil-and-gas-lobbying-eu-activists-urge-tobacco/,https://www.politico.eu/article/tobacco-style-curbs-on-oil-and-gas-lobbying-eu-activists-urge-tobacco/amp/,Activists urge tobacco - style curbs on oil and gas lobbying in EU,2019-10-26,https://www.politico.eu/wp-content/uploads/2019/10/GettyImages-1131646444-1200x628.jpg,politico.eu,English,United States,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Activists pushing for stronger lobbying restrictions could increase regulatory pressure, potentially boosting carbon price volatility and demand."", ""Activists pushing for stronger lobbying restrictions could increase regulatory pressure, potentially boosting carbon price volatility and demand."", ""Activists pushing for stronger lobbying restrictions could increase regulatory pressure, potentially boosting carbon price volatility and demand.""]"
https://www.energylivenews.com/2019/10/27/eu-council-agrees-position-on-revision-of-shipping-emission-rules/,,EU Council agrees position on revision of shipping emission rules,2019-10-27,https://www.energylivenews.com/wp-content/uploads/2019/10/shutterstock_1383284048.jpg,energylivenews.com,English,United Kingdom,2,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals regulatory clarity that could stabilize or slightly boost EU ETS carbon prices by aligning shipping emissions with broader carbon pricing mechanisms."", ""This signals regulatory clarity that could stabilize or slightly boost EU ETS carbon prices by aligning shipping emissions with broader carbon pricing mechanisms."", ""This signals regulatory clarity that could stabilize or slightly boost EU ETS carbon prices by aligning shipping emissions with broader carbon pricing mechanisms.""]"
http://www.live-pr.com/en/european-cement-industry-fails-to-meet-r1050726365.htm,,European Cement Industry fails to meet Emissions Targets,2019-10-28,,live-pr.com,English,United States,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals potential oversupply or weak compliance, which could depress carbon prices in the short term."", ""This signals potential oversupply or weak compliance, which could depress carbon prices in the short term."", ""This signals potential oversupply or weak compliance, which could depress carbon prices in the short term.""]"
https://www.ssuchronicle.com/2019/10/29/electric-vehicles-fuel-cell-market-will-witness-steady-growth-due-to-stringent-regulations-associated-with-carbon-emissions/,,Electric Vehicles Fuel Cell Market Will Witness Steady Growth Due to Stringent Regulations Associated with Carbon Emissions,2019-10-29,http://cts.releasewire.com/v/?sid=1263682&s=f&v=f,ssuchronicle.com,English,United States,2,4,carbon_terms=4,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increasing demand for low-carbon alternatives, which could drive up EU ETS carbon prices as industries comply with stricter emissions rules."", ""This signals increasing demand for low-carbon alternatives, which could drive up EU ETS carbon prices as industries comply with stricter emissions rules."", ""This signals increasing demand for low-carbon alternatives, which could drive up EU ETS carbon prices as industries comply with stricter emissions rules.""]"
https://www.thenational.scot/news/18001295.iceland-norway-extend-popular-eu-greening-emissions-deal/,,Iceland and Norway extend popular EU greening emissions deal,2019-10-30,https://www.thenational.scot/resources/images/10605369/,thenational.scot,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This extension strengthens EU ETS market participation and signals long-term policy stability, likely supporting carbon prices."", ""This extension strengthens EU ETS market participation and signals long-term policy stability, likely supporting carbon prices."", ""This extension strengthens EU ETS market participation and signals long-term policy stability, likely supporting carbon prices.""]"
https://bruegel.org/2019/10/demystifying-carbon-border-adjustment-for-europes-green-deal/,,Demystifying carbon border adjustment for Europe green deal,2019-10-31,https://bruegel.org/wp-content/uploads/2015/06/Bruegel-2019_Black-and-White-Portrait_190905_120423_Ref_P1733148_small_-e1571740090283.jpg,bruegel.org,English,United Kingdom,2,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific market indicators or policy shifts that would directly affect short-term EU ETS carbon price volatility."", ""The headline lacks specific market indicators or policy shifts that would directly affect short-term EU ETS carbon price volatility."", ""The headline lacks specific market indicators or policy shifts that would directly affect short-term EU ETS carbon price volatility.""]"
http://carbon-pulse.com/85654/,,By the numbers : A snapshot of the EU ETS – 2018 - 19 edition « Carbon Pulse,2019-11-01,,carbon-pulse.com,English,China,1,9,eu_ets_strong;eu_context;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline provides a snapshot of past data but does not indicate current market sentiment or short-term price movement."", ""The headline provides a snapshot of past data but does not indicate current market sentiment or short-term price movement."", ""The headline provides a snapshot of past data but does not indicate current market sentiment or short-term price movement.""]"
https://www.eubusiness.com/news-eu/greenhouse-gases.21dh,,"EU cuts greenhouse gas emissions , more needed on renewables EUbusiness . com",2019-11-02,,eubusiness.com,English,Greece,1,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The EU\u2019s commitment to cutting emissions signals stronger policy support, which can boost carbon price expectations."", ""The EU\u2019s commitment to cutting emissions signals stronger policy support, which can boost carbon price expectations."", ""The EU\u2019s commitment to cutting emissions signals stronger policy support, which can boost carbon price expectations.""]"
http://www.koreatimes.co.kr/www/nation/2019/11/371_278024.html,http://m.koreatimes.co.kr/pages/article.amp.asp?newsIdx=278024,Korean firms urged to work harder to cut gas emissions,2019-11-03,https://ston.koreatimes.co.kr/web/IMAGE/upload/newsV2/images/green_7d00f2cbd1ebc.jpg,koreatimes.co.kr,English,South Korea,2,3,carbon_terms=2;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""This headline suggests potential emission reductions by Korean firms, which could indirectly affect EU ETS prices if global emissions trends shift, but no direct link to EU markets is established."", ""This headline suggests potential emission reductions by Korean firms, which could indirectly affect EU ETS prices if global emissions trends shift, but no direct link to EU markets is established."", ""This headline suggests potential emission reductions by Korean firms, which could indirectly affect EU ETS prices if global emissions trends shift, but no direct link to EU markets is established.""]"
http://www.mondovisione.com/media-and-resources/news/eex-trading-results-in-october-record-volumes-in-uk-power-futures/,,EEX Trading Results In October : Record Volumes In united kingdom Power Futures,2019-11-04,,mondovisione.com,English,United States,1,9,eu_ets_strong;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Record volumes in UK power futures suggest increased market activity and potential upward pressure on EU ETS prices due to heightened demand for carbon allowances."", ""Record volumes in UK power futures suggest increased market activity and potential upward pressure on EU ETS prices due to heightened demand for carbon allowances."", ""Record volumes in UK power futures suggest increased market activity and potential upward pressure on EU ETS prices due to heightened demand for carbon allowances.""]"
https://atwonline.com/eco-aviation/uk-and-switzerland-outline-emissions-trading-system-plans,,UK and Switzerland outline emissions trading system plans,2019-11-05,,atwonline.com,English,United States,1,9,eu_ets_strong;carbon_terms=3,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The UK and Switzerland\u2019s emissions trading system plans could influence EU ETS dynamics, but short-term price impact is uncertain without specifics on scope or alignment."", ""The UK and Switzerland\u2019s emissions trading system plans could influence EU ETS dynamics, but short-term price impact is uncertain without specifics on scope or alignment."", ""The UK and Switzerland\u2019s emissions trading system plans could influence EU ETS dynamics, but short-term price impact is uncertain without specifics on scope or alignment.""]"
https://www.hedgeweek.com/2019/11/06/280135/eex-publishes-2020-auction-calendar-aviation-allowances-euaa,,EEX publishes 2020 Auction Calendar for Aviation Allowances ( EUAA ) ,2019-11-06,https://www.hedgeweek.com/sites/all/themes/theme2014/img/article1200x1200.jpg,hedgeweek.com,English,United Kingdom,1,11,eu_ets_strong;eu_context;carbon_terms=3,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The publication of the auction calendar may influence market expectations but does not directly signal short-term price movement."", ""The publication of the auction calendar may influence market expectations but does not directly signal short-term price movement."", ""The publication of the auction calendar may influence market expectations but does not directly signal short-term price movement.""]"
https://www.reuters.com/article/us-climatechange-taxation-kemp-column/carbon-taxes-will-be-needed-to-reduce-co2-emissions-kemp-idUSKBN1XH242,https://mobile.reuters.com/article/amp/idUSKBN1XH242,Carbon taxes will be needed to reduce CO2 emissions : Kemp,2019-11-07,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,1,3,carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals potential policy support that could boost demand for carbon credits and stabilize or increase EU ETS prices."", ""This signals potential policy support that could boost demand for carbon credits and stabilize or increase EU ETS prices."", ""This signals potential policy support that could boost demand for carbon credits and stabilize or increase EU ETS prices.""]"
https://ec.europa.eu/clima/news/auctioning-regulation-amendment-phase-4-eu-ets-published-and-enter-force_en,,Auctioning Regulation amendment for phase 4 of the EU ETS published and to enter into force,2019-11-08,,ec.europa.eu,English,Belgium,1,9,eu_ets_strong;eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""The amendment likely increases market certainty and compliance, potentially boosting carbon price stability and demand."", ""The amendment likely increases market certainty and compliance, potentially boosting carbon price stability and demand."", ""The amendment likely increases market certainty and compliance, potentially boosting carbon price stability and demand.""]"
https://finance.yahoo.com/news/coal-reliant-polands-e-car-131704120.html,https://finance.yahoo.com/amphtml/news/coal-reliant-polands-e-car-131704120.html,Coal - reliant Poland e - car push clouded by EU emissions row,2019-11-09,https://s.yimg.com/uu/api/res/1.2/RMDq9WqH4dk6vDDrOlznmg--~B/aD01MDg7dz04MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/3779a4b9b67345f6550d1fb28613639b,finance.yahoo.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""Poland\u2019s shift toward electric vehicles and coal dependency creates conflicting signals that may destabilize EU ETS pricing in the short term."", ""Poland\u2019s shift toward electric vehicles and coal dependency creates conflicting signals that may destabilize EU ETS pricing in the short term."", ""Poland\u2019s shift toward electric vehicles and coal dependency creates conflicting signals that may destabilize EU ETS pricing in the short term.""]"
https://www.energylivenews.com/2019/11/10/renewable-energy-will-supply-53-of-europes-power-by-2030/,,Renewable energy  will supply 53 % of Europe power by 2030  ,2019-11-10,https://www.energylivenews.com/wp-content/uploads/2018/11/europe-renewable.jpg,energylivenews.com,English,United Kingdom,2,3,eu_context;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Increased renewable energy penetration reduces EU ETS emissions, lowering carbon price pressure in the short term."", ""Increased renewable energy penetration reduces EU ETS emissions, lowering carbon price pressure in the short term."", ""Increased renewable energy penetration reduces EU ETS emissions, lowering carbon price pressure in the short term.""]"
https://auto.ndtv.com/news/coal-reliant-polands-e-car-push-clouded-by-european-unions-emissions-row-2130605,https://auto.ndtv.com/news/coal-reliant-polands-e-car-push-clouded-by-european-unions-emissions-row-2130605/amp,Coal - Reliant Poland e - Car Push Clouded By European Union Emissions Row,2019-11-11,https://c.ndtvimg.com/2019-11/q0ih38u_coalreliant-polands-ecar-push-clouded-by-europe-emissions-row_625x300_11_November_19.JPG,auto.ndtv.com,English,India,2,5,eu_context;carbon_terms=2;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline suggests regulatory uncertainty and potential market disruption in the EU ETS due to coal-related issues and emissions disputes, making short-term price direction unclear."", ""The headline suggests regulatory uncertainty and potential market disruption in the EU ETS due to coal-related issues and emissions disputes, making short-term price direction unclear."", ""The headline suggests regulatory uncertainty and potential market disruption in the EU ETS due to coal-related issues and emissions disputes, making short-term price direction unclear.""]"
https://finance.yahoo.com/news/1-eex-group-buys-commodities-143032987.html,https://finance.yahoo.com/amphtml/news/1-eex-group-buys-commodities-143032987.html,UPDATE 1 - EEX Group buys commodities business of Nasdaq Futures,2019-11-12,,finance.yahoo.com,English,United States,2,7,eu_ets_strong;carbon_terms=1,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The acquisition may affect market structure but does not directly signal short-term price movement in the EU ETS."", ""The acquisition may affect market structure but does not directly signal short-term price movement in the EU ETS."", ""The acquisition may affect market structure but does not directly signal short-term price movement in the EU ETS.""]"
https://www.thestar.com/news/world/europe/2019/11/13/switzerland-oks-linkup-with-eus-emissions-trading-system.html,https://www.thestar.com/amp/news/world/europe/2019/11/13/switzerland-oks-linkup-with-eus-emissions-trading-system.html,Switzerland OKs linkup with EU emissions trading system,2019-11-13,https://www.thestar.com/assets/img/thestar-ribbon.png,thestar.com,English,Canada,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices."", ""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices."", ""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices.""]"
https://reneweconomy.com.au/energy-insiders-podcast-carbon-price-takes-toll-on-coal-generators-in-europe-86665/,https://reneweconomy.com.au/energy-insiders-podcast-carbon-price-takes-toll-on-coal-generators-in-europe-86665/amp/,Energy Insiders Podcast : Carbon price takes toll on coal generators in Europe,2019-11-14,https://reneweconomy.com.au/wp-content/uploads/2018/05/paddle-wheel-copy.jpg,reneweconomy.com.au,English,Australia,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The headline signals increasing pressure on coal generators due to higher carbon prices, which may drive up demand for carbon allowances and support prices in the EU ETS."", ""The headline signals increasing pressure on coal generators due to higher carbon prices, which may drive up demand for carbon allowances and support prices in the EU ETS."", ""The headline signals increasing pressure on coal generators due to higher carbon prices, which may drive up demand for carbon allowances and support prices in the EU ETS.""]"
https://ktar.com/story/2841433/switzerland-oks-linkup-with-eus-emissions-trading-system/,https://ktar.com/story/2841433/switzerland-oks-linkup-with-eus-emissions-trading-system/amp/,Switzerland OKs linkup with EU emissions trading system,2019-11-15,https://ktar.com/wp-content/uploads/2018/11/ktarTwitter.jpg,ktar.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices."", ""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices."", ""Switzerland\u2019s linkage to the EU ETS expands the market and increases trading volume, potentially boosting carbon prices.""]"
https://www.wallstreet-online.de/nachricht/11910446-international-gas-union-responds-to-the-european-investment-bank-decision-on-fossil-fuel-projects,https://www.wallstreet-online.de/_amp/nachricht/11910446-international-gas-union-responds-to-the-european-investment-bank-decision-on-fossil-fuel-projects,International Gas Union responds to the European Investment Bank decision on fossil fuel projects,2019-11-16,,wallstreet-online.de,English,Germany,2,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The EIB\u2019s decision on fossil fuel projects may influence long-term carbon pricing trends but does not immediately signal short-term market movement."", ""The EIB\u2019s decision on fossil fuel projects may influence long-term carbon pricing trends but does not immediately signal short-term market movement."", ""The EIB\u2019s decision on fossil fuel projects may influence long-term carbon pricing trends but does not immediately signal short-term market movement.""]"
https://www.businesslive.co.za/bd/world/europe/2019-11-16-europe-to-end-fossil-fuel-financing-in-bid-to-become-carbon-neutral/,,Europe to end fossil - fuel financing in bid to become carbon neutral,2019-11-17,,businesslive.co.za,English,South Africa,2,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals a tightening of carbon constraints and increased demand for emissions allowances, likely boosting EU ETS prices."", ""This signals a tightening of carbon constraints and increased demand for emissions allowances, likely boosting EU ETS prices."", ""This signals a tightening of carbon constraints and increased demand for emissions allowances, likely boosting EU ETS prices.""]"
https://mondovisione.com/media-and-resources/news/trayport-to-provide-exchange-trading-system-for-balkan-gas-hub-organised-market/,,Trayport To Provide Exchange Trading System For Balkan Gas Hub Organised Market - The Primary Network And Platform For European Wholesale Energy Markets To Expand Its Broker And Exchange Connectivity By Supporting The Launch Of A New Gas Trading Hub ...,2019-11-18,,mondovisione.com,English,United States,2,5,eu_context;carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This expands market depth and liquidity in a key European gas trading hub, potentially boosting carbon price volatility and demand."", ""This expands market depth and liquidity in a key European gas trading hub, potentially boosting carbon price volatility and demand."", ""This expands market depth and liquidity in a key European gas trading hub, potentially boosting carbon price volatility and demand.""]"
https://www.euractiv.com/section/energy/news/heat-networks-in-focus-as-eu-cities-confront-building-emissions/,,Heat networks in focus as EU cities confront building emissions,2019-11-19,https://www.euractiv.com/wp-content/uploads/sites/2/2019/11/District_heat_pipes-800x450.jpg,euractiv.com,English,United Kingdom,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals increased regulatory and market attention on building emissions, potentially boosting demand for carbon credits in the EU ETS."", ""This signals increased regulatory and market attention on building emissions, potentially boosting demand for carbon credits in the EU ETS."", ""This signals increased regulatory and market attention on building emissions, potentially boosting demand for carbon credits in the EU ETS.""]"
https://www.energylivenews.com/2019/11/20/better-insight-needed-on-future-eu-emissions-reductions-say-auditors/,,"Better insight needed on future EU emissions reductions , say auditors",2019-11-20,https://www.energylivenews.com/wp-content/uploads/2018/06/uk-agriculture.jpg,energylivenews.com,English,United Kingdom,2,4,eu_context;carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The uncertainty around future emissions reductions could lead to volatility in carbon pricing, but direction is unclear."", ""The uncertainty around future emissions reductions could lead to volatility in carbon pricing, but direction is unclear."", ""The uncertainty around future emissions reductions could lead to volatility in carbon pricing, but direction is unclear.""]"
https://sciencebusiness.net/network-updates/eua-releases-new-report-diversity-equity-and-inclusion-european-higher-education,,"EUA releases new report on diversity , equity and inclusion in European higher education",2019-11-21,,sciencebusiness.net,English,United Kingdom,1,8,eu_ets_strong;eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The report\u2019s focus on diversity and equity in higher education does not directly impact carbon pricing mechanics or market sentiment."", ""The report\u2019s focus on diversity and equity in higher education does not directly impact carbon pricing mechanics or market sentiment."", ""The report\u2019s focus on diversity and equity in higher education does not directly impact carbon pricing mechanics or market sentiment.""]"
https://www.euractiv.com/section/shipping/opinion/time-to-steer-shipping-into-the-eu-carbon-market/,,Time to steer shipping into the EU carbon market,2019-11-22,https://www.euractiv.com/wp-content/uploads/sites/2/2019/11/Ship-800x450.jpg,euractiv.com,English,United Kingdom,1,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""Inclusion of shipping in the EU ETS expands the market\u2019s scope, increasing demand and potentially boosting carbon prices."", ""Inclusion of shipping in the EU ETS expands the market\u2019s scope, increasing demand and potentially boosting carbon prices."", ""Inclusion of shipping in the EU ETS expands the market\u2019s scope, increasing demand and potentially boosting carbon prices.""]"
